HHID,PERSONS,workers,VEHICL,MAZ,income,HHT,unittype,bldgsz
17751,5,1,0,100733,50321,3,0,8
17752,4,2,0,100721,27354,1,0,2
17753,2,1,0,100738,22800,5,0,2
17754,5,2,0,100734,18241,1,0,2
17755,4,3,0,100728,42374,5,0,8
17756,5,2,0,100732,21177,1,0,8
17757,9,0,0,100741,308173,3,0,8
17758,2,1,0,100733,1667,5,0,8
17759,2,0,0,100741,19304,1,0,8
17760,2,2,0,100721,7562,5,0,2
17761,2,2,0,100739,33428,1,0,8
17762,2,1,0,100724,26275,2,0,8
17763,3,2,0,100741,41153,3,0,8
17764,3,1,0,100732,13573,1,0,2
17765,2,0,0,100732,74238,3,0,2
17766,3,1,0,100724,111868,3,0,8
17767,8,2,0,100731,41626,3,0,2
17768,2,1,0,100737,42217,2,0,8
17769,5,1,0,100741,93280,3,0,8
17770,3,2,0,100732,22462,1,0,3
17771,3,1,0,100724,63856,3,0,2
17772,4,2,0,100734,35946,1,0,8
17773,5,3,0,100728,19806,1,0,8
17774,5,2,0,100724,23854,3,0,2
17775,4,1,0,100734,11097,3,0,3
17776,5,2,0,100732,31475,1,0,8
17777,4,3,0,100732,29369,3,0,8
17778,3,3,0,100724,36490,1,0,3
17779,3,0,0,100721,44107,1,0,8
17780,2,1,0,100732,24362,1,0,8
17781,6,4,0,100721,58648,1,0,2
17782,3,0,0,100721,64913,2,0,3
17783,2,1,0,100724,224816,5,0,8
17784,6,1,0,100741,9984,3,0,2
17785,5,2,0,100733,17762,2,0,8
17786,5,1,0,100721,14518,1,0,8
17787,2,0,0,100734,3503,1,0,8
17788,5,1,0,100737,26977,1,0,3
17789,2,1,0,100731,59705,3,0,8
17790,2,1,0,100731,21344,7,0,8
17791,2,0,0,100732,40630,1,0,2
17792,2,0,0,100724,11759,1,0,8
17793,3,2,0,100732,35865,2,0,8
17794,5,1,0,100734,9243,1,0,8
17795,6,3,0,100731,14807,3,0,8
17796,5,2,0,100738,19960,1,0,8
17797,2,0,0,100724,32413,1,0,8
17798,4,1,0,100724,34281,1,0,8
17799,4,2,0,100740,58497,1,0,3
17800,2,0,0,100732,256,1,0,8
17801,6,1,0,100727,11932,1,0,8
17802,3,1,0,100724,13202,2,0,8
17803,4,1,0,100738,20212,2,0,8
17804,2,0,0,100724,13651,3,0,8
17805,5,1,0,100739,60686,1,0,8
17806,3,1,0,100733,12673,3,0,8
17807,2,0,0,100728,14839,3,0,8
17808,3,1,0,100738,20058,3,0,2
17809,5,1,0,100721,3033,2,0,8
17810,3,2,0,100741,12792,3,0,8
17811,3,2,0,100728,14261,5,0,8
17812,5,3,0,100724,54497,3,0,8
17813,4,1,0,100737,20002,1,0,8
17814,2,2,0,100724,108151,5,0,8
17815,2,1,0,100731,19010,7,0,8
17816,3,0,0,100721,19024,1,0,8
17817,2,1,0,100741,28079,2,0,2
17818,3,2,0,100731,29007,1,0,8
17819,4,2,0,100724,19667,1,0,8
17820,4,3,0,100739,88856,1,0,2
17821,3,2,0,100738,59479,1,0,8
17822,5,1,0,100733,34769,1,0,8
17823,2,0,0,100728,60611,3,0,8
17824,2,1,0,100735,23776,1,0,8
17825,2,0,0,100724,35459,1,0,8
17826,2,2,0,100737,28215,5,0,8
17827,6,0,0,100724,10858,5,0,3
17828,3,2,0,100737,97674,3,0,8
17829,3,2,0,100728,32250,1,0,8
17830,3,1,0,100732,60007,3,0,2
17831,4,0,0,100724,21777,3,0,3
17832,4,1,0,100733,23932,3,0,2
17833,2,0,0,100739,21414,3,0,2
17834,4,1,0,100738,15867,3,0,2
17835,5,3,0,100724,30320,1,0,8
17836,3,0,0,100732,61517,3,0,8
17837,2,2,0,100728,59932,1,0,2
17838,5,2,0,100741,220847,3,0,2
17839,2,0,0,100724,16445,1,0,2
17840,3,0,0,100733,23190,3,0,2
17841,5,4,0,100738,31045,2,0,2
17842,2,2,0,100737,167295,1,0,8
17843,5,1,0,100738,31068,3,0,8
17844,2,1,0,100733,14550,3,0,8
17845,4,1,0,100724,33915,1,0,2
17846,5,2,0,100724,58723,1,0,8
17847,3,1,0,100738,18311,1,0,8
17848,6,1,0,100732,12606,3,0,8
17849,1,0,0,100724,641,4,0,8
17850,5,2,0,100733,72232,1,0,8
17851,3,2,0,100738,21023,1,0,8
17852,4,1,0,100732,19289,1,0,2
17853,5,1,0,100728,63781,3,0,8
17854,4,2,0,100740,21079,1,0,2
17855,3,2,0,100737,21247,1,0,8
17856,5,0,0,100739,18381,3,0,2
17857,3,1,0,100724,31385,1,0,8
17858,3,3,0,100724,272448,2,0,8
17859,2,0,0,100724,96660,3,0,8
17860,3,1,0,100740,30660,1,0,2
17861,6,3,0,100732,19261,2,0,8
17862,2,1,0,100728,54950,3,0,8
17863,2,1,0,100732,26158,7,0,8
17864,5,2,0,100732,11798,1,0,8
17865,5,2,0,100724,60460,3,0,8
17866,2,1,0,100731,10818,1,0,8
17867,6,3,0,100737,27134,3,0,8
17868,4,3,0,100731,264509,3,0,8
17869,5,1,0,100733,19904,3,0,8
17870,4,1,0,100732,25924,3,0,8
17871,4,1,0,100733,42807,1,0,8
17872,4,1,0,100732,19765,2,0,2
17873,4,0,0,100721,18758,1,0,8
17874,2,2,0,100728,18815,3,0,8
17875,4,1,0,100731,43161,1,0,8
17876,3,2,0,100731,4486,1,0,8
17877,2,1,0,100738,27898,7,0,2
17878,2,0,0,100738,11362,5,0,8
17879,5,2,0,100739,21218,3,0,8
17880,5,2,0,100724,19709,1,0,8
17881,3,1,0,100721,69365,1,0,8
17882,3,0,0,100738,39595,2,0,8
17883,5,1,0,100734,66800,3,0,8
17884,4,0,0,100733,11508,3,0,8
17885,8,2,0,100724,31656,3,0,8
17886,4,1,0,100731,5896,3,0,8
17887,2,0,0,100732,10038,5,0,8
17888,5,0,0,100728,726,3,0,8
17889,3,1,0,100737,26548,1,0,8
17890,4,1,0,100724,3205,1,0,8
17891,2,0,0,100733,236724,1,0,8
17892,2,1,0,100721,20519,1,0,8
17893,4,0,0,100737,21694,3,0,3
17894,3,1,0,100732,25533,1,0,8
17895,3,2,0,100731,1623,1,0,8
17896,4,1,0,100737,39530,1,0,8
17897,7,1,0,100734,69939,2,0,8
17898,2,0,0,100728,44028,1,0,8
17899,4,2,0,100741,30909,1,0,2
17900,3,1,0,100734,57290,3,0,8
17901,6,1,0,100721,27626,1,0,2
17902,2,0,0,100737,20897,3,0,3
17903,2,2,0,100724,28396,5,0,2
17904,4,2,0,100733,17344,3,0,3
17905,3,1,0,100721,11560,1,0,2
17906,3,2,0,100739,21623,1,0,8
17907,6,2,0,100740,598,1,0,2
17908,6,1,0,100731,31294,1,0,2
17909,4,0,0,100732,12210,3,0,2
17910,2,0,0,100728,62951,3,0,8
17911,2,0,0,100739,24753,3,0,2
17912,2,1,0,100724,129943,3,0,2
17913,5,1,0,100738,12461,1,0,8
17914,2,1,0,100734,8716,5,0,8
17915,4,1,0,100741,41035,3,0,2
17916,3,2,0,100737,56535,3,0,8
17917,4,1,0,100739,19150,1,0,8
17918,5,1,0,100728,21638,1,0,8
17919,4,3,0,100733,21792,3,0,2
17920,2,1,0,100740,55931,1,0,8
17921,5,2,0,100728,29664,2,0,8
17922,3,1,0,100733,11614,1,0,2
17923,3,1,0,100732,63403,1,0,8
17924,6,4,0,100724,34241,3,0,2
17925,3,2,0,100732,21106,3,0,8
17926,2,2,0,100724,21903,3,0,8
17927,2,2,0,100738,12686,1,0,8
17928,5,2,0,100737,41902,3,0,2
17929,4,1,0,100731,5213,1,0,8
17930,3,2,0,100731,60913,2,0,8
17931,2,1,0,100721,27056,3,0,8
17932,1,0,0,100734,5639,4,0,8
17933,5,0,0,100724,19122,1,0,8
17934,2,1,0,100733,240693,1,0,2
17935,2,1,0,100734,31925,1,0,3
17936,5,2,0,100721,15803,3,0,8
17937,5,2,0,100728,21498,5,0,3
17938,2,0,0,100734,43555,2,0,2
17939,5,2,0,100734,35642,1,0,8
17940,3,2,0,100721,21134,1,0,8
17941,2,1,0,100724,18563,3,0,8
17942,4,0,0,100733,35845,3,0,2
17943,4,2,0,100741,4870,1,0,8
17944,2,0,0,100738,28350,2,0,8
17945,3,1,0,100732,19052,3,0,2
17946,5,2,0,100732,11270,1,0,8
17947,2,2,0,100724,64158,7,0,8
17948,6,1,0,100721,20030,3,0,2
17949,5,1,0,100737,43240,1,0,2
17950,8,2,0,100733,22505,1,0,8
17951,4,3,0,100734,17987,1,0,8
17952,6,2,0,100741,79685,1,0,8
17953,6,2,0,100721,19919,1,0,2
17954,4,1,0,100733,9442,1,0,3
17955,3,1,0,100732,13560,5,0,3
17956,5,2,0,100741,38884,1,0,2
17957,2,0,0,100738,12077,3,0,8
17958,2,1,0,100732,55705,3,0,2
17959,4,2,0,100737,18800,1,0,8
17960,2,0,0,100732,41469,3,0,2
17961,3,2,0,100739,136499,1,0,8
17962,2,2,0,100734,7520,3,0,3
17963,6,0,0,100734,65517,5,0,2
17964,2,1,0,100724,11520,7,0,8
17965,5,2,0,100724,48307,3,0,8
17966,4,1,0,100732,22364,2,0,8
17967,4,2,0,100731,55780,1,0,8
17968,6,2,0,100721,109841,1,0,8
17969,5,1,0,100738,11494,1,0,8
17970,4,2,0,100733,684,2,0,8
17971,2,0,0,100721,16927,3,0,2
17972,9,2,0,100738,27852,3,0,3
17973,5,3,0,100728,159596,1,0,3
17974,2,1,0,100733,16702,1,0,8
17975,4,2,0,100733,292296,3,0,3
17976,4,2,0,100734,57969,3,0,2
17977,2,1,0,100721,12766,1,0,8
17978,2,0,0,100733,1282,1,0,8
17979,3,1,0,100737,63555,2,0,8
17980,6,1,0,100734,55025,3,0,8
17981,4,2,0,100741,25611,1,0,2
17982,3,3,0,100732,212908,1,0,8
17983,2,1,0,100738,27830,3,0,8
17984,2,1,0,100737,19038,1,0,8
17985,5,2,0,100724,29777,2,0,3
17986,2,1,0,100741,10686,1,0,8
17987,3,2,0,100740,41586,1,0,8
17988,3,1,0,100734,12594,3,0,3
17989,5,2,0,100733,25260,1,0,8
17990,2,1,0,100724,18702,1,0,8
17991,5,1,0,100738,39465,1,0,8
17992,2,2,0,100721,18465,1,0,8
17993,4,0,0,100741,21945,1,0,2
17994,4,2,0,100738,59176,3,0,8
17995,8,1,0,100724,20701,3,0,2
17996,7,1,0,100739,9680,1,0,8
17997,4,1,0,100728,29234,1,0,8
17998,4,1,0,100721,36028,3,0,8
17999,2,1,0,100728,34849,7,0,8
18000,6,2,0,100721,29052,1,0,8
18001,4,0,0,100731,6708,1,0,8
18002,2,1,0,100740,65668,1,0,2
18003,3,2,0,100732,10912,3,0,8
18004,3,1,0,100731,32961,1,0,8
18005,3,3,0,100734,44619,1,0,8
18006,4,0,0,100735,24050,3,0,8
18007,5,2,0,100734,30570,1,0,8
18008,4,3,0,100734,61970,2,0,8
18009,2,0,0,100734,22420,7,0,8
18010,4,2,0,100728,31945,1,0,3
18011,3,2,0,100731,11653,2,0,8
18012,2,0,0,100733,22155,1,0,8
18013,3,0,0,100724,13908,1,0,2
18014,3,1,0,100731,18996,3,0,8
18015,3,3,0,100739,33976,1,0,8
18016,4,2,0,100733,19317,1,0,8
18017,2,1,0,100734,29301,1,0,8
18018,6,1,0,100724,34525,1,0,8
18019,2,2,0,100728,33672,3,0,8
18020,3,0,0,100737,21008,3,0,8
18021,2,1,0,100728,112545,2,0,8
18022,2,1,0,100741,73379,3,0,8
18023,4,2,0,100738,148817,1,0,2
18024,3,1,0,100732,97336,1,0,8
18025,4,1,0,100734,18772,1,0,2
18026,6,2,0,100737,10250,1,0,8
18027,2,0,0,100738,3845,5,0,8
18028,3,1,0,100728,9972,1,0,8
18029,4,2,0,100728,15963,1,0,8
18030,6,1,0,100721,26002,3,0,8
18031,6,0,0,100739,60837,1,0,8
18032,4,0,0,100724,24909,1,0,8
18033,4,1,0,100732,11070,1,0,2
18034,2,0,0,100739,21708,1,0,8
18035,4,0,0,100721,20016,3,0,2
18036,2,0,0,100728,18576,3,0,2
18037,2,0,0,100739,15161,1,0,8
18038,2,1,0,100721,43083,3,0,8
18039,2,1,0,100739,164215,2,0,8
18040,3,3,0,100738,6452,1,0,8
18041,9,1,0,100724,33550,1,0,8
18042,3,2,0,100733,35195,3,0,2
18043,4,2,0,100721,21582,1,0,8
18044,5,1,0,100724,21358,3,0,2
18045,4,0,0,100724,5469,1,0,8
18046,4,2,0,100741,10660,1,0,8
18047,3,2,0,100739,40838,1,0,2
18048,4,1,0,100728,26509,1,0,8
18049,3,2,0,100739,16959,1,0,2
18050,2,0,0,100721,31453,1,0,8
18051,3,1,0,100738,139578,2,0,2
18052,2,2,0,100738,232755,5,0,8
18053,2,1,0,100734,77965,3,0,8
18054,6,3,0,100738,65743,3,0,8
18055,4,2,0,100721,22448,3,0,8
18056,5,2,0,100728,99702,1,0,8
18057,3,2,0,100728,62799,1,0,8
18058,2,2,0,100731,11136,7,0,8
18059,5,4,0,100737,105447,1,0,8
18060,2,2,0,100732,10924,3,0,8
18061,2,2,0,100738,71085,1,0,2
18062,4,0,0,100738,8844,1,0,3
18063,7,4,0,100728,1025,1,0,8
18064,6,0,0,100731,57063,3,0,8
18065,3,0,0,100732,898,3,0,2
18066,3,3,0,100732,14968,1,0,8
18067,3,1,0,100739,16156,1,0,8
18068,4,2,0,100732,20156,1,0,8
18069,6,1,0,100724,14357,3,0,8
18070,5,2,0,100721,35256,3,0,8
18071,6,1,0,100721,10938,3,0,8
18072,1,1,0,100733,19471,4,0,8
18073,5,1,0,100732,11693,1,0,2
18074,2,0,0,100739,9097,1,0,2
18075,2,1,0,100737,18619,7,0,8
18076,3,1,0,100728,24635,1,0,8
18077,5,3,0,100721,82550,1,0,2
18078,2,1,0,100731,8929,7,0,8
18079,2,0,0,100737,9164,1,0,8
18080,2,2,0,100731,25182,7,0,2
18081,2,1,0,100737,31362,1,0,2
18082,2,1,0,100737,62045,3,0,8
18083,4,2,0,100728,153436,1,0,8
18084,1,0,0,100733,29143,4,0,8
18085,2,0,0,100731,13534,7,0,8
18086,5,1,0,100737,106123,3,0,2
18087,5,0,0,100738,24792,1,0,2
18088,4,0,0,100738,5725,1,0,8
18089,5,4,0,100733,11865,1,0,8
18090,2,0,0,100738,7050,1,0,8
18091,9,3,0,100735,31885,3,0,8
18092,4,3,0,100733,40917,1,0,2
18093,2,0,0,100732,20841,2,0,8
18094,2,2,0,100724,112207,1,0,8
18095,2,1,0,100731,35601,3,0,8
18096,4,0,0,100724,18646,1,0,8
18097,3,1,0,100741,29936,3,0,2
18098,2,0,0,100740,39401,3,0,8
18099,4,2,0,100731,38236,1,0,8
18100,6,0,0,100737,20295,3,0,2
18101,2,0,0,100721,18786,2,0,8
18102,4,2,0,100721,28237,1,0,8
18103,4,2,0,100724,31113,1,0,8
18104,2,0,0,100721,66649,3,0,8
18105,2,2,0,100739,25963,1,0,3
18106,2,1,0,100741,86850,5,0,8
18107,4,0,0,100721,43398,2,0,8
18108,5,0,0,100731,32311,1,0,8
18109,2,0,0,100733,56837,1,0,8
18110,4,2,0,100732,110517,3,0,3
18111,4,0,0,100738,14422,2,0,8
18112,3,2,0,100733,11202,3,0,2
18113,3,1,0,100724,23737,1,0,8
18114,2,0,0,100724,20534,1,0,8
18115,3,2,0,100735,83124,1,0,3
18116,2,0,0,100724,89144,3,0,8
18117,2,0,0,100732,20072,3,0,2
18118,4,1,0,100724,36360,2,0,8
18119,3,2,0,100741,53004,3,0,8
18120,2,0,0,100721,14646,3,0,8
18121,5,1,0,100731,41704,1,0,8
18122,3,2,0,100737,9309,3,0,8
18123,2,0,0,100738,81977,1,0,8
18124,3,0,0,100734,16509,3,0,2
18125,2,1,0,100724,76818,2,0,8
18126,4,2,0,100724,35825,1,0,8
18127,2,0,0,100734,42296,3,0,8
18128,4,1,0,100737,55856,1,0,8
18129,4,4,0,100740,40436,3,0,2
18130,2,0,0,100756,12187,3,0,8
18131,2,1,0,100756,37979,3,0,8
18132,3,0,0,100752,84674,3,0,8
18133,2,1,0,100759,107337,5,0,8
18134,4,2,0,100755,10128,1,0,8
18135,5,4,0,100742,38552,1,0,3
18136,2,2,0,100756,9675,1,0,8
18137,2,2,0,100750,24722,2,0,3
18138,3,2,0,100751,47041,7,0,8
18139,2,1,0,100755,93607,1,0,2
18140,4,1,0,100743,80459,1,0,2
18141,6,5,0,100743,39068,1,0,8
18142,4,3,0,100742,101987,3,0,2
18143,6,4,0,100758,75641,1,0,2
18144,4,1,0,100751,21247,1,0,8
18145,2,1,0,100749,45532,7,0,8
18146,5,2,0,100743,179833,1,0,8
18147,4,1,0,100756,218527,3,0,8
18148,6,2,0,100743,87204,3,0,8
18149,5,1,0,100745,81905,2,0,2
18150,2,2,0,100755,88288,1,0,8
18151,3,2,0,100743,208145,1,0,2
18152,2,1,0,100755,14454,1,0,8
18153,5,2,0,100753,87566,1,0,2
18154,4,2,0,100749,189458,1,0,2
18155,3,1,0,100759,30835,3,0,3
18156,1,0,0,100755,3863,6,0,8
18157,4,2,0,100743,22804,1,0,8
18158,2,2,0,100752,100205,5,0,8
18159,2,1,0,100756,28859,5,0,8
18160,2,1,0,100756,16787,1,0,8
18161,4,2,0,100752,121372,1,0,8
18162,2,0,0,100752,15403,2,0,8
18163,4,1,0,100748,53567,1,0,8
18164,2,2,0,100745,37148,5,0,2
18165,3,2,0,100751,80941,7,0,8
18166,2,2,0,100758,39470,7,0,2
18167,2,1,0,100743,30642,1,0,2
18168,5,2,0,100743,8259,1,0,8
18169,2,1,0,100752,108763,7,0,8
18170,2,2,0,100743,38008,7,0,2
18171,2,1,0,100748,15160,2,0,2
18172,3,2,0,100759,41196,3,0,8
18173,3,2,0,100758,23390,3,0,2
18174,3,1,0,100748,799,2,0,8
18175,4,2,0,100745,10622,1,0,2
18176,2,0,0,100756,10004,1,0,8
18177,6,3,0,100756,303654,1,0,8
18178,4,3,0,100753,33876,5,0,2
18179,5,3,0,100758,43324,1,0,2
18180,2,2,0,100752,47674,5,0,2
18181,4,3,0,100755,112151,3,0,8
18182,3,1,0,100756,20951,3,0,8
18183,6,2,0,100755,16353,1,0,8
18184,5,2,0,100757,58476,1,0,2
18185,4,2,0,100742,14915,5,0,2
18186,3,1,0,100754,6261,1,0,2
18187,4,0,0,100743,20063,3,0,8
18188,2,2,0,100757,237212,1,0,2
18189,2,0,0,100759,96282,1,0,2
18190,3,3,0,100752,17709,2,0,8
18191,3,2,0,100751,101810,1,0,2
18192,3,2,0,100760,111616,1,0,2
18193,2,2,0,100752,39613,5,0,8
18194,5,2,0,100749,62715,1,0,2
18195,4,2,0,100750,107694,2,0,2
18196,3,2,0,100751,52544,3,0,2
18197,2,2,0,100756,79616,1,0,8
18198,2,2,0,100755,2664,3,0,8
18199,5,1,0,100759,88047,2,0,3
18200,5,3,0,100752,54889,1,0,8
18201,4,3,0,100760,241365,1,0,2
18202,4,2,0,100751,29919,1,0,2
18203,2,1,0,100747,76484,1,0,2
18204,5,2,0,100755,23976,1,0,8
18205,3,1,0,100753,73232,3,0,3
18206,3,2,0,100749,175873,1,0,2
18207,2,1,0,100756,33966,2,0,8
18208,3,3,0,100751,15512,1,0,8
18209,4,3,0,100743,61628,1,0,8
18210,2,1,0,100756,54672,3,0,8
18211,3,3,0,100755,85759,1,0,8
18212,2,2,0,100755,60759,5,0,8
18213,5,1,0,100753,57172,1,0,3
18214,2,0,0,100755,93964,5,0,8
18215,4,2,0,100748,48843,1,0,8
18216,2,2,0,100745,20020,1,0,2
18217,4,3,0,100759,157396,1,0,8
18218,6,2,0,100756,185306,1,0,8
18219,2,2,0,100743,9840,5,0,2
18220,2,0,0,100756,22305,2,0,8
18221,2,0,0,100743,15105,7,0,2
18222,2,1,0,100759,37405,1,0,8
18223,3,1,0,100752,71425,3,0,2
18224,3,2,0,100743,52398,1,0,8
18225,5,1,0,100751,91646,3,0,8
18226,5,3,0,100748,39011,1,0,8
18227,2,2,0,100745,10457,1,0,2
18228,3,1,0,100743,17437,1,0,2
18229,2,0,0,100749,268357,3,0,2
18230,4,2,0,100744,11898,1,0,2
18231,4,3,0,100749,28474,1,0,8
18232,3,2,0,100743,12598,1,0,2
18233,2,1,0,100759,27751,3,0,8
18234,3,1,0,100757,47918,1,0,2
18235,2,1,0,100748,13504,7,0,8
18236,2,2,0,100757,30304,3,0,2
18237,4,2,0,100759,274586,1,0,2
18238,2,1,0,100748,106267,2,0,8
18239,4,2,0,100756,50985,1,0,8
18240,6,1,0,100755,21290,1,0,8
18241,2,2,0,100744,21586,2,0,8
18242,2,2,0,100759,52836,1,0,2
18243,2,1,0,100751,35687,5,0,8
18244,2,1,0,100742,40814,7,0,2
18245,4,1,0,100749,29341,3,0,2
18246,2,2,0,100751,17057,5,0,2
18247,2,0,0,100749,27559,1,0,8
18248,5,1,0,100749,51424,1,0,2
18249,2,1,0,100754,13422,1,0,3
18250,2,1,0,100744,14699,1,0,2
18251,2,2,0,100755,84313,1,0,8
18252,5,2,0,100742,108585,1,0,8
18253,3,2,0,100756,13722,1,0,8
18254,2,1,0,100743,27992,1,0,8
18255,3,0,0,100751,37750,2,0,2
18256,3,2,0,100750,293273,1,0,3
18257,5,2,0,100760,67171,1,0,3
18258,2,2,0,100756,92716,1,0,8
18259,2,1,0,100755,50401,7,0,8
18260,2,1,0,100743,40587,3,0,2
18261,3,1,0,100757,38237,3,0,8
18262,4,3,0,100748,30594,1,0,8
18263,2,2,0,100744,65106,1,0,8
18264,2,2,0,100742,81302,2,0,8
18265,4,1,0,100756,63802,1,0,8
18266,3,2,0,100756,533,1,0,8
18267,2,1,0,100757,47431,2,0,2
18268,2,2,0,100756,113042,3,0,8
18269,4,2,0,100754,13750,1,0,2
18270,5,2,0,100755,25735,3,0,8
18271,5,0,0,100756,16489,3,0,8
18272,4,2,0,100755,30690,1,0,8
18273,2,1,0,100756,58694,1,0,2
18274,2,1,0,100754,83711,1,0,2
18275,3,2,0,100755,94142,1,0,8
18276,2,2,0,100755,102701,1,0,8
18277,4,0,0,100760,37577,1,0,3
18278,4,1,0,100744,72991,1,0,2
18279,2,0,0,100752,74196,1,0,8
18280,2,0,0,100759,89854,1,0,2
18281,2,1,0,100759,21925,3,0,2
18282,3,1,0,100756,21501,1,0,8
18283,2,1,0,100755,27414,5,0,8
18284,3,3,0,100755,6793,3,0,3
18285,2,1,0,100743,46165,2,0,8
18286,6,2,0,100756,95926,1,0,8
18287,4,1,0,100749,21882,1,0,8
18288,2,2,0,100743,92894,1,0,8
18289,3,1,0,100742,210221,1,0,8
18290,2,0,0,100759,15322,1,0,8
18291,2,1,0,100749,38094,2,0,8
18292,3,1,0,100752,16325,1,0,8
18293,2,1,0,100743,14752,1,0,2
18294,3,3,0,100756,41469,7,0,8
18295,3,1,0,100759,19724,1,0,2
18296,6,2,0,100743,11404,1,0,8
18297,2,2,0,100756,40157,1,0,8
18298,4,2,0,100756,14644,1,0,8
18299,2,1,0,100750,39240,1,0,2
18300,4,3,0,100756,26374,1,0,8
18301,3,1,0,100755,86963,3,0,8
18302,4,0,0,100758,305730,3,0,2
18303,3,1,0,100752,65432,1,0,8
18304,2,2,0,100756,24296,7,0,8
18305,3,2,0,100755,44906,1,0,2
18306,1,1,0,100743,19004,4,0,2
18307,3,1,0,100758,43105,1,0,2
18308,4,2,0,100756,81784,1,0,8
18309,4,1,0,100753,39814,1,0,2
18310,5,2,0,100756,49135,1,0,8
18311,3,1,0,100757,30545,1,0,8
18312,6,2,0,100755,69619,7,0,8
18313,6,5,0,100759,93786,1,0,3
18314,2,2,0,100756,40673,1,0,8
18315,3,2,0,100757,84072,1,0,2
18316,2,2,0,100755,97887,5,0,8
18317,2,1,0,100756,73473,1,0,8
18318,4,4,0,100752,108942,1,0,8
18319,4,1,0,100748,73955,1,0,8
18320,4,1,0,100749,75400,1,0,2
18321,2,2,0,100742,71666,1,0,2
18322,3,1,0,100759,45434,1,0,8
18323,4,2,0,100751,17790,3,0,2
18324,3,0,0,100754,9963,2,0,3
18325,5,2,0,100759,53859,1,0,2
18326,2,1,0,100747,39154,3,0,2
18327,3,1,0,100753,11816,3,0,2
18328,4,2,0,100749,37491,1,0,8
18329,2,2,0,100744,82867,1,0,2
18330,2,2,0,100742,55324,1,0,8
18331,4,2,0,100751,52690,1,0,2
18332,4,0,0,100743,8126,1,0,8
18333,2,2,0,100742,101096,1,0,2
18334,2,2,0,100748,25202,3,0,8
18335,3,2,0,100755,126807,1,0,8
18337,5,1,0,100749,84554,1,0,8
18338,3,1,0,100742,34057,3,0,8
18339,4,0,0,100758,39125,3,0,2
18340,3,1,0,100742,48697,3,0,2
18341,5,2,0,100759,54102,1,0,2
18342,4,1,0,100753,56846,3,0,2
18343,6,2,0,100757,63476,1,0,8
18344,3,1,0,100743,106801,1,0,8
18345,2,1,0,100751,75882,2,0,8
18346,3,2,0,100749,46409,1,0,8
18347,5,2,0,100753,52057,1,0,2
18348,2,1,0,100750,59237,1,0,3
18349,2,2,0,100749,43215,7,0,2
18350,4,2,0,100754,45386,1,0,2
18351,9,7,0,100753,90456,3,0,2
18352,3,3,0,100749,140239,1,0,2
18353,3,3,0,100755,42833,1,0,8
18354,2,1,0,100755,295349,3,0,8
18355,2,2,0,100748,41523,5,0,8
18356,4,2,0,100755,17546,1,0,8
18357,4,2,0,100751,16814,1,0,2
18358,6,2,0,100749,27510,1,0,3
18359,4,1,0,100744,42233,1,0,3
18360,3,1,0,100756,39871,2,0,8
18361,6,3,0,100756,94499,1,0,8
18362,5,2,0,100759,18877,1,0,2
18363,5,1,0,100754,25628,3,0,2
18364,2,1,0,100755,60324,1,0,8
18365,3,0,0,100755,13093,3,0,8
18366,2,2,0,100759,77688,1,0,3
18367,2,1,0,100751,36374,1,0,2
18368,5,1,0,100757,40043,1,0,3
18369,1,0,0,100759,39355,4,0,2
18370,3,1,0,100743,42614,1,0,2
18371,4,3,0,100745,74557,1,0,2
18372,4,1,0,100759,15674,1,0,3
18373,6,2,0,100758,22432,1,0,2
18374,3,0,0,100758,32155,7,0,3
18375,2,1,0,100743,52350,5,0,8
18376,2,2,0,100745,62172,1,0,2
18377,4,2,0,100756,13695,1,0,8
18378,2,1,0,100754,48405,5,0,2
18379,3,2,0,100755,70221,1,0,2
18380,2,2,0,100744,9263,3,0,8
18381,3,1,0,100750,103058,7,0,2
18382,3,1,0,100749,108050,1,0,3
18383,4,1,0,100751,206069,1,0,8
18384,2,1,0,100759,15485,1,0,2
18385,2,1,0,100755,51570,7,0,8
18386,6,2,0,100750,77447,2,0,2
18387,2,2,0,100743,35506,7,0,3
18388,3,0,0,100748,12928,3,0,8
18389,5,1,0,100759,29967,1,0,2
18390,5,4,0,100753,17654,3,0,2
18391,2,1,0,100743,78652,2,0,8
18392,5,4,0,100743,100026,1,0,3
18393,2,2,0,100748,19597,1,0,2
18394,6,2,0,100757,106445,1,0,8
18395,4,1,0,100751,22390,7,0,2
18396,4,1,0,100752,24243,1,0,2
18397,3,2,0,100760,82747,3,0,2
18398,3,1,0,100757,73714,1,0,8
18399,2,0,0,100748,24402,1,0,2
18400,2,2,0,100745,132242,3,0,3
18401,3,2,0,100750,47333,1,0,2
18402,3,1,0,100755,38037,7,0,8
18403,2,1,0,100755,17248,1,0,8
18404,3,1,0,100757,101631,1,0,2
18405,2,1,0,100757,32426,7,0,2
18406,1,0,0,100760,21121,4,0,2
18407,2,1,0,100743,37348,7,0,8
18408,3,3,0,100748,97173,1,0,2
18409,4,2,0,100756,38065,1,0,8
18410,2,2,0,100751,54563,1,0,8
18411,2,1,0,100754,86361,1,0,2
18412,6,2,0,100755,253823,1,0,8
18413,3,0,0,100751,105197,1,0,2
18414,2,2,0,100751,129524,5,0,8
18415,3,1,0,100756,40415,2,0,8
18416,3,2,0,100756,26267,3,0,8
