puma_geoid,TAZ,household_id,per_num,AGEP,SEX,WKHP,WKW,ESR,RAC1P,HISP,SCHG,MIL,NAICSP,INDP,person_id
1100105,42,7832,1,33,1,40,1,1,6,1,-9,4,531M,7071.0,783201
1100105,42,7832,2,33,2,40,1,1,1,1,-9,4,813M,9170.0,783202
1100105,42,7833,1,32,1,41,1,1,1,1,-9,4,5121,6570.0,783301
1100105,42,7833,2,32,2,42,1,1,6,1,-9,4,515,6670.0,783302
1100105,42,7834,1,28,1,45,1,1,1,1,-9,4,8139Z,9190.0,783401
1100105,42,7834,2,29,2,50,1,1,1,1,-9,4,8139Z,9190.0,783402
1100105,42,7835,1,34,1,45,1,1,1,1,-9,4,8139Z,9190.0,783501
1100105,42,7835,2,31,2,53,1,1,1,1,-9,4,7111,8561.0,783502
1100105,42,7836,1,30,1,50,1,1,1,1,-9,4,4237,4265.0,783601
1100105,42,7836,2,28,2,40,1,1,1,1,-9,4,51111,6470.0,783602
1100105,42,7837,1,29,1,50,1,1,1,1,-9,4,5415,7380.0,783701
1100105,42,7837,2,27,2,40,1,1,1,1,16,4,5416,7390.0,783702
1100105,42,7838,1,31,2,50,1,1,1,1,16,4,5413,7290.0,783801
1100105,42,7838,2,31,1,60,1,1,1,1,-9,4,5413,7290.0,783802
1100105,42,7839,1,28,1,40,1,1,1,1,-9,4,55,7570.0,783901
1100105,42,7839,2,31,2,45,1,1,1,1,-9,4,813M,9170.0,783902
1100105,42,7840,1,29,2,40,1,1,1,1,-9,4,92MP,9470.0,784001
1100105,42,7840,2,34,1,60,1,1,1,1,-9,2,5616,7680.0,784002
1100105,42,7841,1,33,1,50,1,1,1,1,-9,4,928P,9590.0,784101
1100105,42,7841,2,30,2,50,1,1,1,1,-9,4,3399ZM,3980.0,784102
1100105,42,7842,1,28,1,50,1,1,1,1,16,4,611M1,7870.0,784201
1100105,42,7842,2,30,1,50,1,1,1,1,-9,4,611M1,7870.0,784202
1100105,42,7843,1,30,1,45,1,1,1,1,16,4,611M1,7870.0,784301
1100105,42,7843,2,32,1,40,1,1,1,1,-9,4,51111,6470.0,784302
1100105,42,7844,1,27,1,50,1,1,1,1,-9,4,7115,8564.0,784401
1100105,42,7844,2,27,2,45,1,1,1,1,-9,4,5191ZM,6780.0,784402
1100105,42,7845,1,31,2,40,1,1,1,1,-9,4,928P,9590.0,784501
1100105,42,7845,2,30,2,40,1,1,1,1,-9,4,928P,9590.0,784502
1100105,42,7846,1,29,1,40,1,1,1,1,16,4,6111,7860.0,784601
1100105,42,7846,2,30,2,45,1,1,1,1,-9,4,6244,8470.0,784602
1100105,42,7847,1,26,1,40,1,1,1,1,-9,4,92MP,9470.0,784701
1100105,42,7847,2,28,2,24,2,1,1,1,-9,4,5411,7270.0,784702
1100105,42,7848,1,28,1,40,1,1,1,1,-9,4,55,7570.0,784801
1100105,42,7848,2,31,2,45,1,1,1,1,-9,4,813M,9170.0,784802
1100105,42,7849,1,30,1,45,1,1,1,1,16,4,611M1,7870.0,784901
1100105,42,7849,2,32,1,40,1,1,1,1,-9,4,51111,6470.0,784902
1100105,42,7850,1,26,1,50,1,1,1,1,-9,4,5413,7290.0,785001
1100105,42,7850,2,26,1,45,1,1,1,1,-9,4,5417,7460.0,785002
1100105,42,7851,1,28,2,43,1,1,1,1,-9,4,9211MP,9370.0,785101
1100105,42,7851,2,30,1,50,1,1,1,1,-9,4,531M,7071.0,785102
1100105,42,7852,1,32,2,40,1,1,1,1,-9,4,5415,7380.0,785201
1100105,42,7852,2,31,1,50,1,1,1,1,-9,4,5416,7390.0,785202
1100105,42,7853,1,30,2,50,1,1,1,1,-9,4,5415,7380.0,785301
1100105,42,7853,2,30,2,40,1,1,1,1,-9,4,622M,8191.0,785302
1100105,42,7854,1,34,1,45,1,1,1,1,-9,4,8139Z,9190.0,785401
1100105,42,7854,2,31,2,53,1,1,1,1,-9,4,7111,8561.0,785402
1100105,42,7855,1,30,1,40,1,1,1,1,-9,4,4234,4170.0,785501
1100105,42,7855,2,29,2,40,1,1,1,1,-9,4,6111,7860.0,785502
1100105,42,7856,1,31,1,40,1,1,1,1,-9,4,813M,9170.0,785601
1100105,42,7856,2,32,1,40,1,1,1,1,-9,4,9211MP,9370.0,785602
1100105,42,7857,1,30,1,40,1,1,1,1,-9,4,4234,4170.0,785701
1100105,42,7857,2,29,2,40,1,1,1,1,-9,4,6111,7860.0,785702
1100105,42,7858,1,30,1,40,1,1,1,1,-9,4,4234,4170.0,785801
1100105,42,7858,2,29,2,40,1,1,1,1,-9,4,6111,7860.0,785802
1100105,42,7859,1,30,2,50,1,1,1,1,-9,4,5415,7380.0,785901
1100105,42,7859,2,30,2,40,1,1,1,1,-9,4,622M,8191.0,785902
1100105,42,7860,1,31,1,40,1,1,1,1,-9,4,5241,6991.0,786001
1100105,42,7860,2,29,2,50,1,1,1,1,-9,4,8139Z,9190.0,786002
1100105,42,7861,1,33,2,40,1,1,1,1,-9,4,8139Z,9190.0,786101
1100105,42,7861,2,32,1,40,1,1,1,1,-9,4,6241,8370.0,786102
1100105,42,7862,1,30,2,50,1,1,1,1,-9,4,6241,8370.0,786201
1100105,42,7862,2,29,1,45,1,1,1,1,-9,4,5415,7380.0,786202
1100105,42,7863,1,31,2,50,1,1,1,1,16,4,5413,7290.0,786301
1100105,42,7863,2,31,1,60,1,1,1,1,-9,4,5413,7290.0,786302
1100105,42,7864,1,34,1,45,1,1,1,1,-9,4,8139Z,9190.0,786401
1100105,42,7864,2,31,2,53,1,1,1,1,-9,4,7111,8561.0,786402
1100105,42,7865,1,28,1,50,1,1,1,1,16,4,611M1,7870.0,786501
1100105,42,7865,2,30,1,50,1,1,1,1,-9,4,611M1,7870.0,786502
1100105,42,7866,1,26,2,50,1,1,1,1,-9,4,5415,7380.0,786601
1100105,42,7866,2,30,2,45,1,1,1,1,-9,4,92MP,9470.0,786602
1100105,42,7867,1,27,2,40,1,1,1,1,-9,4,6213ZM,8080.0,786701
1100105,42,7867,2,29,2,50,1,1,1,1,-9,4,6213ZM,8080.0,786702
1100105,42,7868,1,31,2,50,1,1,1,1,-9,4,5111Z,6480.0,786801
1100105,42,7868,2,30,1,50,1,1,1,1,-9,4,531M,7071.0,786802
1100105,42,7869,1,32,1,60,1,1,1,1,-9,4,5411,7270.0,786901
1100105,42,7869,2,31,2,40,1,1,1,1,-9,4,92M2,9570.0,786902
1100105,42,7870,1,31,1,40,1,1,1,1,-9,4,5241,6991.0,787001
1100105,42,7870,2,29,2,50,1,1,1,1,-9,4,8139Z,9190.0,787002
1100105,42,7871,1,26,2,55,1,1,1,1,-9,4,5412,7280.0,787101
1100105,42,7871,2,26,1,65,1,1,1,1,16,4,531M,7071.0,787102
1100105,42,7872,1,25,2,42,1,1,1,1,-9,4,5416,7390.0,787201
1100105,42,7872,2,25,2,40,1,1,1,1,-9,4,5417,7460.0,787202
1100105,42,7873,1,30,2,50,1,1,1,1,-9,4,5415,7380.0,787301
1100105,42,7873,2,30,2,40,1,1,1,1,-9,4,622M,8191.0,787302
1100105,42,7874,1,30,1,50,1,1,1,1,-9,4,4237,4265.0,787401
1100105,42,7874,2,28,2,40,1,1,1,1,-9,4,51111,6470.0,787402
1100105,42,7875,1,31,2,40,1,1,1,1,-9,4,928P,9590.0,787501
1100105,42,7875,2,30,2,40,1,1,1,1,-9,4,928P,9590.0,787502
1100105,42,7876,1,28,1,40,1,1,1,1,-9,4,55,7570.0,787601
1100105,42,7876,2,31,2,45,1,1,1,1,-9,4,813M,9170.0,787602
1100105,42,7877,1,32,1,70,1,1,1,1,-9,4,51111,6470.0,787701
1100105,42,7877,2,31,2,50,1,1,1,1,-9,4,424M,4380.0,787702
1100105,42,7878,1,31,1,45,1,1,1,1,-9,4,5416,7390.0,787801
1100105,42,7878,2,30,2,39,1,1,1,1,-9,4,622M,8191.0,787802
1100105,42,7879,1,26,1,60,2,1,1,1,-9,4,531M,7071.0,787901
1100105,42,7879,2,27,2,45,1,1,1,1,-9,4,9211MP,9370.0,787902
1100105,42,7880,1,30,1,40,1,1,1,1,-9,4,4234,4170.0,788001
1100105,42,7880,2,29,2,40,1,1,1,1,-9,4,6111,7860.0,788002
1100105,42,7881,1,33,1,50,1,1,1,1,-9,4,928P,9590.0,788101
1100105,42,7881,2,30,2,50,1,1,1,1,-9,4,3399ZM,3980.0,788102
1100105,42,7882,1,33,1,50,1,1,1,1,-9,4,454110,5593.0,788201
1100105,42,7882,2,32,2,45,1,1,1,1,-9,4,6241,8370.0,788202
1100105,42,7883,1,28,1,65,1,1,1,1,-9,4,522M,6890.0,788301
1100105,42,7883,2,27,2,40,1,1,1,1,-9,4,5413,7290.0,788302
1100105,42,7884,1,30,1,40,1,1,1,1,-9,4,4234,4170.0,788401
1100105,42,7884,2,29,2,40,1,1,1,1,-9,4,6111,7860.0,788402
1100105,42,7885,1,29,1,40,1,1,1,1,16,4,6111,7860.0,788501
1100105,42,7885,2,30,2,45,1,1,1,1,-9,4,6244,8470.0,788502
1100105,42,7886,1,31,1,50,1,1,1,1,-9,4,5415,7380.0,788601
1100105,42,7886,2,30,2,40,1,1,1,1,-9,4,561M,7780.0,788602
1100105,42,7887,1,33,1,50,1,1,1,1,-9,4,928P,9590.0,788701
1100105,42,7887,2,30,2,50,1,1,1,1,-9,4,3399ZM,3980.0,788702
1100105,42,7888,1,32,1,40,1,1,1,1,-9,4,5416,7390.0,788801
1100105,42,7888,2,29,1,43,1,1,1,1,-9,4,531M,7071.0,788802
1100105,42,7889,1,30,2,50,1,1,1,1,-9,4,5415,7380.0,788901
1100105,42,7889,2,30,2,40,1,1,1,1,-9,4,622M,8191.0,788902
1100105,42,7890,1,28,1,40,1,1,1,1,-9,4,531M,7071.0,789001
1100105,42,7890,2,27,2,40,1,1,1,1,-9,4,722Z,8680.0,789002
1100105,42,7891,1,26,1,60,2,1,1,1,-9,4,531M,7071.0,789101
1100105,42,7891,2,27,2,45,1,1,1,1,-9,4,9211MP,9370.0,789102
1100105,42,7892,1,26,1,56,1,1,1,1,-9,4,491,6370.0,789201
1100105,42,7892,2,27,2,50,1,1,1,1,-9,4,5416,7390.0,789202
1100105,42,7893,1,32,1,40,1,1,1,1,-9,4,813M,9170.0,789301
1100105,42,7893,2,31,2,45,1,1,1,1,-9,4,813M,9170.0,789302
1100105,42,7894,1,26,1,45,1,1,1,1,-9,4,52M2,6970.0,789401
1100105,42,7894,2,28,1,45,1,1,1,1,-9,4,7211,8660.0,789402
1100105,42,7895,1,31,1,40,1,1,1,1,-9,4,813M,9170.0,789501
1100105,42,7895,2,32,1,40,1,1,1,1,-9,4,9211MP,9370.0,789502
1100105,42,7896,1,28,2,40,1,1,1,1,-9,4,5416,7390.0,789601
1100105,42,7896,2,32,1,40,1,1,1,1,-9,4,5416,7390.0,789602
1100105,42,7897,1,28,1,65,1,1,1,1,-9,4,522M,6890.0,789701
1100105,42,7897,2,27,2,40,1,1,1,1,-9,4,5413,7290.0,789702
1100105,42,7898,1,28,2,43,1,1,1,1,-9,4,9211MP,9370.0,789801
1100105,42,7898,2,30,1,50,1,1,1,1,-9,4,531M,7071.0,789802
1100105,42,7899,1,29,2,40,1,1,1,1,-9,4,92MP,9470.0,789901
1100105,42,7899,2,34,1,60,1,1,1,1,-9,2,5616,7680.0,789902
1100105,42,7900,1,32,1,50,1,1,1,1,-9,4,92113,9380.0,790001
1100105,42,7900,2,32,2,45,1,1,1,1,-9,4,813M,9170.0,790002
1100105,42,7901,1,31,1,50,1,1,1,1,-9,4,92MP,9470.0,790101
1100105,42,7901,2,32,2,35,4,1,1,24,-9,4,622M,8191.0,790102
1100105,42,7902,1,31,1,55,1,1,8,2,-9,4,813M,9170.0,790201
1100105,42,7902,2,33,1,60,1,1,1,1,-9,4,6216,8170.0,790202
1100105,42,7903,1,31,1,50,1,1,1,1,-9,4,92MP,9470.0,790301
1100105,42,7903,2,32,2,35,4,1,1,24,-9,4,622M,8191.0,790302
1100105,42,7904,1,30,2,50,3,1,1,1,-9,4,813M,9170.0,790401
1100105,42,7904,2,33,1,50,1,1,1,2,-9,4,5415,7380.0,790402
1100105,42,7905,1,68,1,20,5,6,1,1,-9,4,4511M,5275.0,790501
1100105,42,7905,2,66,2,40,1,1,1,1,-9,4,5411,7270.0,790502
1100105,42,7906,1,43,1,50,1,1,6,1,-9,4,52M1,6870.0,790601
1100105,42,7906,2,45,1,-9,-9,6,6,1,16,4,531M,7071.0,790602
1100105,42,7907,1,49,2,40,1,1,1,1,-9,4,928P,9590.0,790701
1100105,42,7907,2,44,1,8,6,6,1,1,-9,4,5419Z,7490.0,790702
1100105,42,7908,1,54,1,60,1,1,1,1,-9,4,522M,6890.0,790801
1100105,42,7908,2,54,2,-9,-9,6,1,1,-9,4,0,0.0,790802
1100105,42,7909,1,54,1,60,1,1,1,1,-9,4,522M,6890.0,790901
1100105,42,7909,2,54,2,-9,-9,6,1,1,-9,4,0,0.0,790902
1100105,42,7910,1,46,1,40,1,1,1,2,-9,4,813M,9170.0,791001
1100105,42,7910,2,45,1,40,4,3,1,1,-9,4,7115,8564.0,791002
1100105,42,7911,1,40,1,-9,-9,3,8,3,-9,4,813M,9170.0,791101
1100105,42,7911,2,42,1,50,1,1,1,1,-9,4,522M,6890.0,791102
1100105,42,7912,1,35,2,40,1,1,1,1,-9,4,5416,7390.0,791201
1100105,42,7912,2,34,1,20,2,3,1,1,-9,4,7111,8561.0,791202
1100105,42,7913,1,35,2,40,1,1,1,1,-9,4,5416,7390.0,791301
1100105,42,7913,2,34,1,20,2,3,1,1,-9,4,7111,8561.0,791302
1100105,42,7914,1,30,1,40,1,1,1,1,-9,4,92MP,9470.0,791401
1100105,42,7914,2,27,2,18,3,6,1,1,-9,4,713Z,8590.0,791402
1100105,42,7915,1,28,1,55,1,1,1,1,-9,4,5121,6570.0,791501
1100105,42,7915,2,27,2,50,4,6,1,1,-9,4,622M,8191.0,791502
1100105,42,7916,1,25,2,35,4,6,1,1,-9,4,711M,8563.0,791601
1100105,42,7916,2,28,1,40,1,1,1,1,-9,4,531M,7071.0,791602
1100105,42,7917,1,31,2,46,1,1,1,1,-9,4,814,9290.0,791701
1100105,42,7917,2,33,1,-9,-9,6,1,1,16,4,814,9290.0,791702
1100105,42,7918,1,30,2,50,1,1,1,1,-9,4,81393,9180.0,791801
1100105,42,7918,2,33,1,65,3,3,1,1,-9,4,8139Z,9190.0,791802
1100105,42,7919,1,30,2,55,1,1,8,2,-9,4,5411,7270.0,791901
1100105,42,7919,2,30,1,45,5,3,1,1,-9,4,9211MP,9370.0,791902
1100105,42,7920,1,30,2,55,1,1,8,2,-9,4,5411,7270.0,792001
1100105,42,7920,2,30,1,45,5,3,1,1,-9,4,9211MP,9370.0,792002
1100105,42,7921,1,30,2,55,1,1,8,2,-9,4,5411,7270.0,792101
1100105,42,7921,2,30,1,45,5,3,1,1,-9,4,9211MP,9370.0,792102
1100105,42,7922,1,42,2,40,1,1,6,1,-9,4,611M1,7870.0,792201
1100105,42,7922,2,7,1,-9,-9,-9,6,1,4,-9,0,0.0,792202
1100105,42,7923,1,72,1,-9,-9,6,1,1,-9,4,0,0.0,792301
1100105,42,7923,2,72,2,-9,-9,6,1,1,-9,4,0,0.0,792302
1100105,42,7924,1,51,1,15,1,1,6,1,-9,4,5413,7290.0,792401
1100105,42,7924,2,47,2,45,1,1,6,1,-9,4,5415,7380.0,792402
1100105,42,7925,1,35,1,40,1,1,1,1,-9,4,5416,7390.0,792501
1100105,42,7925,2,35,2,40,4,1,6,1,-9,4,515,6670.0,792502
1100105,42,7926,1,35,2,45,1,1,1,1,-9,4,611M1,7870.0,792601
1100105,42,7926,2,35,1,45,1,1,1,1,-9,4,5419Z,7490.0,792602
1100105,42,7927,1,36,1,50,1,1,1,1,16,4,6111,7860.0,792701
1100105,42,7927,2,40,1,40,1,1,1,1,-9,4,5413,7290.0,792702
1100105,42,7928,1,39,1,40,1,1,1,1,-9,4,5417,7460.0,792801
1100105,42,7928,2,35,1,40,1,1,1,1,-9,4,813M,9170.0,792802
1100105,42,7929,1,39,1,50,4,1,1,1,-9,4,611M1,7870.0,792901
1100105,42,7929,2,37,1,50,1,1,1,1,-9,4,611M1,7870.0,792902
1100105,42,7930,1,55,1,60,1,1,1,4,-9,4,812112,8980.0,793001
1100105,42,7930,2,50,2,60,1,1,1,1,-9,4,812112,8980.0,793002
1100105,42,7931,1,40,2,40,1,1,1,1,-9,4,5416,7390.0,793101
1100105,42,7931,2,32,1,40,1,1,9,1,-9,4,52M2,6970.0,793102
1100105,42,7932,1,36,2,60,5,2,1,1,-9,4,311M2,1280.0,793201
1100105,42,7932,2,28,2,40,4,1,6,1,-9,4,928P,9590.0,793202
1100105,42,7933,1,36,2,60,5,2,1,1,-9,4,311M2,1280.0,793301
1100105,42,7933,2,28,2,40,4,1,6,1,-9,4,928P,9590.0,793302
1100105,42,7934,1,34,2,40,1,1,1,1,-9,4,928P,9590.0,793401
1100105,42,7934,2,42,1,40,1,1,1,1,-9,4,5415,7380.0,793402
1100105,42,7935,1,34,2,40,1,1,1,1,-9,4,928P,9590.0,793501
1100105,42,7935,2,42,1,40,1,1,1,1,-9,4,5415,7380.0,793502
1100105,42,7936,1,51,1,30,3,1,1,1,-9,4,611M3,7890.0,793601
1100105,42,7936,2,34,1,42,1,1,1,1,-9,4,813M,9170.0,793602
1100105,42,7937,1,37,1,70,1,1,1,1,-9,4,5415,7380.0,793701
1100105,42,7937,2,31,2,50,1,1,1,1,16,4,6111,7860.0,793702
1100105,42,7938,1,36,2,45,1,1,1,1,-9,4,5241,6991.0,793801
1100105,42,7938,2,33,1,35,1,1,1,1,-9,4,531M,7071.0,793802
1100105,42,7939,1,31,1,50,1,1,8,2,-9,4,928P,9590.0,793901
1100105,42,7939,2,52,1,45,1,1,2,1,-9,4,481,6070.0,793902
1100105,42,7940,1,33,2,40,1,1,1,3,-9,4,6111,7860.0,794001
1100105,42,7940,2,36,1,40,1,1,1,1,-9,4,92M2,9570.0,794002
1100105,42,7941,1,39,1,45,1,1,1,1,-9,2,51913,6672.0,794101
1100105,42,7941,2,30,1,50,2,1,8,7,-9,4,4481,5170.0,794102
1100105,42,7942,1,36,2,40,1,1,1,2,-9,2,928P,9590.0,794201
1100105,42,7942,2,26,1,45,1,1,1,3,-9,2,928P,9590.0,794202
1100105,42,7943,1,29,2,40,1,1,6,1,-9,4,622M,8191.0,794301
1100105,42,7943,2,29,1,40,1,1,6,1,-9,4,5121,6570.0,794302
1100105,42,7944,1,29,2,40,1,1,6,1,-9,4,622M,8191.0,794401
1100105,42,7944,2,29,1,40,1,1,6,1,-9,4,5121,6570.0,794402
1100105,42,7945,1,32,1,50,1,1,6,1,-9,4,9211MP,9370.0,794501
1100105,42,7945,2,32,2,30,1,1,6,1,16,4,611M1,7870.0,794502
1100105,42,7946,1,27,2,40,1,1,9,1,-9,4,928P,9590.0,794601
1100105,42,7946,2,28,2,50,1,1,1,1,-9,4,928P,9590.0,794602
1100105,42,7947,1,27,2,40,1,1,9,1,-9,4,928P,9590.0,794701
1100105,42,7947,2,28,2,50,1,1,1,1,-9,4,928P,9590.0,794702
1100105,42,7948,1,27,2,40,1,1,9,1,-9,4,5416,7390.0,794801
1100105,42,7948,2,27,2,40,1,1,1,1,-9,4,713Z,8590.0,794802
1100105,42,7949,1,29,1,50,1,1,1,1,-9,4,5313,7072.0,794901
1100105,42,7949,2,28,2,40,1,1,9,1,-9,4,5417,7460.0,794902
1100105,42,7950,1,29,1,50,1,1,1,1,-9,4,5313,7072.0,795001
1100105,42,7950,2,28,2,40,1,1,9,1,-9,4,5417,7460.0,795002
1100105,42,7951,1,26,2,37,1,1,1,1,-9,4,5418,7470.0,795101
1100105,42,7951,2,26,2,50,1,1,6,1,-9,4,5416,7390.0,795102
1100105,42,7952,1,25,2,40,1,1,1,1,-9,4,813M,9170.0,795201
1100105,42,7952,2,26,2,40,1,1,6,1,-9,4,5416,7390.0,795202
1100105,42,7953,1,26,2,50,1,1,1,1,-9,4,5416,7390.0,795301
1100105,42,7953,2,25,2,40,4,1,6,1,-9,4,813M,9170.0,795302
1100105,42,7954,1,25,2,50,1,1,6,1,16,4,611M3,7890.0,795401
1100105,42,7954,2,25,2,60,1,1,1,1,16,4,6111,7860.0,795402
1100105,42,7955,1,26,2,37,1,1,1,1,-9,4,5418,7470.0,795501
1100105,42,7955,2,26,2,50,1,1,6,1,-9,4,5416,7390.0,795502
1100105,42,7956,1,26,2,37,1,1,1,1,-9,4,5418,7470.0,795601
1100105,42,7956,2,26,2,50,1,1,6,1,-9,4,5416,7390.0,795602
1100105,42,7957,1,26,2,37,1,1,1,1,-9,4,5418,7470.0,795701
1100105,42,7957,2,26,2,50,1,1,6,1,-9,4,5416,7390.0,795702
1100105,42,7958,1,32,2,40,1,1,6,1,-9,4,813M,9170.0,795801
1100105,42,7958,2,31,1,40,1,1,1,1,-9,4,5416,7390.0,795802
1100105,42,7959,1,28,2,50,1,1,6,1,-9,4,92MP,9470.0,795901
1100105,42,7959,2,29,2,40,1,1,1,1,-9,4,5221M,6880.0,795902
1100105,42,7960,1,31,2,40,1,1,1,1,-9,4,5614,7590.0,796001
1100105,42,7960,2,31,1,42,1,1,2,1,-9,4,5614,7590.0,796002
1100105,42,7961,1,32,1,50,1,1,1,1,16,4,8139Z,9190.0,796101
1100105,42,7961,2,27,1,40,1,1,1,1,-9,4,5417,7460.0,796102
1100105,42,7962,1,24,1,50,1,1,1,1,-9,4,5415,7380.0,796201
1100105,42,7962,2,24,2,40,1,1,1,1,-9,4,5416,7390.0,796202
1100105,42,7963,1,28,1,40,1,1,1,1,-9,4,5418,7470.0,796301
1100105,42,7963,2,30,1,40,1,1,1,1,-9,4,92M2,9570.0,796302
1100105,42,7964,1,26,2,40,1,1,1,1,-9,4,712,8570.0,796401
1100105,42,7964,2,29,1,40,1,1,1,1,-9,4,712,8570.0,796402
1100105,42,7965,1,25,1,45,2,1,1,1,-9,4,5416,7390.0,796501
1100105,42,7965,2,26,2,50,2,1,1,1,16,4,92M1,9490.0,796502
1100105,42,7966,1,27,1,50,1,1,1,1,-9,4,515,6670.0,796601
1100105,42,7966,2,26,1,40,1,1,1,1,-9,4,5416,7390.0,796602
1100105,42,7967,1,24,2,40,1,1,1,1,-9,4,52M1,6870.0,796701
1100105,42,7967,2,23,2,40,1,1,1,1,-9,4,622M,8191.0,796702
1100105,42,7968,1,26,2,40,1,1,1,1,-9,4,712,8570.0,796801
1100105,42,7968,2,29,1,40,1,1,1,1,-9,4,712,8570.0,796802
1100105,42,7969,1,30,1,50,1,1,1,1,-9,4,5111Z,6480.0,796901
1100105,42,7969,2,30,2,40,1,1,1,1,-9,4,813M,9170.0,796902
1100105,42,7970,1,25,1,55,1,1,1,1,-9,4,5416,7390.0,797001
1100105,42,7970,2,27,2,50,1,1,1,1,-9,4,5121,6570.0,797002
1100105,42,7971,1,30,2,40,1,1,1,1,-9,4,51912,6770.0,797101
1100105,42,7971,2,32,1,40,1,1,1,1,-9,4,5415,7380.0,797102
1100105,42,7972,1,26,2,40,1,1,1,1,-9,4,5414,7370.0,797201
1100105,42,7972,2,26,1,40,1,1,1,1,-9,4,5414,7370.0,797202
1100105,42,7973,1,26,2,40,1,1,1,1,-9,4,712,8570.0,797301
1100105,42,7973,2,29,1,40,1,1,1,1,-9,4,712,8570.0,797302
1100105,42,7974,1,25,1,40,1,1,1,1,-9,4,5415,7380.0,797401
1100105,42,7974,2,23,2,45,1,1,1,1,-9,4,5416,7390.0,797402
1100105,42,7975,1,25,2,45,1,1,1,1,-9,4,5416,7390.0,797501
1100105,42,7975,2,24,2,60,1,1,1,1,-9,4,5416,7390.0,797502
1100105,42,7976,1,33,2,40,1,1,1,1,-9,4,813M,9170.0,797601
1100105,42,7976,2,30,1,45,1,1,1,1,-9,4,4248,4560.0,797602
1100105,42,7977,1,27,1,60,1,1,1,1,-9,4,522M,6890.0,797701
1100105,42,7977,2,26,2,60,1,1,1,1,-9,4,6211,7970.0,797702
1100105,42,7978,1,31,2,50,1,1,1,1,-9,4,928P,9590.0,797801
1100105,42,7978,2,33,1,40,1,1,1,1,-9,4,611M1,7870.0,797802
1100105,42,7979,1,28,2,45,1,1,1,1,-9,4,813M,9170.0,797901
1100105,42,7979,2,31,1,50,1,1,1,1,-9,4,813M,9170.0,797902
1100105,42,7980,1,30,2,40,1,1,1,1,-9,4,5419Z,7490.0,798001
1100105,42,7980,2,26,2,40,1,1,1,1,-9,4,3391,3960.0,798002
1100105,42,7981,1,27,1,50,1,1,1,1,-9,4,5418,7470.0,798101
1100105,42,7981,2,29,1,55,1,1,1,1,-9,4,5416,7390.0,798102
1100105,42,7982,1,32,1,40,1,1,1,1,-9,4,622M,8191.0,798201
1100105,42,7982,2,31,2,35,1,1,1,1,-9,4,611M1,7870.0,798202
1100105,42,7983,1,29,1,40,1,1,1,1,-9,4,92M2,9570.0,798301
1100105,42,7983,2,28,2,35,1,1,1,1,-9,4,713Z,8590.0,798302
1100105,42,7984,1,28,2,50,1,1,1,1,-9,4,8131,9160.0,798401
1100105,42,7984,2,32,1,40,1,1,1,1,-9,4,611M3,7890.0,798402
1100105,42,7985,1,29,1,40,1,1,1,1,-9,4,92M2,9570.0,798501
1100105,42,7985,2,28,2,35,1,1,1,1,-9,4,713Z,8590.0,798502
1100105,42,7986,1,28,1,40,1,1,1,1,-9,4,5417,7460.0,798601
1100105,42,7986,2,29,2,40,1,1,1,1,-9,4,813M,9170.0,798602
1100105,42,7987,1,30,2,40,1,1,1,1,-9,4,5419Z,7490.0,798701
1100105,42,7987,2,26,2,40,1,1,1,1,-9,4,3391,3960.0,798702
1100105,42,7988,1,27,2,30,1,1,1,1,-9,4,5417,7460.0,798801
1100105,42,7988,2,27,1,45,1,1,1,1,-9,4,8139Z,9190.0,798802
1100105,42,7989,1,26,1,40,1,1,1,1,-9,4,92MP,9470.0,798901
1100105,42,7989,2,27,2,50,1,1,1,1,-9,4,5121,6570.0,798902
1100105,42,7990,1,26,2,45,1,1,1,1,-9,4,3254,2190.0,799001
1100105,42,7990,2,27,1,50,1,1,1,1,-9,4,8139Z,9190.0,799002
1100105,42,7991,1,26,1,40,1,1,1,1,-9,4,5416,7390.0,799101
1100105,42,7991,2,25,2,45,1,1,1,1,-9,4,813M,9170.0,799102
1100105,42,7992,1,29,1,50,1,1,1,1,-9,4,5417,7460.0,799201
1100105,42,7992,2,28,2,50,1,1,1,1,-9,4,8139Z,9190.0,799202
1100105,42,7993,1,26,2,40,1,1,1,1,-9,4,5414,7370.0,799301
1100105,42,7993,2,26,1,40,1,1,1,1,-9,4,5414,7370.0,799302
1100105,42,7994,1,27,2,50,1,1,1,1,16,4,51913,6672.0,799401
1100105,42,7994,2,28,2,45,1,1,1,1,-9,4,5416,7390.0,799402
1100105,42,7995,1,31,1,70,1,1,1,1,-9,4,5416,7390.0,799501
1100105,42,7995,2,26,2,40,1,1,1,1,-9,4,6111,7860.0,799502
1100105,42,7996,1,25,1,60,1,1,1,1,-9,4,5415,7380.0,799601
1100105,42,7996,2,23,1,40,1,1,1,1,-9,4,813M,9170.0,799602
1100105,42,7997,1,25,1,40,1,1,1,1,-9,4,5415,7380.0,799701
1100105,42,7997,2,23,2,45,1,1,1,1,-9,4,5416,7390.0,799702
1100105,42,7998,1,33,1,60,1,1,1,1,-9,4,622M,8191.0,799801
1100105,42,7998,2,30,2,40,1,1,1,1,-9,4,923,9480.0,799802
1100105,42,7999,1,33,1,65,1,1,1,1,-9,4,928P,9590.0,799901
1100105,42,7999,2,30,2,40,1,1,1,1,16,4,611M1,7870.0,799902
1100105,42,8000,1,26,1,50,1,1,1,1,-9,4,6241,8370.0,800001
