household_id,model_choice,override_choice,util_drivers_2,util_drivers_3,util_drivers_4_up,util_persons_16_17,util_persons_18_24,util_persons_25_34,util_presence_children_0_4,util_presence_children_5_17,util_num_workers_clip_3,util_hh_income_0_30k,util_hh_income_30_75k,util_hh_income_75k_up,util_density_0_10_no_workers,util_density_10_up_no_workers,util_density_0_10_workers,util_density_10_up_workers,util_asc,util_asc_san_francisco,util_asc_solano,util_asc_napa,util_asc_sonoma,util_asc_marin,util_retail_auto_no_workers,util_retail_auto_workers,util_retail_transit_no_workers,util_retail_transit_workers,util_retail_non_motor_no_workers,util_retail_non_motor_workers,util_auto_time_saving_per_worker,TAZ,income,hhsize,HHT,auto_ownership,num_workers,chunk_id,income_in_thousands,income_segment,median_value_of_time,hh_value_of_time,num_non_workers,num_drivers,num_adults,num_children,num_young_children,num_children_5_to_15,num_children_16_to_17,num_college_age,num_young_adults,non_family,family,home_is_urban,home_is_rural,hh_work_auto_savings_ratio,auPkRetail,auPkTotal,auOpRetail,auOpTotal,trPkRetail,trPkTotal,trOpRetail,trOpTotal,nmRetail,nmTotal,DISTRICT,SD,county_id,TOTHH,TOTPOP,TOTACRE,RESACRE,CIACRE,TOTEMP,AGE0519,RETEMPN,FPSEMPN,HEREMPN,OTHEMPN,AGREMPN,MWTEMPN,PRKCST,OPRKCST,area_type,HSENROLL,COLLFTE,COLLPTE,TOPOLOGY,TERMINAL,household_density,employment_density,density_index
774785,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,18.0,0.0,0.0,0.0,3.055467036139014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.472793579101562,0.0,5.291548252105713,0.0,5.749942779541016,0.5764133334159851,182,48000,1,4,1,1,353,48.0,2,8.81,5.573295060688287,0,1,1,0,0,0,0,0,0,True,False,True,False,0.57641333,9.460368,11.878491,9.496913,11.940946,5.3875303,7.431106,5.1052294,7.1603827,5.749943,6.856287,4,4,1,2456,6969,234.0,118.0,2.0,431,1057,218,65,61,70,0,17,0.0,0.0,3,0.0,0.0,0.0,2,2.04882,20.466666666666665,3.591666666666667,3.055467036139014
775111,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,14.0,0.0,0.0,0.0,4.159889579020014,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.670552253723145,0.0,5.290246486663818,0.0,6.2016496658325195,0.5538249611854553,187,44000,1,4,1,1,1818,44.0,2,8.81,3.530724074887811,0,1,1,0,0,0,0,0,0,True,False,True,False,0.55382496,9.6520605,12.124859,9.706447,12.209978,5.3296275,7.2765574,5.2138004,7.1959634,6.2016497,7.4100966,4,4,1,1492,4139,214.0,116.0,10.0,808,603,354,142,172,93,1,46,0.0,0.0,3,0.0,0.0,0.0,2,1.73676,11.841269841269842,6.412698412698413,4.159889579020014
822458,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,21.0,0.0,0.0,0.0,10.0,94.5323772849998,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.146238327026367,0.0,8.012784957885742,0.0,8.153928756713867,0.12247499078512192,7,51000,1,4,1,1,154,51.0,2,8.81,3.5743735255618643,0,1,1,0,0,0,0,0,1,True,False,True,False,0.12247499,10.14755,13.023967,10.143694,13.021462,8.028974,11.033283,7.9813595,10.975897,8.153929,11.221939,1,1,1,3762,6032,45.0,13.0,14.0,11300,425,252,5535,4593,799,1,120,318.85754,933.24158,0,0.0,0.0,0.0,1,5.35435,139.33333333333334,418.51851851851853,104.5323772849998
822632,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,3.5,0.0,0.0,0.0,10.0,83.5870567218022,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.140908241271973,0.0,7.929397106170654,0.0,8.117417335510254,0.23060664534568787,8,33500,1,4,0,1,491,33.5,2,8.81,21.003262647868546,0,1,1,0,0,0,0,0,1,True,False,True,False,0.23060665,10.142066,13.008933,10.1386595,13.007466,7.950383,11.0453205,7.8886595,10.982365,8.117417,11.1693945,1,1,1,4582,9907,51.0,8.33042,15.0,4171,876,344,1413,1690,648,7,69,138.6747,529.59387,0,0.0,0.0,0.0,2,4.64648,196.39595000861536,178.7794647503131,93.5870567218022
823046,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,4.0,0.0,0.0,0.0,10.0,72.92038669699788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.156350135803223,0.0,7.700197696685791,0.0,7.799461364746094,0.13820499181747437,9,34000,1,4,0,1,1175,34.0,2,8.81,3.149195131696058,0,1,1,0,0,0,0,0,0,True,False,True,False,0.13820499,10.1572485,12.993565,10.154604,12.991316,7.7229834,10.6228075,7.655966,10.564857,7.7994614,11.006196,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996169,550.2055523431277,82.92038669699788
823086,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,20.0,0.0,0.0,0.0,10.0,72.92038669699788,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.156350135803223,0.0,7.700197696685791,0.0,7.799461364746094,0.1586766541004181,9,50000,1,6,0,1,100,50.0,2,8.81,6.128715551669054,0,1,1,0,0,0,0,0,1,True,False,True,False,0.15867665,10.1572485,12.993565,10.154604,12.991316,7.7229834,10.6228075,7.655966,10.564857,7.7994614,11.006196,1,1,1,5545,10171,112.0,9.79332,47.0,31248,1034,123,8750,9500,12434,4,437,181.05391,299.21539,0,26.92893,2035.58118,20.60887,2,5.22542,97.63472182996169,550.2055523431277,82.92038669699788
823272,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,15.600000000000001,0.0,0.0,0.0,10.0,69.66360880593872,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.164687156677246,0.0,7.829665184020996,0.0,7.901368141174316,0.3865366578102112,10,45600,1,6,0,1,1203,45.6,2,8.81,18.003577543513263,0,1,1,0,0,0,0,0,1,True,False,True,False,0.38653666,10.165902,12.990308,10.162329,12.9899645,7.8562827,10.824177,7.777994,10.765681,7.901368,10.92313,1,1,1,5344,9308,73.5,10.37666,35.0,11172,822,139,3157,3008,4622,1,245,90.6058,277.92566,0,0.0,690.54974,0.0,3,4.73802,117.76979619037628,246.20586883212647,79.66360880593872
823613,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,8.0,0.0,0.0,0.0,10.0,34.33178576556742,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.136743545532227,0.0,8.186921119689941,0.0,8.467361450195312,0.15582166612148285,12,38000,1,4,1,1,1816,38.0,2,8.81,2.1298856128243573,0,1,1,0,0,0,0,0,1,True,False,True,False,0.15582167,10.141622,13.052255,10.127273,13.043136,8.22112,11.347897,8.120533,11.219768,8.467361,11.657568,1,1,1,793,1207,53.3,1.0,16.0,15184,15,537,5932,4702,3699,13,301,203.38792,893.98761,0,0.0,3434.2146,2376.73853,3,5.46202,46.64705882352941,893.1764705882352,44.33178576556742
823660,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,7.0,0.0,0.0,0.0,10.0,6.485330180694433,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.087261199951172,0.0,8.199281692504883,0.0,8.333025932312012,0.1733366698026657,14,37000,1,4,1,1,2,37.0,2,8.81,6.934218982263212,0,1,1,0,0,0,0,0,1,True,False,True,False,0.17333667,10.091182,13.034278,10.079649,13.027972,8.2275,11.331431,8.144504,11.219664,8.333026,11.759729,1,1,1,476,728,30.6,1.0,27.39873,28433,8,216,19167,2702,4286,14,2048,237.35252000000003,981.77643,0,0.0,851.33472,251.48717,3,5.52147,16.761312917866398,1001.2067441044019,16.485330180694433
823683,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,5.799999999999997,0.0,0.0,0.0,10.0,6.132394214549759,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.053947448730469,0.0,7.887310028076172,0.0,8.036930084228516,0.15079332888126373,15,35800,1,6,0,1,1007,35.8,2,8.81,2.054907408221215,0,1,1,0,0,0,0,0,0,True,False,True,False,0.15079333,10.05663,13.00469,10.048739,13.000785,7.9196634,11.123461,7.8245053,11.032947,8.03693,11.560222,1,1,1,279,470,28.5,3.0,14.0,16111,6,151,11256,2005,2175,9,515,262.41342000000003,1085.43726,0,0.0,0.0,0.0,3,5.5902400000000005,16.41176470588235,947.7058823529412,16.13239421454976
824210,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,10.0,7.217739631821637,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.119528770446777,0.0,7.438879013061523,0.0,7.72802734375,0.18362918496131897,18,30000,1,4,1,1,881,30.0,1,6.01,10.527729207354657,0,1,1,0,0,0,0,0,0,True,False,True,False,0.18362918,10.119519,12.970769,10.119547,12.975984,7.4723644,10.505299,7.373876,10.386649,7.7280273,10.565103,1,1,1,1034,2069,107.3,2.09941,50.0,6772,137,326,2273,1250,2431,25,467,95.0,273.0,1,0.0,0.0,0.0,3,4.1701,19.846673887477806,129.98227811025114,17.217739631821637
824309,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,28.0,0.0,0.0,0.0,10.0,15.608290753834503,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.154768943786621,0.0,7.106732368469238,0.0,7.777311325073242,0.26830166578292847,20,58000,1,6,0,1,1433,58.0,2,8.81,3.8120520419605275,0,1,1,0,0,0,0,0,1,True,False,True,False,0.26830167,10.155526,12.9876,10.153298,12.989091,7.127019,10.096521,7.067353,10.039521,7.7773113,10.603123,1,1,1,2006,3691,98.3,15.35359,35.0,3610,210,274,995,1046,903,0,392,82.0,225.0,1,0.0,0.0,0.0,3,3.99027,39.838271710120374,71.69300143246987,25.608290753834503
824372,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,0.0,0.0,0.0,10.0,29.594770129421683,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.161283493041992,0.0,7.727311134338379,0.0,8.181251525878906,0.21261249482631683,21,32000,1,4,1,1,1820,32.0,2,8.81,14.858246480616524,0,1,1,0,0,0,0,0,0,True,False,True,False,0.2126125,10.161417,13.022688,10.161025,13.02759,7.7586184,10.782876,7.666537,10.660004,8.181252,11.086892,1,1,1,3472,6203,78.9,15.189429999999998,44.0,7211,352,381,2802,1840,1975,0,213,123.0,355.0,1,0.0,0.0,0.0,3,4.29617,58.659122076357214,121.82918470409328,39.59477012942168
824717,1,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,20.0,0.0,0.0,0.0,10.0,7.599178190438561,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.085847854614258,0.0,7.756522178649902,0.0,7.961137294769287,0.38924410939216614,28,50000,1,4,0,1,383,50.0,2,8.81,4.365069103213489,0,1,1,0,0,0,0,0,1,True,False,True,False,0.3892441,10.086651,12.980631,10.084287,12.981016,7.8088536,11.026186,7.654938,10.820699,7.9611373,11.119423,1,1,1,1964,3502,44.0,20.0,5.0,567,170,42,235,155,124,0,11,150.0,546.0,0,0.0,0.0,0.0,1,4.05281,78.56,22.68,17.59917819043856
824834,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,2.0,0.0,0.0,0.0,10.0,7.599178190438561,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.085847854614258,0.0,7.756522178649902,0.0,7.961137294769287,0.17840415239334106,28,32000,1,4,1,1,1005,32.0,2,8.81,6.1247272646395965,0,1,1,0,0,0,0,0,1,True,False,True,False,0.17840415,10.086651,12.980631,10.084287,12.981016,7.8088536,11.026186,7.654938,10.820699,7.9611373,11.119423,1,1,1,1964,3502,44.0,20.0,5.0,567,170,42,235,155,124,0,11,150.0,546.0,0,0.0,0.0,0.0,1,4.05281,78.56,22.68,17.59917819043856
825027,0,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,10.0,0.0,0.0,0.0,10.0,74.29950793950694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.120311737060547,0.0,7.49862003326416,0.0,8.074462890625,0.14010167121887207,29,40000,1,6,1,1,1716,40.0,2,8.81,6.265510058675924,0,1,1,0,0,0,0,0,1,True,False,True,False,0.14010167,10.121242,13.013888,10.118506,13.014647,7.516804,10.687148,7.463321,10.557388,8.074463,11.259381,1,1,1,3223,5258,37.0,15.0,4.0,3184,225,37,543,2393,196,2,13,256.36072,933.15295,0,0.0,0.0,0.0,1,5.34511,169.6315789473684,167.57894736842104,84.29950793950694
825034,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10.304000000000002,0.0,0.0,0.0,10.0,74.29950793950694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.120311737060547,0.0,7.49862003326416,0.0,8.074462890625,0.2502399981021881,29,40304,1,4,0,1,436,40.304,2,8.81,21.782599238830404,0,1,1,0,0,0,0,0,0,True,False,True,False,0.25024,10.121242,13.013888,10.118506,13.014647,7.516804,10.687148,7.463321,10.557388,8.074463,11.259381,1,1,1,3223,5258,37.0,15.0,4.0,3184,225,37,543,2393,196,2,13,256.36072,933.15295,0,0.0,0.0,0.0,1,5.34511,169.6315789473684,167.57894736842104,84.29950793950694
825098,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,22.0,0.0,0.0,0.0,10.0,74.29950793950694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.120311737060547,0.0,7.49862003326416,0.0,8.074462890625,0.26440170407295227,29,52000,1,6,1,1,775,52.0,2,8.81,5.906797105448557,0,1,1,0,0,0,0,0,0,True,False,True,False,0.2644017,10.121242,13.013888,10.118506,13.014647,7.516804,10.687148,7.463321,10.557388,8.074463,11.259381,1,1,1,3223,5258,37.0,15.0,4.0,3184,225,37,543,2393,196,2,13,256.36072,933.15295,0,0.0,0.0,0.0,1,5.34511,169.6315789473684,167.57894736842104,84.29950793950694
825120,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,29.0,0.0,0.0,0.0,10.0,74.29950793950694,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.120311737060547,0.0,7.49862003326416,0.0,8.074462890625,0.2372400015592575,29,59000,1,6,0,1,1627,59.0,2,8.81,1.4561373423722215,0,1,1,0,0,0,0,0,0,True,False,True,False,0.23724,10.121242,13.013888,10.118506,13.014647,7.516804,10.687148,7.463321,10.557388,8.074463,11.259381,1,1,1,3223,5258,37.0,15.0,4.0,3184,225,37,543,2393,196,2,13,256.36072,933.15295,0,0.0,0.0,0.0,1,5.34511,169.6315789473684,167.57894736842104,84.29950793950694
825338,0,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,30.0,20.0,0.0,0.0,0.0,10.0,50.3488979421289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.147785186767578,0.0,7.656889915466309,0.0,7.7891340255737305,0.5341808199882507,30,50000,1,4,1,1,55,50.0,2,8.81,7.603095166786191,0,1,1,0,0,0,0,1,0,True,False,True,False,0.5341808,10.147793,12.994567,10.147768,12.994747,7.679231,10.678602,7.6135206,10.622618,7.789134,10.907574,1,1,1,4160,7606,46.0,14.0,10.0,2222,694,112,428,843,780,0,59,116.23898,159.06387,1,0.0,0.0,0.0,1,4.49777,173.33333333333334,92.58333333333333,60.3488979421289
825366,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,3.0,0.0,0.0,0.0,10.0,50.3488979421289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.147785186767578,0.0,7.656889915466309,0.0,7.7891340255737305,0.1654166728258133,30,33000,1,4,1,1,1464,33.0,2,8.81,2.024565583462352,0,1,1,0,0,0,0,0,0,True,False,True,False,0.16541667,10.147793,12.994567,10.147768,12.994747,7.679231,10.678602,7.6135206,10.622618,7.789134,10.907574,1,1,1,4160,7606,46.0,14.0,10.0,2222,694,112,428,843,780,0,59,116.23898,159.06387,1,0.0,0.0,0.0,1,4.49777,173.33333333333334,92.58333333333333,60.3488979421289
825557,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,19.0,0.0,0.0,0.0,10.0,50.3488979421289,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.147785186767578,0.0,7.656889915466309,0.0,7.7891340255737305,0.2137741893529892,30,49000,1,4,0,1,1383,49.0,2,8.81,22.60340357565268,0,1,1,0,0,0,0,0,0,True,False,True,False,0.21377419,10.147793,12.994567,10.147768,12.994747,7.679231,10.678602,7.6135206,10.622618,7.789134,10.907574,1,1,1,4160,7606,46.0,14.0,10.0,2222,694,112,428,843,780,0,59,116.23898,159.06387,1,0.0,0.0,0.0,1,4.49777,173.33333333333334,92.58333333333333,60.3488979421289
825966,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,2.0,0.0,0.0,0.0,10.0,61.29762397185796,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.117303848266602,0.0,7.594945907592773,0.0,7.614642143249512,0.1972033530473709,31,32000,1,4,1,1,1643,32.0,2,8.81,2.999955645200959,0,1,1,0,0,0,0,0,0,True,False,True,False,0.19720335,10.116565,12.975311,10.118738,12.977828,7.6764555,10.641807,7.4367213,10.377138,7.614642,10.78772,1,1,1,2728,4140,32.0,8.53555,9.0,2308,257,63,962,1064,175,0,44,121.60844,166.41154,1,0.0,0.0,0.0,1,4.59279,155.5696855815757,131.61834102722753,71.29762397185796
826098,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,25.0,0.0,0.0,0.0,10.0,35.522048134388626,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.090359687805176,0.0,7.4556732177734375,0.0,7.615859508514404,0.4885832965373993,32,55000,1,6,0,1,1799,55.0,2,8.81,5.009897878064136,0,1,1,0,0,0,0,0,0,True,False,True,False,0.4885833,10.089522,12.950761,10.091985,12.953366,7.5130525,10.674119,7.34429,10.46838,7.6158595,10.722516,1,1,1,3097,5248,58.0,21.0,13.0,3094,376,204,731,1673,402,0,84,95.0,130.0,1,0.0,0.0,0.0,1,4.5433,91.08823529411765,91.0,45.522048134388626
826955,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10.0,0.0,0.0,0.0,10.0,0.25413074712643713,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.03273868560791,0.0,7.243143081665039,0.0,7.688581466674805,0.18293333053588867,35,40000,1,6,0,1,552,40.0,2,8.81,4.619199891936289,0,1,1,0,0,0,0,0,0,True,False,True,False,0.18293333,10.032584,12.911278,10.033038,12.913799,7.275994,10.390338,7.1793733,10.283336,7.6885815,10.720383,1,1,1,2404,4746,58.0,30.0,2.0,380,439,86,129,104,33,0,28,109.0,109.0,1,0.0,0.0,0.0,1,4.39405,75.125,11.875,10.254130747126437
827063,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,6.200000000000003,0.0,0.0,0.0,10.0,55.69339093841084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.970884323120117,0.0,7.539157867431641,0.0,7.897599220275879,0.12859167158603668,36,36200,1,6,1,1,701,36.2,2,8.81,4.805503590933859,0,1,1,0,0,0,0,0,0,True,False,True,False,0.12859167,9.970537,12.874686,9.971559,12.875981,7.5760794,10.661621,7.4674854,10.500248,7.897599,11.013754,1,1,1,2833,5749,47.0,14.0,7.0,2689,543,288,507,942,856,1,95,171.0,239.0,1,0.0,0.0,0.0,1,4.86096,134.9047619047619,128.04761904761904,65.69339093841084
827133,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,15.0,0.0,0.0,0.0,10.0,55.69339093841084,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.970884323120117,0.0,7.539157867431641,0.0,7.897599220275879,0.18608751893043518,36,45000,1,6,1,1,1826,45.0,2,8.81,2.7308871696324637,0,1,1,0,0,0,0,0,1,True,False,True,False,0.18608752,9.970537,12.874686,9.971559,12.875981,7.5760794,10.661621,7.4674854,10.500248,7.897599,11.013754,1,1,1,2833,5749,47.0,14.0,7.0,2689,543,288,507,942,856,1,95,171.0,239.0,1,0.0,0.0,0.0,1,4.86096,134.9047619047619,128.04761904761904,65.69339093841084
827757,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10.0,0.0,0.0,0.0,10.0,16.093915755057605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.91113567352295,0.0,6.959222316741943,0.0,7.244861125946045,0.20569834113121033,40,40000,1,6,0,1,676,40.0,2,8.81,2.109206147485021,0,1,1,0,0,0,0,0,0,True,False,True,False,0.20569834,9.908647,12.757427,9.915966,12.763387,6.953754,9.884216,6.969836,9.8720255,7.244861,9.614935,1,1,1,2764,4538,128.0,43.0,28.0,5619,140,954,776,1928,672,3,1286,182.22881,593.4975,2,2480.03442,0.0,0.0,1,4.43027,38.929577464788736,79.14084507042253,26.093915755057605
827804,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,10.049999999999997,0.0,0.0,0.0,10.0,16.093915755057605,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.91113567352295,0.0,6.959222316741943,0.0,7.244861125946045,0.2925758361816406,40,40050,1,6,1,1,1163,40.05,2,8.81,12.122101703765665,0,1,1,0,0,0,0,0,0,True,False,True,False,0.29257584,9.908647,12.757427,9.915966,12.763387,6.953754,9.884216,6.969836,9.8720255,7.244861,9.614935,1,1,1,2764,4538,128.0,43.0,28.0,5619,140,954,776,1928,672,3,1286,182.22881,593.4975,2,2480.03442,0.0,0.0,1,4.43027,38.929577464788736,79.14084507042253,26.093915755057605
828244,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,0.0,0.0,0.0,0.0,10.0,13.36350416451884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.87992000579834,0.0,6.526309013366699,0.0,6.49644660949707,0.340215802192688,43,30000,1,4,0,1,1834,30.0,1,6.01,5.39218029129193,0,1,1,0,0,0,0,0,0,True,False,True,False,0.3402158,9.870447,12.654255,9.898307,12.681143,6.5619373,9.379082,6.457148,9.27518,6.4964466,8.706585,2,2,1,3446,5651,199.0,57.0,5.0,2499,167,323,379,934,804,2,57,0.0,0.0,2,0.0,0.0,0.0,3,4.19276,55.58064516129032,40.306451612903224,23.36350416451884
828278,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,29.0,0.0,0.0,0.0,10.0,13.36350416451884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.87992000579834,0.0,6.526309013366699,0.0,6.49644660949707,0.18433332443237305,43,59000,1,6,1,1,259,59.0,2,8.81,7.687998279783321,0,1,1,0,0,0,0,0,0,True,False,True,False,0.18433332,9.870447,12.654255,9.898307,12.681143,6.5619373,9.379082,6.457148,9.27518,6.4964466,8.706585,2,2,1,3446,5651,199.0,57.0,5.0,2499,167,323,379,934,804,2,57,0.0,0.0,2,0.0,0.0,0.0,3,4.19276,55.58064516129032,40.306451612903224,23.36350416451884
828484,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,16.0,0.0,0.0,0.0,10.0,13.36350416451884,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.87992000579834,0.0,6.526309013366699,0.0,6.49644660949707,0.18091164529323578,43,46000,1,6,1,1,1437,46.0,2,8.81,3.0903719848947118,0,1,1,0,0,0,0,0,0,True,False,True,False,0.18091165,9.870447,12.654255,9.898307,12.681143,6.5619373,9.379082,6.457148,9.27518,6.4964466,8.706585,2,2,1,3446,5651,199.0,57.0,5.0,2499,167,323,379,934,804,2,57,0.0,0.0,2,0.0,0.0,0.0,3,4.19276,55.58064516129032,40.306451612903224,23.36350416451884
828706,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,20.0,0.0,0.0,0.0,10.0,5.6865875670223485,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.930688858032227,0.0,6.833316802978516,0.0,6.715019226074219,0.40560004115104675,44,50000,1,6,0,1,271,50.0,2,8.81,9.43517878410866,0,1,1,0,0,0,0,0,0,True,False,True,False,0.40560004,9.924382,12.729748,9.942928,12.747621,6.9228272,9.869744,6.65956,9.392127,6.715019,8.952332,2,2,1,3845,6414,136.0,56.0,14.0,1537,190,138,473,775,125,0,26,75.0,102.0,2,0.0,0.0,0.0,2,4.03144,54.92857142857143,21.957142857142856,15.686587567022348
829020,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,19.299999999999997,0.0,0.0,0.0,10.0,17.035772007093165,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.93470287322998,0.0,6.691738128662109,0.0,6.934998989105225,0.30745166540145874,45,49300,1,6,0,1,309,49.3,2,8.81,2.2015229992625795,0,1,1,0,0,0,0,0,0,True,False,True,False,0.30745167,9.928411,12.737557,9.946918,12.756872,6.7690225,9.705402,6.5417147,9.411967,6.934999,9.164221,2,2,1,2614,4424,93.0,40.19286,15.0,3477,153,435,739,949,1223,1,130,0.0,108.78957,1,0.0,0.0,0.0,1,4.97813,47.36119853183908,62.99727899587011,27.035772007093165
829289,1,1,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,2.0,0.0,0.0,0.0,10.0,12.056656085976964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10.059919357299805,0.0,7.403460502624512,0.0,7.08221435546875,0.6372308135032654,46,32000,1,4,1,1,541,32.0,2,8.81,12.378294485215124,0,1,1,0,0,0,0,0,1,True,False,True,False,0.6372308,10.056649,12.885131,10.066265,12.895187,7.4595513,10.516096,7.2945766,10.317262,7.0822144,9.946215,2,2,1,4324,7060,102.0,42.19071,8.0,1488,267,118,386,659,283,0,42,75.0,102.0,1,0.0,0.0,0.0,1,4.37996,86.15140132506593,29.64692071500881,22.056656085976964
830137,0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,30.0,3.0,0.0,0.0,0.0,10.0,4.618644573816987,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.991225242614746,0.0,7.187841415405273,0.0,6.736526966094971,0.22489164769649506,48,33000,1,4,0,1,1330,33.0,2,8.81,6.618218935952014,0,1,1,0,0,0,0,0,1,True,False,True,False,0.22489165,9.987363,12.761486,9.998722,12.772445,7.2392554,10.146674,7.088037,9.932322,6.736527,9.172948,2,2,1,2122,3890,88.0,40.0,4.0,923,201,121,181,474,122,5,20,0.0,123.0,2,523.74432,0.0,0.0,1,3.3160199999999995,48.22727272727273,20.977272727272727,14.618644573816987
830337,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,30.0,15.049999999999997,0.0,0.0,0.0,7.250160214121461,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,9.953144073486328,0.0,6.627710342407227,0.0,6.7254791259765625,0.31126078963279724,49,45050,1,4,1,1,1935,45.05,2,8.81,16.445026051544193,0,1,1,0,0,0,0,0,0,True,False,True,False,0.3112608,9.947009,12.734107,9.965052,12.75464,6.6730504,9.484907,6.5396967,9.331937,6.725479,9.114519,2,2,1,2450,4548,135.0,76.0,6.0,785,366,97,253,322,96,12,5,0.0,123.0,2,274.65729,0.0,0.0,1,2.26075,29.878048780487806,9.573170731707316,7.250160214121461
