MAZ,TAZ,hs,hs_sf,hs_mf,hs_mh,hh,hh_sf,hh_mf,hh_mh,gq_civ,gq_mil,i1,i2,i3,i4,i5,i6,i7,i8,i9,i10,hhs,pop,hhp,emp_ag,emp_const_non_bldg_prod,emp_const_non_bldg_office,emp_utilities_prod,emp_utilities_office,emp_const_bldg_prod,emp_const_bldg_office,emp_mfg_prod,emp_mfg_office,emp_whsle_whs,emp_trans,emp_retail,emp_prof_bus_svcs,emp_prof_bus_svcs_bldg_maint,emp_pvt_ed_k12,emp_pvt_ed_post_k12_oth,emp_health,emp_personal_svcs_office,emp_amusement,emp_hotel,emp_restaurant_bar,emp_personal_svcs_retail,emp_religious,emp_pvt_hh,emp_state_local_gov_ent,emp_fed_non_mil,emp_fed_mil,emp_state_local_gov_blue,emp_state_local_gov_white,emp_public_ed,emp_own_occ_dwell_mgmt,emp_fed_gov_accts,emp_st_lcl_gov_accts,emp_cap_accts,emp_total,enrollgradekto8,enrollgrade9to12,collegeenroll,othercollegeenroll,adultschenrl,ech_dist,hch_dist,pseudomsa,parkarea,hstallsoth,hstallssam,hparkcost,numfreehrs,dstallsoth,dstallssam,dparkcost,mstallsoth,mstallssam,mparkcost,zip09,parkactive,openspaceparkpreserve,beachactive,budgetroom,economyroom,luxuryroom,midpriceroom,upscaleroom,hotelroomtotal,luz_id,truckregiontype,district27,milestocoast,acres,effective_acres,land_acres,MicroAccessTime,remoteAVParking,refueling_stations,totint,duden,empden,popden,retempden,totintbin,empdenbin,dudenbin,PopEmpDenPerMi,poe_id,original_MAZ,external_TAZ,external_MAZ,colonia_pop_accessibility,std_wait_1,std_wait_2,std_wait_3,std_wait_4,std_wait_5,std_wait_6,std_wait_7,std_wait_8,std_wait_9,std_wait_10,std_wait_11,std_wait_12,std_wait_13,std_wait_14,std_wait_15,std_wait_16,std_wait_17,std_wait_18,std_wait_19,std_wait_20,std_wait_21,std_wait_22,std_wait_23,std_wait_24,std_wait_25,std_wait_26,std_wait_27,std_wait_28,std_wait_29,std_wait_30,std_wait_31,std_wait_32,std_wait_33,std_wait_34,std_wait_35,std_wait_36,std_wait_37,std_wait_38,std_wait_39,std_wait_40,std_wait_41,std_wait_42,std_wait_43,std_wait_44,std_wait_45,std_wait_46,std_wait_47,std_wait_48,sentri_wait_1,sentri_wait_2,sentri_wait_3,sentri_wait_4,sentri_wait_5,sentri_wait_6,sentri_wait_7,sentri_wait_8,sentri_wait_9,sentri_wait_10,sentri_wait_11,sentri_wait_12,sentri_wait_13,sentri_wait_14,sentri_wait_15,sentri_wait_16,sentri_wait_17,sentri_wait_18,sentri_wait_19,sentri_wait_20,sentri_wait_21,sentri_wait_22,sentri_wait_23,sentri_wait_24,sentri_wait_25,sentri_wait_26,sentri_wait_27,sentri_wait_28,sentri_wait_29,sentri_wait_30,sentri_wait_31,sentri_wait_32,sentri_wait_33,sentri_wait_34,sentri_wait_35,sentri_wait_36,sentri_wait_37,sentri_wait_38,sentri_wait_39,sentri_wait_40,sentri_wait_41,sentri_wait_42,sentri_wait_43,sentri_wait_44,sentri_wait_45,sentri_wait_46,sentri_wait_47,sentri_wait_48,ped_wait_1,ped_wait_2,ped_wait_3,ped_wait_4,ped_wait_5,ped_wait_6,ped_wait_7,ped_wait_8,ped_wait_9,ped_wait_10,ped_wait_11,ped_wait_12,ped_wait_13,ped_wait_14,ped_wait_15,ped_wait_16,ped_wait_17,ped_wait_18,ped_wait_19,ped_wait_20,ped_wait_21,ped_wait_22,ped_wait_23,ped_wait_24,ped_wait_25,ped_wait_26,ped_wait_27,ped_wait_28,ped_wait_29,ped_wait_30,ped_wait_31,ped_wait_32,ped_wait_33,ped_wait_34,ped_wait_35,ped_wait_36,ped_wait_37,ped_wait_38,ped_wait_39,ped_wait_40,ped_wait_41,ped_wait_42,ped_wait_43,ped_wait_44,ped_wait_45,ped_wait_46,ped_wait_47,ped_wait_48,ready_wait_1,ready_wait_2,ready_wait_3,ready_wait_4,ready_wait_5,ready_wait_6,ready_wait_7,ready_wait_8,ready_wait_9,ready_wait_10,ready_wait_11,ready_wait_12,ready_wait_13,ready_wait_14,ready_wait_15,ready_wait_16,ready_wait_17,ready_wait_18,ready_wait_19,ready_wait_20,ready_wait_21,ready_wait_22,ready_wait_23,ready_wait_24,ready_wait_25,ready_wait_26,ready_wait_27,ready_wait_28,ready_wait_29,ready_wait_30,ready_wait_31,ready_wait_32,ready_wait_33,ready_wait_34,ready_wait_35,ready_wait_36,ready_wait_37,ready_wait_38,ready_wait_39,ready_wait_40,ready_wait_41,ready_wait_42,ready_wait_43,ready_wait_44,ready_wait_45,ready_wait_46,ready_wait_47,ready_wait_48
100657,3317,162,72,90,0,156,68,88,0,0,0,21,25,34,15,11,18,18,5,2,7,2.167,338,338,0,0,0,0,0,0,0,0,0,0,0,0,4,1,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92116,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.7763,10.1375,10.1375,10.1375,10,0,0,243.0,12.279,4.5531,30.8743,1.3173,3,1,3,22673.4934,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100658,3317,87,39,48,0,82,37,45,0,0,0,9,15,11,14,9,12,7,2,2,1,2.634,216,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92116,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.7205,5.0905,5.0905,5.0905,10,0,0,251.0,12.1902,4.4177,30.0689,1.7812,3,1,3,22071.4701,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100659,3317,133,79,54,0,132,78,54,0,0,0,14,19,29,21,9,19,13,2,1,5,2.265,299,299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92104,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.5387,6.5757,6.5757,6.5757,10,0,0,259.0,13.453,4.406,34.6292,1.626,3,1,3,24982.5211,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100660,3317,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1.0,1,1,0,0,0,0,0,0,0,0,0,0,0,16,8,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92104,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.4845,3.5397,3.5397,3.5397,10,0,2,259.0,13.453,4.406,34.6292,1.626,3,1,3,24982.5211,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100661,3317,84,22,62,0,83,21,62,0,0,0,15,13,16,14,5,6,10,1,2,1,2.373,197,197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.5924,2.677,2.677,2.677,10,0,0,246.0,13.1734,5.0992,33.9689,1.6425,3,1,3,25003.5743,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100662,3317,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.5396,1.2902,1.2902,1.2902,10,0,0,226.0,13.2971,4.8391,34.7518,1.3391,3,1,3,25338.1362,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100663,3317,113,37,76,0,111,36,75,0,0,0,12,13,21,14,12,22,8,3,0,6,2.541,282,282,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,6,0,0,0,7,0,0,2,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92116,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.7352,5.782,5.782,5.782,10,0,0,276.0,13.0513,3.7596,32.0513,1.2335,3,1,3,22918.9882,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100664,3317,115,53,62,0,112,52,60,0,0,0,14,19,24,19,3,14,12,0,2,5,2.42,271,271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92116,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.7644,5.8629,5.8629,5.8629,10,0,0,243.0,12.623,4.1995,31.0768,1.5761,3,1,3,22576.8311,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100665,3317,126,69,57,0,120,66,54,0,0,0,14,13,22,18,10,19,14,2,4,4,2.392,287,287,0,0,0,0,0,0,0,0,0,0,0,0,12,12,0,0,6,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,32,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92116,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.6732,8.6437,8.6437,8.6437,10,0,0,262.0,13.0806,4.1532,33.1661,1.5055,3,1,3,23884.3197,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100666,3317,88,49,39,0,86,48,38,0,0,0,9,9,17,13,8,13,8,2,5,2,2.512,216,216,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92116,0.0,0.0,0.0,0,0,0,0,0,0,90,1,8,6.6277,5.137,5.137,5.137,10,0,0,276.0,13.0513,3.7596,32.0513,1.2335,3,1,3,22918.9882,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100667,3398,2,0,2,0,2,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,2.0,4,4,0,2,0,0,0,8,2,0,0,0,0,43,24,21,27,80,0,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,214,670,105,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.506,17.6333,17.6333,17.6333,10,0,0,226.0,13.1032,5.0492,34.6734,1.6156,3,1,3,25422.4405,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100668,3398,39,32,7,0,38,31,7,0,0,0,5,14,10,2,2,1,0,0,0,4,3.553,135,135,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,3,2,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.5803,4.4972,4.4972,4.4972,10,0,1,221.0,12.7145,6.059,35.3773,2.0887,3,1,3,26519.2465,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100669,3398,232,76,156,0,224,73,151,0,0,0,34,70,49,39,10,6,7,0,1,8,3.205,718,718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.4501,11.8261,11.8261,11.8261,10,0,0,227.0,13.0017,5.6243,35.6707,1.9338,3,1,3,26428.8492,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100670,3398,189,58,131,0,188,57,131,0,0,0,40,37,60,22,8,9,1,2,0,9,2.84,534,534,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,25,1,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,72,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.3116,11.2095,11.2095,11.2095,10,0,0,184.0,12.3601,6.1822,35.3221,2.1575,3,1,3,26562.8047,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100671,3398,120,0,120,0,116,0,116,0,1,0,31,29,21,11,5,6,2,1,2,8,3.155,367,366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.3867,4.6021,4.6021,4.6021,10,0,0,179.0,12.5594,6.5145,36.4361,1.961,3,1,3,27488.3486,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100672,3398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,36,109,70,3,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,232,129,594,0,0,275,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.3475,1.2361,1.2361,1.2361,10,0,0,182.0,12.0432,6.5132,36.3543,2.1525,3,1,3,27435.2032,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100673,3398,132,32,100,0,130,31,99,0,0,0,28,27,37,20,8,4,1,2,1,2,2.923,380,380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.3858,4.2388,4.2388,4.2388,10,0,0,190.0,12.8945,5.8313,36.048,2.0878,3,1,3,26802.7249,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100674,3398,155,79,76,0,154,79,75,0,0,0,26,39,39,19,14,4,4,4,2,3,3.045,469,469,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,8,2,0,0,0,5,0,1,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92104,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.4125,10.6667,10.6667,10.6667,10,0,0,217.0,13.1496,4.5287,35.3954,1.3135,3,1,3,25551.4287,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100675,3398,109,45,64,0,107,44,63,0,0,0,27,27,20,14,6,4,5,0,3,1,3.196,342,342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92104,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.3017,5.3013,5.3013,5.3013,10,0,0,208.0,13.3873,4.4514,35.9944,1.3302,3,1,3,25885.3542,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100676,3398,119,25,94,0,112,24,88,0,0,0,18,28,24,18,7,4,5,1,3,4,3.098,347,347,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,14,1,0,0,11,2,0,1,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92104,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.2044,5.9527,5.9527,5.9527,10,0,0,208.0,11.9658,5.0251,33.1764,1.9497,3,1,3,24448.9191,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100677,3398,124,34,90,0,119,34,85,0,0,0,25,33,28,23,2,4,1,0,0,3,3.034,361,361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.3479,5.2477,5.2477,5.2477,10,0,0,197.0,12.3768,5.2412,34.3697,2.0135,3,1,3,25350.9667,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100678,3398,61,13,48,0,57,13,44,0,0,0,15,12,11,6,2,1,5,1,2,2,2.825,161,161,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,8,6.2484,5.9223,5.9223,5.9223,10,0,0,207.0,11.5817,5.5932,33.2175,1.9873,3,1,3,24838.8618,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100679,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,14,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.8792,1.6656,1.6656,1.6656,10,0,0,207.0,11.0363,6.1936,31.3783,1.9334,3,1,3,24045.9836,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100680,3402,70,18,52,0,68,17,51,0,0,0,27,16,7,9,1,0,1,5,0,2,2.941,200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.8344,3.8415,3.8415,3.8415,10,0,0,199.0,12.841,7.1204,38.7918,2.1923,3,1,3,29383.8177,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
100681,3402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,69,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,0,0,0,0,0,432801,432801,2,4,0,0,0,0,0,0,0,0,0,0,92105,0.0,0.0,0.0,0,0,0,0,0,0,88,1,9,6.9206,1.5348,1.5348,1.5348,10,0,0,197.0,11.803,7.4184,34.1322,2.3575,3,1,3,26592.3714,-1,-1,-1,-1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
