person_id,legacy_person_id,race_id,age,relate,member_id,legacy_household_id,sex,ESR,WKHP,WKW,SCHG,MIL,household_id
3037921,1630145679,2,57,0,1,1630053851,2,6.0,-9.0,-9.0,-9.0,4.0,1218672
3037922,1630145687,2,23,2,2,1630053851,1,6.0,-9.0,-9.0,14.0,4.0,1218672
3037923,1630145683,2,22,2,3,1630053851,2,6.0,20.0,6.0,-9.0,4.0,1218672
3037924,1630145710,2,45,0,1,1630053852,2,6.0,-9.0,-9.0,-9.0,4.0,1218673
3037925,1630145720,2,11,7,2,1630053852,2,-9.0,-9.0,-9.0,6.0,-9.0,1218673
3037926,1630145715,2,45,13,3,1630053852,1,3.0,-9.0,-9.0,-9.0,4.0,1218673
3037927,1630145711,2,45,0,1,1630053853,2,6.0,-9.0,-9.0,-9.0,4.0,1218674
3037928,1630145721,2,11,7,2,1630053853,2,-9.0,-9.0,-9.0,6.0,-9.0,1218674
3037929,1630145712,2,45,0,1,1630053854,2,6.0,-9.0,-9.0,-9.0,4.0,1218675
3037930,1630145722,2,11,7,2,1630053854,2,-9.0,-9.0,-9.0,6.0,-9.0,1218675
3037931,1630145717,2,45,13,3,1630053854,1,3.0,-9.0,-9.0,-9.0,4.0,1218675
3037932,1630145713,2,45,0,1,1630053855,2,6.0,-9.0,-9.0,-9.0,4.0,1218676
3037933,1630145723,2,11,7,2,1630053855,2,-9.0,-9.0,-9.0,6.0,-9.0,1218676
3037934,1630145718,2,45,13,3,1630053855,1,3.0,-9.0,-9.0,-9.0,4.0,1218676
3037935,1630145948,2,59,0,1,1630053856,2,6.0,-9.0,-9.0,15.0,4.0,1218677
3037936,1630145950,2,75,1,2,1630053856,1,6.0,-9.0,-9.0,-9.0,4.0,1218677
3037937,1630145949,2,39,2,3,1630053856,2,3.0,-9.0,-9.0,15.0,4.0,1218677
3037938,1630145756,2,62,0,1,1630053857,2,6.0,-9.0,-9.0,-9.0,4.0,1218678
3037939,1630145760,2,62,1,2,1630053857,1,6.0,-9.0,-9.0,-9.0,2.0,1218678
3037940,1630145758,2,14,3,3,1630053857,1,-9.0,-9.0,-9.0,11.0,-9.0,1218678
3037941,1630145692,2,57,0,1,1630053858,1,6.0,-9.0,-9.0,-9.0,2.0,1218679
3037942,1630145691,2,45,13,2,1630053858,2,6.0,-9.0,-9.0,-9.0,4.0,1218679
3037943,1630145755,2,61,0,1,1630053859,1,3.0,-9.0,-9.0,-9.0,4.0,1218680
3037944,1630145754,2,48,1,2,1630053859,2,3.0,15.0,6.0,-9.0,4.0,1218680
3037945,1630145961,2,53,0,1,1630053860,2,6.0,-9.0,-9.0,-9.0,4.0,1218681
3037946,1630145962,2,52,1,2,1630053860,1,3.0,-9.0,-9.0,-9.0,4.0,1218681
3037947,1630145891,2,57,0,1,1630053861,2,6.0,-9.0,-9.0,-9.0,4.0,1218682
3037948,1630145892,2,30,2,2,1630053861,1,6.0,-9.0,-9.0,-9.0,4.0,1218682
3037949,1630145727,2,50,0,1,1630053862,1,6.0,-9.0,-9.0,-9.0,4.0,1218683
3037950,1630145726,2,35,2,2,1630053862,2,6.0,-9.0,-9.0,-9.0,4.0,1218683
3037951,1630146150,2,50,0,1,1630053863,2,6.0,-9.0,-9.0,-9.0,4.0,1218684
3037952,1630146151,2,16,2,2,1630053863,1,6.0,-9.0,-9.0,12.0,-9.0,1218684
3037953,1630145934,2,51,0,1,1630053864,1,6.0,-9.0,-9.0,-9.0,4.0,1218685
3037954,1630145933,2,52,1,2,1630053864,2,3.0,-9.0,-9.0,-9.0,4.0,1218685
3037955,1630146216,2,51,0,1,1630053865,1,1.0,20.0,1.0,-9.0,2.0,1218686
3037956,1630146197,2,47,0,1,1630053866,2,1.0,40.0,1.0,-9.0,4.0,1218687
3037957,1630146188,2,48,0,1,1630053867,2,1.0,37.0,1.0,16.0,4.0,1218688
3037958,1630145913,2,46,0,1,1630053868,2,1.0,40.0,5.0,-9.0,4.0,1218689
3037959,1630145914,2,28,10,2,1630053868,1,6.0,-9.0,-9.0,-9.0,4.0,1218689
3037960,1630145915,2,33,12,3,1630053868,1,6.0,-9.0,-9.0,-9.0,4.0,1218689
3037961,1630146086,2,58,0,1,1630053869,2,6.0,-9.0,-9.0,-9.0,3.0,1218690
3037962,1630146088,2,21,2,2,1630053869,2,1.0,30.0,3.0,15.0,4.0,1218690
3037963,1630146090,2,24,15,3,1630053869,1,6.0,20.0,6.0,-9.0,4.0,1218690
3037964,1630146087,2,58,0,1,1630053870,2,6.0,-9.0,-9.0,-9.0,3.0,1218691
3037965,1630146089,2,21,2,2,1630053870,2,1.0,30.0,3.0,15.0,4.0,1218691
3037966,1630146091,2,24,15,3,1630053870,1,6.0,20.0,6.0,-9.0,4.0,1218691
3037967,1630145674,2,55,0,1,1630053871,1,1.0,20.0,5.0,-9.0,4.0,1218692
3037968,1630145675,2,19,2,2,1630053871,1,3.0,-9.0,-9.0,-9.0,4.0,1218692
3037969,1630145673,2,51,10,3,1630053871,2,6.0,-9.0,-9.0,-9.0,4.0,1218692
3037970,1630145939,2,49,0,1,1630053872,2,1.0,40.0,2.0,-9.0,4.0,1218693
3037971,1630145940,2,14,2,2,1630053872,1,-9.0,-9.0,-9.0,10.0,-9.0,1218693
3037972,1630145941,2,9,2,3,1630053872,1,-9.0,-9.0,-9.0,5.0,-9.0,1218693
3037973,1630145707,2,45,0,1,1630053873,2,1.0,13.0,5.0,-9.0,4.0,1218694
3037974,1630145708,2,22,2,2,1630053873,2,6.0,-9.0,-9.0,15.0,4.0,1218694
3037975,1630145709,2,22,2,3,1630053873,1,6.0,-9.0,-9.0,14.0,4.0,1218694
3037976,1630145881,2,58,0,1,1630053874,1,6.0,-9.0,-9.0,-9.0,4.0,1218695
3037977,1630145879,2,52,1,2,1630053874,2,1.0,32.0,4.0,-9.0,4.0,1218695
3037978,1630145880,2,14,2,3,1630053874,1,-9.0,-9.0,-9.0,10.0,-9.0,1218695
3037979,1630145839,2,25,0,1,1630053875,2,3.0,-9.0,-9.0,-9.0,4.0,1218696
3037980,1630145840,2,4,2,2,1630053875,1,-9.0,-9.0,-9.0,1.0,-9.0,1218696
3037981,1630145753,2,40,0,1,1630053876,2,6.0,-9.0,-9.0,12.0,4.0,1218697
3037982,1630145548,2,84,0,1,1630053877,1,6.0,-9.0,-9.0,-9.0,2.0,1218698
3037983,1630145545,2,77,1,2,1630053877,2,6.0,-9.0,-9.0,-9.0,4.0,1218698
3037984,1630145547,2,45,2,3,1630053877,1,6.0,-9.0,-9.0,-9.0,4.0,1218698
3037985,1630145606,2,53,0,1,1630053878,2,6.0,-9.0,-9.0,-9.0,4.0,1218699
3037986,1630145600,1,88,12,2,1630053878,2,6.0,-9.0,-9.0,-9.0,4.0,1218699
3037987,1630145602,1,75,12,3,1630053878,2,6.0,-9.0,-9.0,-9.0,4.0,1218699
3037988,1630145604,1,75,12,4,1630053878,2,6.0,-9.0,-9.0,-9.0,4.0,1218699
3037989,1630145598,2,66,12,5,1630053878,2,6.0,-9.0,-9.0,-9.0,4.0,1218699
3037990,1630145608,2,58,12,6,1630053878,2,6.0,-9.0,-9.0,-9.0,4.0,1218699
3037991,1630145829,2,30,0,1,1630053879,2,1.0,38.0,2.0,-9.0,4.0,1218700
3037992,1630145830,2,6,2,2,1630053879,2,-9.0,-9.0,-9.0,2.0,-9.0,1218700
3037993,1630145831,2,4,2,3,1630053879,2,-9.0,-9.0,-9.0,1.0,-9.0,1218700
3037994,1630145832,2,54,0,1,1630053880,2,6.0,-9.0,-9.0,15.0,4.0,1218701
3037995,1630145734,2,55,0,1,1630053881,1,6.0,-9.0,-9.0,-9.0,4.0,1218702
3037996,1630145732,2,46,1,2,1630053881,2,6.0,-9.0,-9.0,-9.0,4.0,1218702
3037997,1630145735,2,18,2,3,1630053881,1,6.0,-9.0,-9.0,14.0,4.0,1218702
3037998,1630145733,2,17,2,4,1630053881,1,6.0,-9.0,-9.0,13.0,4.0,1218702
3037999,1630146145,2,49,0,1,1630053882,2,1.0,50.0,1.0,-9.0,4.0,1218703
3038000,1630146149,2,50,1,2,1630053882,1,3.0,-9.0,-9.0,-9.0,4.0,1218703
3038001,1630146147,2,18,2,3,1630053882,2,3.0,-9.0,-9.0,14.0,4.0,1218703
3038002,1630146164,2,30,0,1,1630053883,2,3.0,-9.0,-9.0,-9.0,4.0,1218704
3038003,1630146166,2,9,2,2,1630053883,2,-9.0,-9.0,-9.0,5.0,-9.0,1218704
3038004,1630146167,2,8,2,3,1630053883,2,-9.0,-9.0,-9.0,5.0,-9.0,1218704
3038005,1630146165,2,5,2,4,1630053883,1,-9.0,-9.0,-9.0,2.0,-9.0,1218704
3038006,1630145909,2,45,0,1,1630053884,2,1.0,20.0,1.0,-9.0,4.0,1218705
3038007,1630145910,2,22,2,2,1630053884,1,3.0,40.0,6.0,-9.0,4.0,1218705
3038008,1630145849,2,60,0,1,1630053885,1,6.0,-9.0,-9.0,-9.0,4.0,1218706
3038009,1630145747,2,57,0,1,1630053886,2,1.0,15.0,6.0,-9.0,4.0,1218707
3038010,1630145748,2,60,1,2,1630053886,1,6.0,-9.0,-9.0,-9.0,4.0,1218707
3038011,1630145749,2,23,2,3,1630053886,1,1.0,15.0,5.0,15.0,4.0,1218707
3038012,1630145834,2,38,0,1,1630053887,2,3.0,-9.0,-9.0,-9.0,4.0,1218708
3038013,1630145836,2,41,1,2,1630053887,1,1.0,40.0,1.0,-9.0,4.0,1218708
3038014,1630145837,2,17,2,3,1630053887,2,6.0,-9.0,-9.0,13.0,4.0,1218708
3038015,1630145838,2,15,2,4,1630053887,2,-9.0,-9.0,-9.0,11.0,-9.0,1218708
3038016,1630145835,2,13,2,5,1630053887,1,-9.0,-9.0,-9.0,10.0,-9.0,1218708
3038017,1630146070,2,40,0,1,1630053888,2,3.0,-9.0,-9.0,16.0,4.0,1218709
3038018,1630145981,2,48,0,1,1630053889,2,1.0,10.0,1.0,15.0,4.0,1218710
3038019,1630145965,2,45,0,1,1630053890,2,1.0,40.0,1.0,-9.0,4.0,1218711
3038020,1630145967,2,11,2,2,1630053890,2,-9.0,-9.0,-9.0,8.0,-9.0,1218711
3038021,1630145966,2,11,2,3,1630053890,1,-9.0,-9.0,-9.0,8.0,-9.0,1218711
3038022,1630145634,2,87,0,1,1630053891,2,6.0,-9.0,-9.0,-9.0,4.0,1218712
3038023,1630145635,2,60,2,2,1630053891,2,6.0,-9.0,-9.0,-9.0,4.0,1218712
3038024,1630145636,2,56,2,3,1630053891,1,6.0,-9.0,-9.0,-9.0,4.0,1218712
3038025,1630146056,2,48,0,1,1630053892,2,6.0,-9.0,-9.0,-9.0,4.0,1218713
3038026,1630146058,2,24,2,2,1630053892,2,6.0,-9.0,-9.0,-9.0,4.0,1218713
3038027,1630146060,2,21,2,3,1630053892,2,6.0,-9.0,-9.0,-9.0,4.0,1218713
3038028,1630146066,2,4,7,4,1630053892,2,-9.0,-9.0,-9.0,2.0,-9.0,1218713
3038029,1630146068,2,3,7,5,1630053892,2,-9.0,-9.0,-9.0,-9.0,-9.0,1218713
3038030,1630146062,2,1,7,6,1630053892,1,-9.0,-9.0,-9.0,-9.0,-9.0,1218713
3038031,1630146064,2,0,7,7,1630053892,1,-9.0,-9.0,-9.0,-9.0,-9.0,1218713
3038032,1630145640,2,54,0,1,1630053893,2,3.0,35.0,5.0,-9.0,4.0,1218714
3038033,1630145642,2,54,1,2,1630053893,1,1.0,40.0,2.0,-9.0,4.0,1218714
3038034,1630145638,2,86,8,3,1630053893,2,6.0,-9.0,-9.0,-9.0,4.0,1218714
3038035,1630145845,2,53,0,1,1630053894,2,6.0,-9.0,-9.0,-9.0,4.0,1218715
3038036,1630145559,2,83,0,1,1630053895,2,6.0,-9.0,-9.0,-9.0,4.0,1218716
3038037,1630145558,2,64,0,1,1630053896,1,6.0,-9.0,-9.0,-9.0,2.0,1218717
3038038,1630145557,2,67,1,2,1630053896,2,3.0,40.0,2.0,-9.0,4.0,1218717
3038039,1630146155,2,57,0,1,1630053897,2,6.0,-9.0,-9.0,-9.0,4.0,1218718
3038040,1630146159,2,21,2,2,1630053897,1,3.0,-9.0,-9.0,-9.0,4.0,1218718
3038041,1630146161,2,18,7,3,1630053897,1,3.0,-9.0,-9.0,-9.0,4.0,1218718
3038042,1630146157,2,53,15,4,1630053897,2,3.0,-9.0,-9.0,-9.0,4.0,1218718
3038043,1630146163,2,24,15,5,1630053897,1,6.0,-9.0,-9.0,-9.0,4.0,1218718
3038044,1630146124,2,60,0,1,1630053898,2,6.0,-9.0,-9.0,-9.0,4.0,1218719
3038045,1630146125,2,64,5,2,1630053898,1,6.0,-9.0,-9.0,-9.0,2.0,1218719
3038046,1630146126,2,61,11,3,1630053898,1,6.0,-9.0,-9.0,-9.0,4.0,1218719
3038047,1630145896,2,63,0,1,1630053899,1,6.0,20.0,6.0,-9.0,4.0,1218720
3038048,1630145895,2,59,1,2,1630053899,2,6.0,-9.0,-9.0,-9.0,4.0,1218720
3038049,1630145947,2,47,0,1,1630053900,1,1.0,40.0,1.0,-9.0,2.0,1218721
3038050,1630145945,2,26,2,2,1630053900,2,1.0,36.0,1.0,-9.0,4.0,1218721
3038051,1630145757,2,62,0,1,1630053901,2,6.0,-9.0,-9.0,-9.0,4.0,1218722
3038052,1630145761,2,62,1,2,1630053901,1,6.0,-9.0,-9.0,-9.0,2.0,1218722
3038053,1630145759,2,14,3,3,1630053901,1,-9.0,-9.0,-9.0,11.0,-9.0,1218722
3038054,1630145968,2,62,0,1,1630053902,2,1.0,40.0,1.0,-9.0,4.0,1218723
3038055,1630145833,2,54,0,1,1630053903,2,3.0,30.0,5.0,15.0,4.0,1218724
3038056,1630145766,2,35,0,1,1630053904,2,3.0,18.0,4.0,-9.0,4.0,1218725
3038057,1630145776,2,35,15,2,1630053904,1,3.0,24.0,6.0,-9.0,4.0,1218725
3038058,1630145771,2,14,15,3,1630053904,1,-9.0,-9.0,-9.0,10.0,-9.0,1218725
3038059,1630146140,2,55,0,1,1630053905,2,6.0,-9.0,-9.0,-9.0,4.0,1218726
3038060,1630146141,2,26,2,2,1630053905,2,1.0,25.0,4.0,15.0,4.0,1218726
3038061,1630146142,2,1,7,3,1630053905,2,-9.0,-9.0,-9.0,-9.0,-9.0,1218726
3038062,1630146096,2,57,0,1,1630053906,2,1.0,88.0,2.0,-9.0,4.0,1218727
3038063,1630145998,2,31,0,1,1630053907,1,3.0,-9.0,-9.0,-9.0,4.0,1218728
3038064,1630145999,2,9,2,2,1630053907,2,-9.0,-9.0,-9.0,7.0,-9.0,1218728
3038065,1630146000,2,2,2,3,1630053907,2,-9.0,-9.0,-9.0,-9.0,-9.0,1218728
3038066,1630145997,3,27,13,4,1630053907,2,1.0,30.0,1.0,-9.0,4.0,1218728
3038067,1630146078,2,50,0,1,1630053908,2,3.0,35.0,6.0,-9.0,4.0,1218729
3038068,1630146082,2,54,1,2,1630053908,1,6.0,-9.0,-9.0,-9.0,2.0,1218729
3038069,1630146079,2,18,2,3,1630053908,2,6.0,-9.0,-9.0,15.0,4.0,1218729
3038070,1630146080,2,16,2,4,1630053908,1,6.0,-9.0,-9.0,13.0,-9.0,1218729
3038071,1630146081,2,8,2,5,1630053908,1,-9.0,-9.0,-9.0,4.0,-9.0,1218729
3038072,1630145970,2,59,0,1,1630053909,2,6.0,-9.0,-9.0,-9.0,2.0,1218730
3038073,1630145974,2,29,4,2,1630053909,1,6.0,-9.0,-9.0,-9.0,4.0,1218730
3038074,1630145972,2,57,13,3,1630053909,2,1.0,40.0,1.0,-9.0,2.0,1218730
3038075,1630145856,2,43,0,1,1630053910,2,6.0,-9.0,-9.0,-9.0,4.0,1218731
3038076,1630145859,2,20,2,2,1630053910,2,6.0,-9.0,-9.0,-9.0,4.0,1218731
3038077,1630145865,2,20,2,3,1630053910,1,6.0,-9.0,-9.0,-9.0,4.0,1218731
3038078,1630145862,2,19,2,4,1630053910,2,6.0,-9.0,-9.0,14.0,4.0,1218731
3038079,1630145868,2,0,7,5,1630053910,2,-9.0,-9.0,-9.0,-9.0,-9.0,1218731
3038080,1630145842,2,45,0,1,1630053911,2,6.0,-9.0,-9.0,-9.0,4.0,1218732
3038081,1630145843,2,27,2,2,1630053911,2,6.0,-9.0,-9.0,-9.0,4.0,1218732
3038082,1630145844,2,35,12,3,1630053911,1,6.0,40.0,6.0,-9.0,4.0,1218732
3038083,1630145852,2,59,0,1,1630053912,2,6.0,-9.0,-9.0,-9.0,4.0,1218733
3038084,1630145665,2,44,0,1,1630053913,2,3.0,-9.0,-9.0,15.0,4.0,1218734
3038085,1630145666,2,12,2,2,1630053913,1,-9.0,-9.0,-9.0,9.0,-9.0,1218734
3038086,1630145621,2,44,0,1,1630053914,2,3.0,-9.0,-9.0,-9.0,4.0,1218735
3038087,1630145622,2,21,2,2,1630053914,2,3.0,-9.0,-9.0,14.0,4.0,1218735
3038088,1630145623,2,20,2,3,1630053914,2,1.0,40.0,4.0,-9.0,4.0,1218735
3038089,1630145624,2,19,2,4,1630053914,2,3.0,-9.0,-9.0,-9.0,4.0,1218735
3038090,1630145627,2,15,2,5,1630053914,2,-9.0,-9.0,-9.0,11.0,-9.0,1218735
3038091,1630145628,2,14,2,6,1630053914,2,-9.0,-9.0,-9.0,9.0,-9.0,1218735
3038092,1630145626,2,13,2,7,1630053914,1,-9.0,-9.0,-9.0,-9.0,-9.0,1218735
3038093,1630145629,2,8,2,8,1630053914,2,-9.0,-9.0,-9.0,6.0,-9.0,1218735
3038094,1630145625,2,54,5,9,1630053914,2,3.0,-9.0,-9.0,-9.0,4.0,1218735
3038095,1630145620,2,69,6,10,1630053914,2,6.0,-9.0,-9.0,-9.0,4.0,1218735
3038096,1630145630,2,2,7,11,1630053914,2,-9.0,-9.0,-9.0,-9.0,-9.0,1218735
3038097,1630145783,2,38,0,1,1630053915,2,3.0,28.0,6.0,-9.0,4.0,1218736
3038098,1630145784,2,18,2,2,1630053915,1,3.0,-9.0,-9.0,14.0,4.0,1218736
3038099,1630145893,2,48,0,1,1630053916,2,1.0,40.0,1.0,-9.0,4.0,1218737
3038100,1630145894,2,58,1,2,1630053916,1,6.0,-9.0,-9.0,-9.0,4.0,1218737
3038101,1630145658,2,80,0,1,1630053917,2,6.0,-9.0,-9.0,-9.0,4.0,1218738
3038102,1630145660,2,23,7,2,1630053917,1,3.0,-9.0,-9.0,15.0,4.0,1218738
3038103,1630145659,2,30,10,3,1630053917,2,1.0,20.0,1.0,-9.0,4.0,1218738
3038104,1630145729,2,61,0,1,1630053918,2,6.0,40.0,5.0,-9.0,4.0,1218739
3038105,1630145730,2,38,2,2,1630053918,2,1.0,40.0,1.0,15.0,4.0,1218739
3038106,1630145731,2,12,7,3,1630053918,1,-9.0,-9.0,-9.0,10.0,-9.0,1218739
3038107,1630146183,2,42,0,1,1630053919,2,1.0,25.0,1.0,-9.0,4.0,1218740
3038108,1630146185,2,19,2,2,1630053919,1,3.0,-9.0,-9.0,-9.0,4.0,1218740
3038109,1630146187,2,14,2,3,1630053919,2,-9.0,-9.0,-9.0,11.0,-9.0,1218740
3038110,1630146095,2,60,0,1,1630053920,1,1.0,45.0,1.0,-9.0,4.0,1218741
3038111,1630146094,2,56,1,2,1630053920,2,1.0,50.0,1.0,-9.0,4.0,1218741
3038112,1630145542,2,81,0,1,1630053921,2,6.0,-9.0,-9.0,-9.0,4.0,1218742
3038113,1630145543,2,52,10,2,1630053921,1,6.0,-9.0,-9.0,-9.0,4.0,1218742
3038114,1630146117,2,58,0,1,1630053922,2,6.0,-9.0,-9.0,-9.0,4.0,1218743
3038115,1630146119,2,69,1,2,1630053922,1,6.0,-9.0,-9.0,-9.0,2.0,1218743
3038116,1630146118,2,18,2,3,1630053922,2,6.0,25.0,6.0,15.0,4.0,1218743
3038117,1630145976,2,52,0,1,1630053923,2,6.0,-9.0,-9.0,-9.0,4.0,1218744
3038118,1630145977,2,22,2,2,1630053923,1,1.0,21.0,1.0,-9.0,4.0,1218744
3038119,1630145994,2,46,0,1,1630053924,2,6.0,-9.0,-9.0,-9.0,4.0,1218745
3038120,1630145996,2,48,1,2,1630053924,1,1.0,70.0,1.0,-9.0,4.0,1218745
3038121,1630145995,2,8,2,3,1630053924,1,-9.0,-9.0,-9.0,5.0,-9.0,1218745
3038122,1630145589,2,93,0,1,1630053925,2,6.0,-9.0,-9.0,-9.0,4.0,1218746
3038123,1630145590,2,71,2,2,1630053925,2,6.0,-9.0,-9.0,-9.0,4.0,1218746
3038124,1630145714,2,45,0,1,1630053926,2,6.0,-9.0,-9.0,-9.0,4.0,1218747
3038125,1630145724,2,11,7,2,1630053926,2,-9.0,-9.0,-9.0,6.0,-9.0,1218747
3038126,1630145719,2,45,13,3,1630053926,1,3.0,-9.0,-9.0,-9.0,4.0,1218747
3038127,1630145964,2,55,0,1,1630053927,1,6.0,-9.0,-9.0,-9.0,3.0,1218748
3038128,1630146136,2,61,0,1,1630053928,2,6.0,-9.0,-9.0,-9.0,4.0,1218749
3038129,1630146137,2,62,12,2,1630053928,1,6.0,-9.0,-9.0,-9.0,2.0,1218749
3038130,1630145824,2,36,0,1,1630053929,2,1.0,40.0,4.0,-9.0,4.0,1218750
3038131,1630145826,2,16,2,2,1630053929,2,6.0,-9.0,-9.0,13.0,-9.0,1218750
3038132,1630145827,2,15,2,3,1630053929,2,-9.0,-9.0,-9.0,12.0,-9.0,1218750
3038133,1630145825,2,14,2,4,1630053929,1,-9.0,-9.0,-9.0,11.0,-9.0,1218750
3038134,1630145828,2,11,2,5,1630053929,2,-9.0,-9.0,-9.0,7.0,-9.0,1218750
3038135,1630145560,2,77,0,1,1630053930,2,6.0,-9.0,-9.0,-9.0,4.0,1218751
3038136,1630145562,2,36,7,2,1630053930,1,3.0,-9.0,-9.0,-9.0,4.0,1218751
3038137,1630145563,2,13,7,3,1630053930,2,-9.0,-9.0,-9.0,9.0,-9.0,1218751
3038138,1630145564,2,11,7,4,1630053930,2,-9.0,-9.0,-9.0,7.0,-9.0,1218751
3038139,1630145561,2,9,7,5,1630053930,1,-9.0,-9.0,-9.0,5.0,-9.0,1218751
3038140,1630145583,2,65,0,1,1630053931,2,6.0,-9.0,-9.0,-9.0,4.0,1218752
3038141,1630145585,2,45,2,2,1630053931,1,6.0,-9.0,-9.0,-9.0,4.0,1218752
3038142,1630145584,2,22,7,3,1630053931,2,1.0,20.0,1.0,15.0,4.0,1218752
3038143,1630146203,2,47,0,1,1630053932,1,6.0,-9.0,-9.0,-9.0,4.0,1218753
3038144,1630146201,2,17,2,2,1630053932,1,6.0,-9.0,-9.0,13.0,4.0,1218753
3038145,1630146202,2,16,2,3,1630053932,1,6.0,-9.0,-9.0,12.0,-9.0,1218753
3038146,1630145738,2,64,0,1,1630053933,2,6.0,-9.0,-9.0,-9.0,4.0,1218754
3038147,1630145742,2,45,2,2,1630053933,1,6.0,-9.0,-9.0,-9.0,4.0,1218754
3038148,1630145740,2,31,2,3,1630053933,2,6.0,-9.0,-9.0,-9.0,4.0,1218754
3038149,1630145744,2,28,2,4,1630053933,1,6.0,-9.0,-9.0,15.0,4.0,1218754
3038150,1630145746,2,11,7,5,1630053933,2,-9.0,-9.0,-9.0,7.0,-9.0,1218754
3038151,1630146225,2,59,0,1,1630053934,1,1.0,40.0,1.0,-9.0,2.0,1218755
3038152,1630145566,2,64,0,1,1630053935,2,6.0,-9.0,-9.0,-9.0,4.0,1218756
3038153,1630145567,2,22,10,2,1630053935,2,1.0,10.0,1.0,-9.0,4.0,1218756
3038154,1630146132,2,61,0,1,1630053936,1,3.0,-9.0,-9.0,15.0,4.0,1218757
3038155,1630146129,2,48,13,2,1630053936,2,3.0,-9.0,-9.0,15.0,4.0,1218757
3038156,1630146135,2,21,15,3,1630053936,1,6.0,-9.0,-9.0,15.0,4.0,1218757
3038157,1630145815,2,59,0,1,1630053937,2,6.0,-9.0,-9.0,-9.0,4.0,1218758
3038158,1630145816,2,16,7,2,1630053937,1,6.0,-9.0,-9.0,13.0,-9.0,1218758
3038159,1630145672,2,62,0,1,1630053938,2,6.0,-9.0,-9.0,-9.0,4.0,1218759
3038160,1630145919,2,47,0,1,1630053939,1,2.0,18.0,1.0,15.0,2.0,1218760
3038161,1630145925,4,48,1,2,1630053939,2,6.0,-9.0,-9.0,-9.0,4.0,1218760
3038162,1630145920,2,24,2,3,1630053939,1,6.0,5.0,6.0,-9.0,4.0,1218760
3038163,1630145916,2,19,2,4,1630053939,2,6.0,-9.0,-9.0,14.0,4.0,1218760
3038164,1630145917,2,19,2,5,1630053939,2,6.0,-9.0,-9.0,14.0,4.0,1218760
3038165,1630145921,2,17,2,6,1630053939,2,6.0,-9.0,-9.0,12.0,4.0,1218760
3038166,1630145922,2,14,2,7,1630053939,2,-9.0,-9.0,-9.0,11.0,-9.0,1218760
3038167,1630145923,2,13,2,8,1630053939,2,-9.0,-9.0,-9.0,9.0,-9.0,1218760
3038168,1630145924,2,12,2,9,1630053939,2,-9.0,-9.0,-9.0,10.0,-9.0,1218760
3038169,1630145918,2,4,2,10,1630053939,1,-9.0,-9.0,-9.0,-9.0,-9.0,1218760
3038170,1630146171,2,38,0,1,1630053940,2,6.0,-9.0,-9.0,-9.0,4.0,1218761
3038171,1630146175,2,38,1,2,1630053940,1,3.0,-9.0,-9.0,-9.0,4.0,1218761
3038172,1630146179,2,16,2,3,1630053940,2,6.0,-9.0,-9.0,13.0,-9.0,1218761
3038173,1630145643,2,82,0,1,1630053941,2,6.0,-9.0,-9.0,-9.0,4.0,1218762
3038174,1630145644,2,49,2,2,1630053941,2,1.0,30.0,1.0,-9.0,4.0,1218762
3038175,1630145645,2,21,7,3,1630053941,1,3.0,16.0,5.0,-9.0,4.0,1218762
3038176,1630145704,2,48,0,1,1630053942,2,1.0,37.0,1.0,-9.0,4.0,1218763
3038177,1630145705,2,49,1,2,1630053942,1,6.0,-9.0,-9.0,-9.0,4.0,1218763
3038178,1630145706,2,11,2,3,1630053942,2,-9.0,-9.0,-9.0,7.0,-9.0,1218763
3038179,1630145889,2,54,0,1,1630053943,2,6.0,-9.0,-9.0,-9.0,4.0,1218764
3038180,1630145890,2,17,2,2,1630053943,2,6.0,-9.0,-9.0,13.0,4.0,1218764
3038181,1630145951,2,37,0,1,1630053944,2,6.0,-9.0,-9.0,-9.0,4.0,1218765
3038182,1630145954,2,40,1,2,1630053944,1,6.0,-9.0,-9.0,-9.0,4.0,1218765
3038183,1630145952,2,8,2,3,1630053944,1,-9.0,-9.0,-9.0,3.0,-9.0,1218765
3038184,1630145953,2,5,2,4,1630053944,1,-9.0,-9.0,-9.0,2.0,-9.0,1218765
3038185,1630145631,2,75,0,1,1630053945,2,6.0,-9.0,-9.0,-9.0,4.0,1218766
3038186,1630145632,2,43,2,2,1630053945,1,6.0,-9.0,-9.0,-9.0,4.0,1218766
3038187,1630145613,2,89,0,1,1630053946,2,6.0,-9.0,-9.0,-9.0,4.0,1218767
3038188,1630145616,2,63,2,2,1630053946,2,6.0,-9.0,-9.0,-9.0,4.0,1218767
3038189,1630145619,2,61,2,3,1630053946,1,6.0,-9.0,-9.0,-9.0,4.0,1218767
3038190,1630146046,2,59,0,1,1630053947,2,6.0,-9.0,-9.0,-9.0,4.0,1218768
3038191,1630146051,2,36,2,2,1630053947,1,1.0,40.0,6.0,-9.0,4.0,1218768
3038192,1630146052,2,13,3,3,1630053947,2,-9.0,-9.0,-9.0,9.0,-9.0,1218768
3038193,1630146047,2,12,3,4,1630053947,1,-9.0,-9.0,-9.0,7.0,-9.0,1218768
3038194,1630146048,2,11,3,5,1630053947,1,-9.0,-9.0,-9.0,7.0,-9.0,1218768
3038195,1630146049,2,10,3,6,1630053947,1,-9.0,-9.0,-9.0,-9.0,-9.0,1218768
