person_id,household_id,age,PNUM,sex,pemploy,pstudent,ptype,school_zone_id,workplace_zone_id,free_parking_at_work,cdap_activity,mandatory_tour_frequency,_escort,_shopping,_othmaint,_othdiscr,_eatout,_social,non_mandatory_tour_frequency
1678107,869327,40,1,2,1,3,1,-1,40,False,M,work1,0,0,0,0,0,0,0
1678791,870011,55,1,2,1,3,1,-1,248,True,H,,0,0,0,0,0,0,0
1679876,871096,55,1,2,1,3,1,-1,860,True,M,work1,0,0,0,1,0,0,1
1682426,873646,62,1,1,1,3,1,-1,1059,True,M,work1,0,0,0,0,0,0,0
1683934,875154,45,1,1,1,3,1,-1,2,False,M,work1,0,0,0,0,0,0,0
1685049,876269,49,1,2,1,3,1,-1,917,True,M,work1,0,0,0,0,0,0,0
1692906,884126,28,1,1,2,3,2,-1,11,False,H,,0,0,0,0,0,0,0
1695552,886772,54,1,1,1,3,1,-1,1122,True,M,work2,0,0,0,0,0,0,0
1697651,888871,45,1,1,1,3,1,-1,1076,False,M,work1,0,0,0,0,0,0,0
1697740,888960,48,1,2,2,3,2,-1,1168,True,M,work1,0,0,0,2,1,0,5
1697834,889054,60,1,1,1,3,1,-1,1175,False,M,work1,0,1,0,0,0,0,16
1700207,891427,50,1,1,1,3,1,-1,1299,False,N,,0,2,0,0,0,0,16
1701644,892864,64,1,1,1,3,1,-1,1299,False,M,work2,0,0,0,0,0,0,0
1702993,894213,49,1,1,1,3,1,-1,1366,True,M,work1,0,0,0,0,0,0,0
1704017,895237,25,1,2,1,3,1,-1,1363,False,M,work1,0,0,0,0,0,0,0
1706739,897959,53,1,2,2,3,2,-1,1438,True,M,work1,1,0,0,1,0,0,33
1708411,899220,36,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,1,0,4
1708412,899220,23,2,2,3,2,3,188,-1,False,M,school1,0,0,0,0,0,0,0
1708653,899341,58,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,1,0,4
1708654,899341,44,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
1710209,900119,64,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1710210,900119,64,2,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
1710279,900154,62,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
1710280,900154,58,2,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1710449,900239,62,1,1,3,3,4,-1,-1,False,N,,0,1,1,0,0,0,24
1710450,900239,57,2,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
1734737,912383,43,1,2,1,3,1,-1,251,True,M,work1,0,0,0,0,0,0,0
1734738,912383,44,2,1,3,3,4,-1,-1,False,N,,2,0,1,0,0,0,72
1741235,915632,59,1,1,2,3,2,-1,603,False,M,work1,0,0,0,0,0,0,0
1741236,915632,64,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1742271,916150,55,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1742272,916150,44,2,2,1,3,1,-1,563,False,M,work2,0,0,0,0,0,0,0
1744523,917276,62,1,2,3,3,4,-1,-1,False,N,,0,0,0,1,0,0,1
1744524,917276,71,2,1,1,3,1,-1,607,False,M,work1,0,0,0,0,0,0,0
1744937,917483,56,1,2,1,3,1,-1,543,True,H,,0,0,0,0,0,0,0
1744938,917483,68,2,1,3,3,5,-1,-1,False,N,,0,0,0,1,0,1,3
1746971,918500,58,1,2,1,3,1,-1,349,True,M,work1,0,0,0,0,0,0,0
1746972,918500,20,2,2,3,2,3,720,-1,False,M,school1,0,0,0,0,0,0,0
1748145,919087,44,1,1,1,3,1,-1,875,True,M,work1,0,0,0,0,0,0,0
1748146,919087,32,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,1,0,4
1750833,920431,59,1,2,1,3,1,-1,1145,True,M,work1,0,0,0,0,0,0,0
1750834,920431,53,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1752687,921358,51,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1752688,921358,47,2,2,1,3,1,-1,860,True,M,work1,0,0,0,0,0,0,0
1755513,922771,32,1,1,1,3,1,-1,874,False,M,work1,0,0,0,0,0,0,0
1755514,922771,60,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
1756683,923356,63,1,2,1,3,1,-1,1019,False,M,work1,0,0,0,0,0,0,0
1756684,923356,29,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
1760835,925432,41,1,2,1,3,1,-1,1113,True,M,work1,0,0,0,0,0,0,0
1760836,925432,41,2,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
1763011,926520,39,1,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1763012,926520,40,2,1,1,3,1,-1,1289,True,M,work1,0,0,0,0,0,0,0
1763301,926665,50,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
1763302,926665,53,2,2,1,3,1,-1,1292,True,H,,0,0,0,0,0,0,0
1763465,926747,51,1,1,3,3,4,-1,-1,False,N,,0,0,2,1,1,0,13
1763466,926747,55,2,2,2,3,2,-1,1146,False,M,work1,0,0,0,0,0,0,0
1764717,927373,64,1,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
1764718,927373,58,2,2,2,3,2,-1,1178,False,M,work1,0,0,0,0,0,0,0
1765745,927887,54,1,1,1,3,1,-1,1437,True,M,work1,0,0,0,0,0,0,0
1765746,927887,45,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1765767,927898,59,1,1,3,3,4,-1,-1,False,N,,0,1,0,0,1,0,20
1765768,927898,60,2,2,1,3,1,-1,1235,True,N,,0,0,0,1,0,0,1
1766335,928182,60,1,1,1,3,1,-1,1092,True,M,work1,0,0,0,0,0,0,0
1766336,928182,58,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,1,0,4
1766673,928351,53,1,1,1,3,1,-1,1294,True,M,work1,0,0,0,0,0,0,0
1766674,928351,58,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1767357,928693,43,1,1,1,3,1,-1,1144,True,M,work1,0,0,0,0,0,0,0
1767358,928693,33,2,2,3,2,3,1249,-1,False,M,school1,0,0,0,0,0,0,0
1772431,931230,43,1,2,1,3,1,-1,1378,True,M,work1,0,0,0,0,0,0,0
1772432,931230,47,2,1,3,3,4,-1,-1,False,N,,0,1,1,0,0,0,24
1774767,932398,22,1,2,1,3,1,-1,9,False,M,work1,0,0,0,0,0,0,0
1774768,932398,27,2,1,3,2,3,13,-1,False,M,school1,0,0,0,0,0,0,0
1777543,933786,37,1,1,1,3,1,-1,947,True,M,work1,0,0,0,0,0,0,0
1777544,933786,37,2,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1778019,934024,39,1,1,2,2,3,101,132,False,M,work1,0,1,0,0,1,0,20
1778020,934024,40,2,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
1778589,934309,41,1,1,1,3,1,-1,92,False,M,work1,0,0,0,1,0,0,1
1778590,934309,39,2,1,3,2,3,188,-1,False,M,school1,0,0,0,0,0,0,0
1780393,935211,43,1,1,1,3,1,-1,199,False,M,work2,0,0,0,0,0,0,0
1780394,935211,49,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1788547,939288,62,1,1,1,3,1,-1,535,False,M,work1,0,0,0,0,0,0,0
1788548,939288,60,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1789049,939539,28,1,1,1,3,1,-1,558,False,H,,0,0,0,0,0,0,0
1789050,939539,21,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1791153,940591,61,1,1,3,2,3,653,-1,False,M,school1,0,0,0,0,0,0,0
1791154,940591,56,2,2,1,3,1,-1,692,False,M,work1,0,0,0,0,0,0,0
1791821,940925,48,1,1,3,3,4,-1,-1,False,N,,1,0,0,1,0,0,33
1791822,940925,49,2,2,1,3,1,-1,706,False,M,work1,0,1,0,0,0,0,16
1793363,941696,52,1,2,1,3,1,-1,775,True,M,work1,0,0,0,0,0,0,0
1793364,941696,53,2,1,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
1793923,941976,29,1,1,2,2,3,811,332,True,H,,0,0,0,0,0,0,0
1793924,941976,25,2,2,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
1795069,942549,24,1,1,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
1795070,942549,22,2,2,1,3,1,-1,841,True,M,work1,0,0,0,0,0,0,0
1799587,944808,25,1,2,3,2,3,1019,-1,False,M,school1,0,0,0,0,0,0,0
1799588,944808,27,2,1,1,3,1,-1,133,False,M,work2,0,0,0,0,0,0,0
1799813,944921,34,1,1,1,3,1,-1,755,True,M,work1,0,0,0,0,0,0,0
1799814,944921,31,2,2,3,2,3,1019,-1,False,M,school1,0,0,0,0,0,0,0
1801019,945524,29,1,1,1,3,1,-1,1441,False,M,work1,0,0,0,0,0,0,0
1801020,945524,21,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1803265,946647,37,1,2,1,3,1,-1,20,True,M,work1,0,0,0,0,0,0,0
1803266,946647,72,2,2,3,3,5,-1,-1,False,N,,0,2,0,1,0,0,17
1803313,946671,56,1,2,3,3,4,-1,-1,False,N,,0,0,0,0,0,2,2
1803314,946671,37,2,1,1,3,1,-1,1198,False,M,work1,0,0,0,0,0,0,0
1806583,948306,56,1,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
1806584,948306,50,2,1,1,3,1,-1,40,False,H,,0,0,0,0,0,0,0
1807597,948813,39,1,2,1,3,1,-1,185,False,M,work1,0,0,0,0,0,0,0
1807598,948813,29,2,1,1,3,1,-1,61,False,M,work1,0,0,0,0,0,0,0
1808061,949045,46,1,1,1,3,1,-1,85,False,M,work1,0,0,0,1,0,0,1
1808062,949045,46,2,2,1,3,1,-1,91,False,M,work1,0,0,1,0,0,0,8
1808233,949131,40,1,2,2,3,2,-1,115,False,M,work1,0,0,0,0,0,0,0
1808234,949131,65,2,1,1,3,1,-1,291,False,M,work1,0,0,0,0,0,0,0
1811835,950932,52,1,2,1,3,1,-1,197,True,M,work1,0,0,0,0,0,0,0
1811836,950932,58,2,1,1,3,1,-1,294,True,M,work1,0,0,0,0,0,0,0
1816733,953381,48,1,1,1,3,1,-1,310,True,M,work1,0,0,0,0,0,0,0
1816734,953381,48,2,2,1,3,1,-1,265,True,M,work1,0,0,0,0,0,0,0
1817383,953706,64,1,2,2,3,2,-1,389,False,N,,0,1,0,0,0,0,16
1817384,953706,20,2,1,2,2,3,347,460,False,M,work1,0,0,0,0,0,0,0
1818045,954037,43,1,1,2,3,2,-1,414,True,M,work1,0,0,0,0,0,0,0
1818046,954037,46,2,2,1,3,1,-1,479,True,M,work1,0,0,0,0,0,0,0
1821529,955779,23,1,2,1,3,1,-1,520,False,M,work1,0,0,0,0,0,0,0
1821530,955779,27,2,1,1,3,1,-1,499,True,M,work1,0,0,0,0,0,0,0
1823601,956815,52,1,1,1,3,1,-1,434,False,M,work1,0,0,0,0,0,0,0
1823602,956815,47,2,2,1,3,1,-1,404,True,M,work1,0,0,0,0,0,0,0
1824297,957163,30,1,1,1,3,1,-1,607,False,M,work1,0,0,0,0,0,0,0
1824298,957163,30,2,2,1,3,1,-1,383,True,M,work1,0,0,0,0,0,0,0
1825029,957529,51,1,2,1,3,1,-1,414,True,H,,0,0,0,0,0,0,0
1825030,957529,22,2,2,2,2,3,415,403,True,M,work1,0,0,0,0,0,0,0
1829799,959914,29,1,2,1,3,1,-1,784,True,M,work1,0,0,0,0,0,0,0
1829800,959914,27,2,1,2,3,2,-1,1169,True,N,,0,1,1,0,1,0,28
1841157,965593,46,1,2,2,2,3,902,16,False,M,work1,2,0,0,0,0,0,64
1841158,965593,41,2,2,1,3,1,-1,904,False,H,,0,0,0,0,0,0,0
1841285,965657,49,1,2,1,3,1,-1,930,True,M,work1,0,0,0,0,0,0,0
1841286,965657,19,2,2,2,2,3,924,13,False,M,work1,0,0,0,0,0,0,0
1843181,966605,34,1,1,1,3,1,-1,967,False,M,work1,0,0,0,0,0,0,0
1843182,966605,34,2,2,2,3,2,-1,16,False,M,work1,0,0,1,0,0,0,8
1844229,967129,61,1,2,1,3,1,-1,40,False,M,work1,0,0,0,1,0,0,1
1844230,967129,44,2,2,1,3,1,-1,950,False,M,work1,0,0,0,1,0,0,1
1845459,967744,20,1,1,1,3,1,-1,989,True,M,work1,0,0,0,0,0,2,2
1845460,967744,44,2,1,1,3,1,-1,1008,False,M,work1,0,0,0,0,0,0,0
1846709,968369,27,1,2,2,3,2,-1,925,False,M,work1,0,0,0,0,0,0,0
1846710,968369,28,2,1,2,3,2,-1,971,True,M,work1,0,0,0,0,0,0,0
1848303,969166,51,1,1,1,3,1,-1,1037,False,M,work1,0,1,0,0,0,0,16
1848304,969166,42,2,2,1,3,1,-1,1018,False,M,work2,0,0,0,0,0,0,0
1849069,969549,23,1,1,1,3,1,-1,131,False,M,work1,0,0,0,0,0,0,0
1849070,969549,24,2,1,1,3,1,-1,1058,False,M,work1,0,0,0,1,0,0,1
1851629,970829,52,1,1,2,3,2,-1,1113,False,M,work1,0,2,0,0,0,0,16
1851630,970829,21,2,1,2,2,3,1127,1129,False,H,,0,0,0,0,0,0,0
1862361,976195,63,1,1,2,3,2,-1,1249,False,M,work1,0,0,0,0,0,0,0
1862362,976195,61,2,2,2,3,2,-1,1260,True,M,work1,0,0,0,0,0,0,0
1863861,976945,58,1,1,1,3,1,-1,1262,True,M,work1,0,1,0,0,0,0,16
1863862,976945,47,2,2,1,3,1,-1,1284,False,N,,1,1,1,0,0,0,56
1868089,979059,48,1,2,1,3,1,-1,1332,True,N,,0,0,0,1,0,0,1
1868090,979059,19,2,1,2,2,3,1342,1370,False,M,work1,0,0,0,0,0,0,0
1872495,981262,43,1,1,1,3,1,-1,1368,False,M,work1,0,0,0,0,0,0,0
1872496,981262,49,2,2,1,3,1,-1,1363,False,M,work1,0,0,0,0,0,0,0
1882339,986184,45,1,2,2,3,2,-1,9,False,M,work1,0,0,0,0,0,0,0
1882340,986184,34,2,2,1,3,1,-1,110,False,M,work1,0,0,0,0,0,0,0
1883987,987008,29,1,2,1,3,1,-1,70,False,M,work1,0,0,0,0,0,0,0
1883988,987008,20,2,2,2,2,3,10,91,False,M,work_and_school,0,0,0,0,0,0,0
1884563,987296,34,1,1,1,3,1,-1,176,False,M,work1,0,0,0,0,0,0,0
1884564,987296,29,2,2,1,3,1,-1,2,False,M,work1,0,0,0,0,0,0,0
1884585,987307,35,1,1,1,3,1,-1,24,False,M,work1,0,1,0,0,0,0,16
1884586,987307,63,2,2,1,3,1,-1,16,False,M,work1,0,0,0,0,0,0,0
1884923,987476,42,1,1,1,3,1,-1,9,True,M,work1,0,0,0,0,0,0,0
1884924,987476,40,2,1,1,3,1,-1,69,False,M,work1,0,0,0,0,0,0,0
1886665,988347,33,1,1,2,3,2,-1,13,False,N,,0,1,0,1,0,0,17
1886666,988347,44,2,1,1,3,1,-1,102,False,M,work1,0,0,0,0,0,1,2
1893461,991745,54,1,1,1,3,1,-1,149,False,M,work1,0,0,0,0,0,0,0
1893462,991745,53,2,2,1,3,1,-1,91,False,H,,0,0,0,0,0,0,0
1894237,992133,33,1,1,1,3,1,-1,113,False,M,work1,0,1,0,0,0,0,16
1894238,992133,28,2,2,1,3,1,-1,13,False,M,work1,0,0,0,0,0,0,0
1896965,993497,38,1,2,1,3,1,-1,234,False,M,work1,0,0,0,0,0,0,0
1896966,993497,34,2,1,1,3,1,-1,248,False,M,work1,0,0,0,0,0,0,0
1898667,994348,53,1,1,2,3,2,-1,252,True,M,work1,0,0,0,0,0,0,0
1898668,994348,24,2,1,2,3,2,-1,311,True,H,,0,0,0,0,0,0,0
1902091,996060,29,1,1,2,3,2,-1,369,False,M,work1,0,0,0,0,0,0,0
1902092,996060,32,2,2,1,3,1,-1,416,False,M,work1,0,0,0,0,0,0,0
1911651,1000840,32,1,2,1,3,1,-1,546,True,M,work1,0,0,0,1,0,0,1
1911652,1000840,36,2,2,1,3,1,-1,605,True,M,work1,0,0,0,0,0,0,0
1912395,1001212,30,1,1,1,3,1,-1,558,True,M,work1,0,1,0,0,0,0,16
1912396,1001212,27,2,1,1,3,1,-1,601,False,M,work1,0,0,0,0,0,0,0
1913351,1001690,23,1,2,2,3,2,-1,473,False,N,,0,1,0,0,0,0,16
1913352,1001690,27,2,2,1,3,1,-1,412,False,M,work1,0,0,0,0,0,0,0
1914597,1002313,57,1,1,1,3,1,-1,504,False,M,work1,0,0,0,0,0,0,0
1914598,1002313,48,2,2,1,3,1,-1,405,True,M,work1,0,0,0,0,0,0,0
1915731,1002880,32,1,2,1,3,1,-1,403,True,N,,0,0,0,1,0,0,1
1915732,1002880,37,2,1,1,3,1,-1,435,True,M,work1,0,0,0,0,0,0,0
1916949,1003489,25,1,1,1,3,1,-1,430,False,M,work1,0,0,0,0,0,0,0
1916950,1003489,25,2,2,2,3,2,-1,688,True,M,work2,0,0,0,1,0,0,1
1917293,1003661,30,1,2,1,3,1,-1,708,True,M,work1,0,0,0,0,0,0,0
1917294,1003661,34,2,2,1,3,1,-1,435,True,M,work1,0,0,0,0,0,0,0
1927389,1008709,26,1,1,1,3,1,-1,971,False,M,work1,0,0,0,0,0,0,0
1927390,1008709,23,2,2,2,3,2,-1,1019,False,M,work1,0,0,0,0,0,0,0
1927921,1008975,43,1,2,1,3,1,-1,1017,False,M,work1,0,0,0,0,0,0,0
1927922,1008975,19,2,1,1,3,1,-1,875,True,N,,0,0,0,0,1,0,4
1928627,1009328,36,1,2,1,3,1,-1,979,False,M,work1,0,0,0,0,0,0,0
1928628,1009328,28,2,1,1,3,1,-1,940,False,N,,0,1,0,0,1,0,20
1929065,1009547,33,1,1,2,3,2,-1,969,True,H,,0,0,0,0,0,0,0
1929066,1009547,34,2,2,1,3,1,-1,813,False,M,work1,0,0,0,0,0,0,0
1929997,1010013,48,1,2,1,3,1,-1,945,False,M,work1,0,0,0,0,0,0,0
1929998,1010013,22,2,1,1,3,1,-1,1128,False,M,work1,0,0,0,0,0,0,0
1933817,1011923,21,1,1,1,3,1,-1,998,True,M,work1,0,0,0,0,0,0,0
1933818,1011923,21,2,2,1,3,1,-1,1026,False,M,work1,0,0,0,0,0,0,0
1936097,1013063,41,1,1,1,3,1,-1,995,False,M,work1,0,0,2,0,0,0,8
1936098,1013063,36,2,2,2,2,3,1018,1019,False,M,work1,0,0,0,0,0,0,0
1936171,1013100,25,1,2,1,3,1,-1,1122,False,M,work1,0,0,0,0,0,0,0
1936172,1013100,25,2,1,2,3,2,-1,12,False,N,,2,0,0,0,0,0,64
1937305,1013667,26,1,1,2,3,2,-1,1014,True,M,work1,0,0,0,1,0,0,1
1937306,1013667,24,2,2,1,3,1,-1,1004,False,M,work1,0,0,0,0,1,0,4
1941839,1015934,63,1,1,1,3,1,-1,1113,True,M,work1,0,0,0,1,0,0,1
1941840,1015934,54,2,2,2,3,2,-1,1093,True,M,work1,0,0,0,1,0,0,1
1945089,1017559,28,1,1,1,3,1,-1,1113,True,M,work1,0,0,0,0,0,0,0
1945090,1017559,30,2,2,2,3,2,-1,973,False,H,,0,0,0,0,0,0,0
1946267,1018148,37,1,2,1,3,1,-1,1124,True,M,work1,0,0,0,0,0,0,0
1946268,1018148,32,2,1,1,3,1,-1,43,False,M,work1,0,0,0,0,0,0,0
1948909,1019469,41,1,1,1,3,1,-1,1285,False,M,work1,0,0,0,0,0,0,0
1948910,1019469,34,2,2,1,3,1,-1,1278,True,M,work1,0,0,0,0,0,0,0
1949009,1019519,50,1,2,1,3,1,-1,1263,True,M,work1,0,0,0,0,0,0,0
1949010,1019519,26,2,1,1,3,1,-1,1280,True,M,work1,0,0,0,0,0,0,0
1950195,1020112,25,1,1,1,3,1,-1,1295,True,M,work1,0,0,0,0,0,0,0
1950196,1020112,25,2,1,1,3,1,-1,1306,False,N,,0,0,1,0,0,0,8
1951479,1020754,19,1,2,2,2,3,1342,1381,True,M,work_and_school,0,0,0,0,0,0,0
1951480,1020754,19,2,2,2,2,3,1342,1337,True,M,work1,0,0,0,0,0,0,0
1952287,1021158,29,1,1,2,3,2,-1,1374,False,M,work1,1,0,0,0,0,0,32
1952288,1021158,21,2,2,1,3,1,-1,1342,False,M,work1,0,0,0,0,0,0,0
1959181,1024605,34,1,2,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
1959182,1024605,5,2,2,4,1,8,440,-1,False,N,,1,0,0,0,0,0,32
1959715,1024872,46,1,2,3,3,4,-1,-1,False,N,,0,0,1,0,0,0,8
1959716,1024872,15,2,1,4,1,7,917,-1,False,M,school1,0,0,0,0,0,0,0
1960689,1025359,39,1,2,1,3,1,-1,988,True,M,work1,0,0,1,0,0,0,8
1960690,1025359,3,2,1,4,1,8,113,-1,False,M,school1,0,0,0,0,0,0,0
1960721,1025375,47,1,2,2,2,3,188,102,False,M,work1,0,0,0,0,0,0,0
1960722,1025375,15,2,2,4,1,7,130,-1,False,M,school1,0,0,0,0,0,0,0
1963445,1026737,49,1,2,1,3,1,-1,460,True,M,work1,0,0,0,0,0,0,0
1963446,1026737,11,2,1,4,1,7,486,-1,False,M,school1,0,0,0,0,0,0,0
1968541,1029285,38,1,2,1,3,1,-1,971,True,M,work1,0,0,0,0,0,0,0
1968542,1029285,17,2,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
1972045,1031037,47,1,2,2,3,2,-1,1157,True,H,,0,0,0,0,0,0,0
1972046,1031037,8,2,1,4,1,7,1160,-1,False,N,,0,0,0,0,1,0,4
1972349,1031189,45,1,2,1,3,1,-1,1178,False,M,work1,0,0,0,0,0,0,0
1972350,1031189,9,2,1,4,1,7,1195,-1,False,M,school1,0,0,0,0,0,0,0
1975051,1032540,33,1,2,1,3,1,-1,1285,True,M,work1,0,0,0,0,0,0,0
1975052,1032540,6,2,1,4,1,7,1281,-1,False,M,school1,0,0,0,0,0,0,0
1976447,1033238,47,1,1,1,3,1,-1,1342,False,M,work1,0,0,0,0,0,0,0
1976448,1033238,12,2,1,4,1,7,1347,-1,False,M,school1,0,0,0,0,0,0,0
1981717,1035873,41,1,1,1,3,1,-1,9,False,M,work1,0,0,0,0,0,0,0
1981718,1035873,14,2,1,4,1,7,48,-1,False,N,,0,0,0,1,0,0,1
1981791,1035910,37,1,2,1,3,1,-1,9,False,H,,0,0,0,0,0,0,0
1981792,1035910,10,2,1,4,1,7,129,-1,False,M,school1,0,0,1,0,0,0,8
1982931,1036480,35,1,2,1,3,1,-1,82,False,M,work1,0,0,0,0,0,0,0
1982932,1036480,9,2,1,4,1,7,105,-1,False,M,school1,0,0,0,0,0,0,0
1989987,1040008,44,1,2,1,3,1,-1,739,True,M,work1,0,0,0,0,0,0,0
1989988,1040008,12,2,2,4,1,7,741,-1,False,M,school1,0,0,0,0,0,0,0
1990107,1040068,40,1,2,1,3,1,-1,742,True,M,work1,1,0,0,0,0,0,32
1990108,1040068,11,2,1,4,1,7,334,-1,False,M,school1,0,0,0,0,0,0,0
1991235,1040632,38,1,2,1,3,1,-1,776,False,M,work1,0,0,0,0,0,0,0
1991236,1040632,12,2,2,4,1,7,855,-1,False,M,school1,0,0,0,0,0,0,0
1992889,1041459,39,1,2,1,3,1,-1,1224,False,N,,1,1,0,0,0,0,48
1992890,1041459,4,2,2,4,1,8,897,-1,False,N,,0,0,0,0,1,0,4
1993687,1041858,39,1,2,1,3,1,-1,2,False,M,work1,0,0,0,0,0,0,0
1993688,1041858,4,2,2,4,1,8,917,-1,False,M,school1,0,0,0,0,0,0,0
1994909,1042469,34,1,2,1,3,1,-1,1069,False,M,work1,0,0,0,0,0,0,0
1994910,1042469,7,2,1,4,1,7,1069,-1,False,M,school1,0,0,0,0,0,0,0
1994915,1042472,49,1,1,1,3,1,-1,1069,True,M,work1,0,0,0,0,0,0,0
1994916,1042472,8,2,1,4,1,7,1069,-1,False,M,school1,0,0,0,0,0,0,0
1996127,1043078,33,1,2,1,3,1,-1,1205,False,M,work1,1,0,0,0,0,0,32
1996128,1043078,17,2,2,3,1,6,1191,-1,False,M,school1,0,0,0,0,0,0,0
1996929,1043479,42,1,2,1,3,1,-1,979,False,N,,0,0,1,0,0,0,8
1996930,1043479,17,2,1,3,1,6,1203,-1,False,M,school1,1,0,0,0,0,0,32
1999355,1044692,32,1,2,1,3,1,-1,1355,False,M,work1,0,0,0,0,0,0,0
1999356,1044692,12,2,1,4,1,7,1384,-1,False,M,school1,0,0,0,0,0,0,0
2005309,1047669,53,1,2,1,3,1,-1,355,False,H,,0,0,0,0,0,0,0
2005310,1047669,16,2,1,2,1,6,339,408,True,H,,0,0,0,0,0,0,0
2007061,1048545,41,1,2,1,3,1,-1,867,False,M,work1,0,0,0,0,0,0,0
2007062,1048545,17,2,2,2,1,6,975,1063,False,M,school1,0,0,0,0,0,0,0
2008507,1049268,48,1,2,2,3,2,-1,1421,False,M,work1,0,0,0,0,0,0,0
2008508,1049268,17,2,1,2,1,6,917,21,False,M,school1,0,0,0,0,0,0,0
2008669,1049349,58,1,1,1,3,1,-1,944,False,M,work1,0,0,0,0,1,0,4
2008670,1049349,17,2,2,2,1,6,1018,991,False,M,school1,0,0,0,0,0,0,0
2015162,1051661,60,1,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,1,34
2015163,1051661,60,2,2,3,3,4,-1,-1,False,N,,0,0,1,1,0,0,9
2015164,1051661,10,3,1,4,1,7,648,-1,False,M,school1,0,0,0,0,0,0,0
2022095,1053972,60,1,1,1,3,1,-1,494,True,M,work1,0,0,0,0,0,0,0
2022096,1053972,52,2,2,3,3,4,-1,-1,False,N,,0,1,1,0,0,0,24
2022097,1053972,20,3,2,3,2,3,557,-1,False,M,school1,0,0,0,0,0,0,0
2023346,1054389,60,1,2,3,3,4,-1,-1,False,N,,0,1,0,0,0,1,18
2023347,1054389,87,2,2,3,3,5,-1,-1,False,N,,0,1,1,0,0,1,26
2023348,1054389,59,3,2,1,3,1,-1,558,True,N,,0,1,0,0,0,0,16
2025977,1055266,51,1,1,1,3,1,-1,704,True,M,work1,0,0,0,0,0,0,0
2025978,1055266,83,2,2,3,3,5,-1,-1,False,N,,0,0,1,0,0,0,8
2025979,1055266,35,3,2,3,3,4,-1,-1,False,N,,2,0,0,0,0,0,64
2029148,1056323,62,1,2,3,3,4,-1,-1,False,N,,2,1,0,0,0,0,80
2029149,1056323,29,2,2,1,3,1,-1,1067,True,M,work1,0,0,0,0,0,0,0
2029150,1056323,4,3,1,4,1,8,1056,-1,False,N,,0,1,0,0,0,0,16
2029835,1056552,34,1,1,1,3,1,-1,1179,True,M,work1,0,0,0,0,0,0,0
2029836,1056552,28,2,2,3,2,3,720,-1,False,M,school1,0,0,0,0,0,0,0
2029837,1056552,2,3,2,4,1,8,1177,-1,False,M,school1,0,0,0,0,0,0,0
2031899,1057240,55,1,2,1,3,1,-1,1306,False,M,work1,0,0,0,0,0,0,0
2031900,1057240,24,2,2,3,3,4,-1,-1,False,H,,0,0,0,0,0,0,0
2031901,1057240,22,3,1,3,3,4,-1,-1,False,N,,0,0,0,0,0,1,2
2037131,1058984,39,1,2,1,3,1,-1,595,True,M,work1,0,0,0,0,0,0,0
2037132,1058984,38,2,1,3,3,4,-1,-1,False,N,,0,1,0,0,0,0,16
2037133,1058984,30,3,1,3,3,4,-1,-1,False,N,,1,0,0,0,0,0,32
2044583,1061468,56,1,1,3,3,4,-1,-1,False,N,,0,0,0,0,1,1,6
2044584,1061468,51,2,2,1,3,1,-1,12,False,M,work1,0,0,0,0,0,0,0
