HHID,TAZ,SERIALNO,PUMA5,income,PERSONS,HHT,UNITTYPE,NOC,BLDGSZ,TENURE,VEHICL,hinccat1,hinccat2,hhagecat,hsizecat,hfamily,hunittype,hNOCcat,hwrkrcat,h0004,h0511,h1215,h1617,h1824,h2534,h3549,h5064,h6579,h80up,workers,hwork_f,hwork_p,huniv,hnwork,hretire,hpresch,hschpred,hschdriv,htypdwel,hownrent,hadnwst,hadwpst,hadkids,bucketBin,originalPUMA,hmultiunit
109789,10,5030729,2203,10000,1,6,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,8,2203,1
2820088,7,2718791,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,6,2203,1
2821419,8,8365119,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,7,2206,1
2687381,20,2824001,2201,160800,1,6,0,0,9,3,1,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,9,2201,1
1651408,21,8792847,2203,97000,2,3,0,1,7,3,1,3,8,1,2,2,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,2,2203,1
2821727,8,4083902,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,3,2206,1
2832167,7,2755160,2201,0,1,0,2,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,8,2201,1
108228,9,6251656,2203,25000,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
2832158,7,9899488,2201,0,1,0,2,0,0,0,0,1,1,2,1,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2201,1
1285921,6,3484908,2203,39700,1,6,0,0,7,1,0,2,4,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,6,2203,1
2223527,14,7036793,2203,133000,2,1,0,0,5,3,1,4,9,1,2,2,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
567025,9,8476503,2203,5000,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,6,2203,1
823511,12,6914470,2203,45000,1,4,0,0,9,3,0,2,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
570024,21,5065878,2203,6000,1,4,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,2,2203,1
109432,10,6048934,2203,20100,1,4,0,0,8,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
2687429,25,3652763,2202,165000,1,4,0,0,6,2,1,4,9,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,4,2202,1
658939,20,8963296,2203,15400,1,4,0,0,7,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
822811,9,8741596,2203,57500,1,6,0,0,8,1,1,3,6,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
2223460,12,9491309,2203,193000,2,1,0,0,4,3,2,4,9,1,2,2,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
226875,10,5686448,2203,10000,2,5,0,0,9,3,0,1,2,1,2,1,0,0,1,0,0,0,0,2,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,1,0,0,2,2203,1
823426,11,9469836,2203,50000,1,4,0,0,7,3,0,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
2760521,7,7598449,2203,0,1,0,2,0,0,0,0,2,3,1,1,1,2,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
2761192,9,6110239,2203,0,1,0,2,0,0,0,0,1,2,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,2203,1
484574,8,738180,2203,11000,4,1,0,1,8,3,0,1,2,1,4,2,0,1,2,1,0,0,0,2,1,0,0,0,0,2,0,2,0,1,0,1,0,0,2,2,0,0,0,7,2203,1
727833,5,2514370,2203,26030,2,7,0,0,9,3,0,2,3,2,2,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,2,2,0,1,0,2,2203,1
2222639,7,8098200,2203,223900,2,5,0,0,6,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
982604,9,9262212,2203,49000,2,1,0,0,6,3,1,2,5,1,2,2,0,0,2,0,0,0,0,0,1,1,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,6,2203,1
2821612,8,3200222,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,1,2206,1
703219,22,7196542,2202,18500,2,1,0,0,5,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,3,2202,1
2693626,20,6512867,2203,205400,1,4,0,0,9,1,1,4,9,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,8,2203,1
2071582,7,4054504,2203,140720,2,3,0,0,9,3,0,4,9,1,2,2,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,1,7,2203,1
109189,10,7826053,2203,15000,1,4,0,0,9,1,1,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,8,2203,1
256999,16,3771806,2201,20900,2,5,0,0,7,3,0,2,3,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,8,2201,1
112626,17,4770694,2203,19400,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,6,2203,1
107616,5,3371302,2203,24900,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
823664,15,7226893,2203,58000,1,6,0,0,7,3,0,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
2048904,11,6887998,2203,100000,1,4,0,0,9,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
1651150,8,9312259,2202,63000,2,3,0,1,8,3,1,3,7,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,2,2,0,0,0,8,2202,1
747630,8,2729908,2203,29200,4,1,0,1,9,3,0,2,3,2,4,2,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,2,1,0,1,0,2,2,0,0,0,1,2203,1
822742,9,7374290,2203,57500,1,6,0,0,8,3,0,3,6,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,8,2203,1
983000,17,5007664,2203,45600,2,5,0,0,5,3,0,2,5,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
2098812,9,5655780,2201,346000,2,1,0,0,5,3,2,4,9,1,2,2,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,9,2201,1
112999,21,4624109,2203,22700,1,6,0,0,8,3,1,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
2098510,5,5238099,2203,182500,2,5,0,0,9,3,1,4,9,1,2,1,0,0,1,0,0,0,0,0,0,2,0,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
304233,16,9502677,2203,24000,2,2,0,1,7,3,1,2,3,1,2,2,0,1,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,2,2,0,0,0,0,2203,1
1196320,25,964170,2202,43600,5,1,0,1,9,3,0,2,5,1,5,2,0,1,1,0,0,0,1,2,0,2,0,0,0,1,0,1,1,2,0,0,0,1,2,2,2,0,2,9,2202,1
764199,9,5079334,2203,35400,1,4,0,0,8,3,0,2,4,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,5,2203,1
1373802,16,3066102,2203,56000,2,1,0,0,9,3,0,3,6,2,2,2,0,0,2,0,0,0,0,0,0,0,0,2,0,2,1,1,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
456604,9,9042473,2203,22000,4,1,0,2,8,3,1,2,3,1,4,2,0,1,1,1,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,1,0,2,2,0,0,0,4,2203,1
983203,21,2453127,2203,58050,2,2,0,0,9,3,1,3,6,1,2,2,0,0,2,0,0,0,0,1,0,0,1,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,1,8,2203,1
702540,11,2619174,2203,14500,2,7,0,0,9,3,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2203,1
701916,8,2619174,2203,14500,2,7,0,0,9,3,0,1,2,2,2,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,2,2203,1
1511177,8,9117384,2203,70920,2,1,0,0,4,1,2,3,7,1,2,2,0,0,1,0,0,0,0,0,0,0,2,0,0,1,1,0,0,1,0,0,0,0,2,1,0,0,0,1,2203,1
26418,8,7905444,2203,0,1,4,0,0,9,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,9,2203,1
370463,16,3543407,2203,25400,3,1,0,1,8,3,1,2,3,1,3,2,0,1,1,0,1,0,0,0,2,0,0,0,0,1,1,0,0,1,0,0,1,0,2,2,0,0,0,1,2203,1
2863513,20,7474036,2203,0,1,0,1,0,0,0,0,1,1,2,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
111627,16,1360122,2203,14100,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
2848428,18,2090537,2203,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,6,2203,1
569072,20,5714965,2203,9100,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
287540,7,1910185,2203,9600,2,3,0,1,9,3,0,1,1,1,2,2,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,2,1,0,0,0,2203,1
112163,16,6508963,2203,19700,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,1,2203,1
2819491,6,9158451,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
2025238,16,2684224,2301,65000,4,3,0,0,9,3,0,3,7,2,4,2,0,0,3,1,0,0,0,0,1,1,0,1,0,3,3,0,0,0,0,1,0,0,2,2,0,0,0,1,2301,1
2761810,17,7895481,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,8,2203,1
109295,10,1800799,2203,6000,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,4,2203,1
1594989,16,1112684,2203,87000,2,5,0,0,4,1,2,3,8,1,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,2,0,0,0,0,0,0,0,2,1,0,0,0,8,2203,1
566126,7,2688481,2203,24700,1,6,0,0,9,3,0,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,3,2203,1
26440,8,3124171,2203,0,1,4,0,0,9,3,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,1,2203,1
111787,16,2593926,2203,8680,1,4,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
1119939,16,5746947,2203,45000,3,1,0,1,4,3,1,2,5,1,3,2,0,1,2,0,1,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,1,0,2,2,0,1,0,6,2203,1
567926,10,7210780,2203,22500,1,6,0,0,9,3,1,2,3,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,7,2203,1
1286820,25,9588675,2202,48500,1,6,0,0,9,1,0,2,5,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,1,0,0,0,3,2202,1
570600,22,6667219,2202,8500,1,4,0,0,7,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2202,1
2048996,14,1753772,2203,108000,1,6,0,0,9,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,1,2203,1
2223085,9,797985,2203,177000,2,5,0,0,9,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
658466,7,5845753,2203,14300,1,6,0,0,8,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
1119824,8,6496351,2203,48000,3,1,0,1,7,3,0,2,5,1,3,2,0,1,2,1,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,1,0,0,2,2,0,1,0,8,2203,1
2819808,6,9473248,2203,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
569308,20,6770255,2203,12000,1,4,0,0,8,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
226758,6,6556771,2203,4000,2,1,0,0,9,3,0,1,1,1,2,2,0,0,1,0,0,0,0,0,2,0,0,0,0,1,0,1,0,1,0,0,0,0,2,2,0,0,0,5,2203,1
2049633,21,4672229,2203,388000,1,4,0,0,8,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,0,2203,1
1285923,6,5774091,2203,59800,1,4,0,0,9,2,1,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,8,2203,1
1285892,5,5774091,2203,59800,1,4,0,0,9,2,1,3,6,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,8,2203,1
982740,12,3113950,2203,48000,2,5,0,0,8,3,0,2,5,1,2,1,0,0,2,0,0,0,0,1,1,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,2,0,3,2203,1
484675,17,5062933,2203,24000,6,1,0,4,9,4,0,2,3,1,5,2,0,1,2,1,1,1,1,0,0,2,0,0,0,2,2,0,0,0,0,1,2,1,2,2,1,0,0,0,2203,1
821863,2,2543792,2203,41960,1,6,0,0,7,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
112549,17,7608637,2203,13900,1,4,0,0,8,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
1307342,23,2945777,2202,30000,1,4,0,0,9,1,1,2,4,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,1,0,0,0,9,2202,1
1173934,11,2292664,2203,58000,5,2,0,3,7,3,1,3,6,1,5,2,0,1,0,1,2,0,0,0,2,0,0,0,0,0,0,0,0,2,0,1,2,0,2,2,0,0,0,3,2203,1
570219,21,8770151,2203,1700,1,6,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
565750,7,2243925,2203,8100,1,6,0,0,6,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,7,2203,1
2366369,8,995527,2202,326700,3,1,0,1,8,3,1,4,9,1,3,2,0,1,1,1,0,0,0,0,2,0,0,0,0,1,1,0,0,1,0,1,0,0,2,2,0,0,0,7,2202,1
110129,11,5073886,2203,23000,1,4,0,0,8,4,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,9,2203,1
25897,7,4071587,2203,9800,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,3,2203,1
1594825,11,6114343,2203,81980,2,5,0,0,5,3,0,3,8,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,5,2203,1
256479,10,9352324,2203,19000,2,5,0,0,8,3,0,1,2,1,2,1,0,0,2,0,0,0,0,0,0,1,1,0,0,2,0,2,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
569873,21,6548419,2203,8300,1,6,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,1,2203,1
25761,6,9079591,2203,5800,1,4,0,0,7,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,9,2203,1
109973,11,7898626,2203,22100,1,4,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
567153,9,3063550,2203,7400,1,6,0,0,8,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,4,2203,1
109931,11,2115785,2203,6000,1,4,0,0,8,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,1,0,1,2203,1
1444566,11,3529520,2203,61500,1,4,0,0,9,3,1,3,7,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
659073,21,4946210,2203,18900,1,4,0,0,9,3,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
420652,9,4389645,2203,26060,12,3,0,0,7,3,0,2,3,1,5,2,0,0,3,1,6,1,0,1,1,1,1,0,0,3,0,3,0,1,0,2,6,0,2,2,0,0,1,0,2203,1
2848627,19,4327682,2203,0,1,0,1,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,0,2203,1
2049610,21,3915794,2203,462000,1,4,0,0,9,1,1,4,9,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,7,2203,1
2821580,8,2681816,2206,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,0,2206,1
659213,21,2642810,2201,10900,1,6,0,0,5,3,1,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2201,1
356780,9,6588544,2203,10000,3,1,0,1,7,3,0,1,2,1,3,2,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,2,2,1,0,0,5,2203,1
109683,10,579628,2203,20000,1,4,0,0,5,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,2,2203,1
566045,7,3520429,2203,8700,1,4,0,0,6,3,1,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2,2,0,0,0,2,2203,1
659488,25,5721237,2202,8300,1,4,0,0,8,3,1,1,1,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2202,1
702035,8,4882375,2203,13500,2,1,0,0,4,3,0,1,2,2,2,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2,0,0,0,2,2,0,0,0,1,2203,1
2048734,11,965334,2203,103000,1,4,0,0,9,3,1,4,9,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
1842600,10,9200664,2203,61000,5,1,0,1,4,2,1,3,7,1,5,2,0,1,1,0,0,1,0,2,0,2,0,0,0,1,1,0,0,3,0,0,1,0,2,1,0,0,2,3,2203,1
111908,16,3314458,2203,17800,1,6,0,0,9,3,0,1,2,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,6,2203,1
569445,20,7905648,2203,8500,1,6,0,0,7,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,4,2203,1
570523,21,2210744,2203,4200,1,4,0,0,9,3,0,1,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,2,2,1,0,0,1,2203,1
304359,23,2126496,2202,12000,2,3,0,1,8,3,0,1,2,1,2,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,0,2,2,0,0,0,1,2202,1
1594805,11,1630694,2203,99700,2,5,0,0,8,3,2,3,8,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,5,2203,1
823829,17,973735,2203,41900,1,4,0,0,6,1,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,1,0,0,0,9,2203,1
659212,21,4952857,2201,23000,1,4,0,0,4,3,1,2,3,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,2,2,0,0,0,5,2201,1
112519,17,6089914,2203,910,1,4,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2203,1
26337,8,3655997,2203,7000,1,4,0,0,9,3,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,2,2,0,0,0,8,2203,1
566419,8,8252773,2203,11500,1,6,0,0,8,3,0,1,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,2,0,0,0,0,2203,1
2748978,25,627823,2202,184900,4,1,0,0,7,2,2,4,9,2,4,2,0,0,2,0,0,0,1,0,1,0,0,2,0,2,2,0,0,0,2,0,0,0,2,1,0,1,0,7,2202,1
257176,16,9113189,2202,22600,2,1,0,0,8,3,0,2,3,1,2,2,0,0,2,0,0,0,0,0,0,0,2,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,7,2202,1
659277,21,1308578,2201,19180,1,6,0,0,9,3,0,1,2,2,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,9,2201,1
201145,8,471824,2203,5350,2,7,0,0,7,3,0,1,1,1,2,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,3,2203,1
2822125,8,1045018,2304,0,1,0,2,0,0,0,0,1,1,1,1,1,2,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2304,1
1594717,10,48021,2203,74200,2,7,0,0,8,3,1,3,7,1,2,1,0,0,2,0,0,0,0,0,0,2,0,0,0,2,1,0,1,0,0,0,0,0,2,2,0,1,0,6,2203,1
2224395,17,6418932,2203,206800,2,7,0,0,7,3,2,4,9,1,2,1,0,0,2,0,0,0,0,0,2,0,0,0,0,2,2,0,0,0,0,0,0,0,2,2,0,0,0,7,2203,1
2344928,16,4115581,2203,137000,3,3,0,0,5,3,2,4,9,1,3,2,0,0,3,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,0,0,0,0,2,2,0,3,0,6,2203,1
113006,21,6225048,2203,23100,1,6,0,0,9,3,0,2,3,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,0,2203,1
110569,16,4400997,2203,5500,1,6,0,0,9,3,0,1,1,1,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,2,2,0,1,0,7,2203,1
226791,7,1076637,2203,28900,2,5,0,0,8,3,0,2,3,1,2,1,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,0,0,2,2,0,0,0,7,2203,1
823518,12,7688232,2203,44050,1,4,0,0,9,3,1,2,5,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,2,2,0,0,0,3,2203,1
