PERID,household_id,age,RELATE,ESR,GRADE,PNUM,PAUG,DDP,sex,WEEKS,HOURS,MSP,POVERTY,EARNS,pagecat,pemploy,pstudent,ptype,padkid
1102680,484624,42,2,3,0,2,0,0,1,8,87,1,72,30,6,3,3,4,2
1102681,484624,22,3,6,0,3,0,0,1,42,40,5,72,14000,4,3,3,4,1
1102682,484624,16,3,1,5,4,0,0,2,12,10,6,72,600,3,2,1,6,2
1102683,484624,1,8,0,0,5,0,0,2,0,0,0,72,0,0,4,3,8,2
1102684,484624,17,3,6,5,6,0,1,1,0,0,6,72,0,3,3,1,6,2
1102742,484637,49,1,2,0,1,0,0,1,13,43,5,83,9700,6,2,3,2,2
1102743,484637,19,3,6,5,2,0,0,2,40,20,6,83,2000,4,3,1,6,1
1102744,484637,14,5,0,5,3,0,0,1,0,0,0,83,0,2,4,1,7,2
1102745,484637,22,3,1,6,4,0,0,2,40,30,6,83,5000,4,2,2,3,1
1102746,484637,1,8,0,0,5,0,0,1,0,0,0,83,0,0,4,3,8,2
1102747,484637,53,19,6,0,6,0,0,2,0,0,6,1,0,7,3,3,4,2
1102849,484658,50,1,1,0,1,0,0,2,52,20,4,108,9600,7,2,3,2,2
1102850,484658,22,3,1,7,2,0,0,2,48,20,2,108,6000,4,2,2,3,1
1102851,484658,16,3,6,4,3,0,0,2,0,0,6,108,0,3,3,1,6,2
1102852,484658,13,3,0,4,4,0,0,2,0,0,0,108,0,2,4,1,7,2
1102907,484670,34,1,1,0,1,0,0,1,26,80,1,63,10000,5,2,3,2,2
1102908,484670,33,2,1,0,2,0,0,2,8,60,1,63,600,5,2,3,2,2
1102909,484670,8,3,0,3,3,0,0,2,0,0,0,63,0,1,4,1,7,2
1102910,484670,4,3,0,2,4,0,0,2,0,0,0,63,0,0,4,1,8,2
1102924,484674,29,1,1,0,1,0,0,1,52,40,1,89,15000,5,1,3,1,2
1102925,484674,29,2,1,0,2,0,0,2,0,0,1,89,0,5,1,3,1,2
1102926,484674,3,3,0,1,3,0,0,2,0,0,0,89,0,0,4,1,8,2
1102927,484674,0,3,0,0,4,0,0,1,0,0,0,89,0,0,4,3,8,2
1102928,484675,39,1,1,0,1,0,0,1,52,40,1,108,12000,6,1,3,1,2
1102929,484675,36,2,1,0,2,0,0,2,52,40,1,108,12000,6,1,3,1,2
1102930,484675,16,3,6,5,3,0,0,2,0,0,6,108,0,3,3,1,6,2
1102931,484675,13,3,0,4,4,0,0,1,0,0,0,108,0,2,4,1,7,2
1102932,484675,7,3,0,3,5,0,0,1,0,0,0,108,0,1,4,1,7,2
1102933,484675,4,3,0,1,6,0,0,2,0,0,0,108,0,0,4,1,8,2
1102954,484680,47,1,1,0,1,0,0,1,52,40,1,148,15000,6,1,3,1,2
1102955,484680,35,2,1,0,2,0,0,2,52,48,1,148,10000,6,1,3,1,2
1102956,484680,4,3,0,1,3,0,0,2,0,0,0,148,0,0,4,1,8,2
1102957,484680,0,3,0,0,4,0,0,2,0,0,0,148,0,0,4,3,8,2
1102986,484686,46,1,1,0,1,0,0,1,50,40,1,114,12000,6,1,3,1,2
1102987,484686,42,2,1,0,2,0,0,2,51,40,1,114,11000,6,1,3,1,2
1102988,484686,12,3,0,4,3,0,0,2,0,0,0,114,0,2,4,1,7,2
1102989,484686,10,3,0,4,4,0,0,1,0,0,0,114,0,1,4,1,7,2
1102990,484686,79,7,6,0,5,0,0,1,0,0,1,114,0,8,3,3,5,2
1102991,484686,74,7,6,0,6,0,0,2,0,0,1,114,0,8,3,3,5,2
1103008,484691,52,1,1,0,1,0,0,1,25,16,1,107,13000,7,2,3,2,2
1103009,484691,50,2,1,0,2,0,0,2,50,20,1,107,8200,7,2,3,2,2
1103010,484691,16,3,6,5,3,0,0,1,0,0,6,107,0,3,3,1,6,2
1103011,484691,14,3,0,5,4,0,0,1,0,0,0,107,0,2,4,1,7,2
1103012,484691,13,3,0,4,5,0,0,2,0,0,0,107,0,2,4,1,7,2
1179022,499611,49,1,1,0,1,0,0,1,8,7,1,103,2400,6,2,3,2,2
1179023,499611,46,2,1,0,2,0,0,2,52,35,1,103,9000,6,1,3,1,2
1179024,499611,11,3,0,4,3,0,0,1,0,0,0,103,0,1,4,1,7,2
1179025,499611,21,16,1,0,4,0,0,2,28,40,6,103,3000,4,2,3,2,1
1179026,499611,4,8,0,1,5,0,0,2,0,0,0,103,0,0,4,1,8,2
1200607,503494,84,1,6,0,1,0,0,2,0,0,4,198,0,9,3,3,5,2
1200612,503499,81,1,6,0,1,0,0,2,0,0,3,106,0,9,3,3,5,2
1200614,503501,80,1,6,0,1,0,0,2,26,6,3,320,1000,9,3,3,5,2
1200615,503502,81,1,6,0,1,0,0,2,0,0,3,106,0,9,3,3,5,2
1200622,503509,80,1,6,0,1,0,0,2,26,6,3,320,1000,9,3,3,5,2
1200637,503524,69,1,6,0,1,0,0,1,5,8,4,301,350,8,3,3,5,2
1200656,503543,74,1,6,0,1,0,0,2,0,0,3,114,0,8,3,3,5,2
1200675,503562,78,1,6,0,1,0,0,2,0,0,3,88,0,8,3,3,5,2
1262275,565162,69,1,6,6,1,0,0,2,0,0,3,138,0,8,3,2,3,2
1262287,565174,79,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1262291,565178,86,1,6,0,1,0,0,2,0,0,3,104,0,9,3,3,5,2
1262293,565180,76,1,6,0,1,0,0,2,0,0,3,81,0,8,3,3,5,2
1262305,565192,73,1,6,0,1,0,0,1,0,0,6,106,0,8,3,3,5,2
1262310,565197,73,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1262337,565224,73,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1262367,565254,93,1,6,0,1,0,0,2,0,0,3,1,0,9,3,3,5,2
1262370,565257,68,1,6,0,1,0,0,1,0,0,6,110,0,8,3,3,5,2
1262372,565259,84,1,6,0,1,0,0,1,0,0,2,114,0,9,3,3,5,2
1262382,565269,75,1,6,0,1,0,0,2,0,0,3,105,0,8,3,3,5,2
1262384,565271,65,1,6,0,1,0,0,2,0,0,4,144,0,8,3,3,5,2
1262396,565283,82,1,6,0,1,0,0,2,0,0,4,269,0,9,3,3,5,2
1262400,565287,67,1,6,0,1,0,0,1,0,0,4,130,0,8,3,3,5,2
1262409,565296,68,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1262411,565298,72,1,6,0,1,0,0,2,0,0,6,143,0,8,3,3,5,2
1262417,565304,67,1,6,0,1,0,0,2,0,0,2,105,0,8,3,3,5,2
1262442,565329,73,1,6,0,1,0,0,1,0,0,3,101,0,8,3,3,5,2
1262450,565337,66,1,6,0,1,0,0,2,52,24,4,85,5800,8,3,3,5,2
1262451,565338,69,1,6,6,1,0,0,2,0,0,3,138,0,8,3,2,3,2
1262466,565353,87,1,6,0,1,0,0,2,0,0,4,43,0,9,3,3,5,2
1262472,565359,72,1,6,4,1,0,0,1,0,0,3,52,0,8,3,1,3,2
1262484,565371,69,1,6,0,1,0,0,2,0,0,3,111,0,8,3,3,5,2
1262503,565390,80,1,6,0,1,0,0,1,0,0,6,101,0,9,3,3,5,2
1262507,565394,77,1,6,0,1,0,0,2,0,0,3,105,0,8,3,3,5,2
1262509,565396,66,1,6,0,1,0,0,1,0,0,6,267,0,8,3,3,5,2
1262511,565398,69,1,6,0,1,0,0,1,0,0,4,139,0,8,3,3,5,2
1262520,565407,74,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1262528,565415,65,1,6,0,1,0,0,2,0,0,5,126,0,8,3,3,5,2
1262533,565420,75,1,6,0,1,0,0,1,0,0,6,72,0,8,3,3,5,2
1262537,565424,66,1,6,0,1,0,0,2,52,24,4,85,5800,8,3,3,5,2
1262550,565437,78,1,6,0,1,0,0,2,0,0,3,119,0,8,3,3,5,2
1262564,565451,75,1,6,0,1,0,0,1,0,0,6,101,0,8,3,3,5,2
1262565,565452,77,1,6,0,1,0,0,1,0,0,6,370,0,8,3,3,5,2
1262568,565455,71,1,6,0,1,0,0,1,0,0,3,114,0,8,3,3,5,2
1262571,565458,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1262572,565459,93,1,6,0,1,0,0,2,0,0,3,76,0,9,3,3,5,2
1262577,565464,68,1,6,0,1,0,0,1,0,0,6,110,0,8,3,3,5,2
1262587,565474,80,1,6,0,1,0,0,2,0,0,4,100,0,9,3,3,5,2
1262599,565486,77,1,6,0,1,0,0,1,0,0,6,213,0,8,3,3,5,2
1262610,565497,65,1,6,7,1,0,0,1,0,0,4,101,0,8,3,2,3,2
1262630,565517,78,1,6,0,1,0,0,1,0,0,6,107,0,8,3,3,5,2
1262631,565518,71,1,6,0,1,0,0,2,0,0,3,129,0,8,3,3,5,2
1262633,565520,79,1,6,0,1,0,0,2,0,0,3,113,0,8,3,3,5,2
1262652,565539,67,1,6,6,1,0,0,2,0,0,4,104,0,8,3,2,3,2
1262658,565545,80,1,6,0,1,0,0,2,0,0,6,72,0,9,3,3,5,2
1262669,565556,66,1,6,0,1,0,0,1,0,0,6,267,0,8,3,3,5,2
1262682,565569,83,1,6,0,1,0,0,2,0,0,4,106,0,9,3,3,5,2
1262691,565578,88,1,6,0,1,0,0,2,0,0,3,66,0,9,3,3,5,2
1262711,565598,65,1,6,0,1,0,0,2,0,0,4,144,0,8,3,3,5,2
1262712,565599,76,1,6,0,1,0,0,2,0,0,3,103,0,8,3,3,5,2
1262731,565618,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1262736,565623,69,1,6,0,1,0,0,2,0,0,3,191,0,8,3,3,5,2
1262739,565626,84,1,6,0,1,0,0,1,0,0,2,114,0,9,3,3,5,2
1262755,565642,80,1,6,0,1,0,0,2,0,0,4,100,0,9,3,3,5,2
1262780,565667,65,1,6,0,1,0,0,2,0,0,3,243,0,8,3,3,5,2
1262781,565668,75,1,6,0,1,0,0,1,0,0,6,72,0,8,3,3,5,2
1262784,565671,69,1,6,0,1,0,0,2,0,0,3,191,0,8,3,3,5,2
1262819,565706,81,1,6,0,1,0,0,2,0,0,3,106,0,9,3,3,5,2
1262829,565716,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1262834,565721,77,1,3,0,1,0,0,1,52,5,4,55,4300,8,3,3,5,2
1262836,565723,74,1,6,0,1,0,0,2,0,0,6,102,0,8,3,3,5,2
1262845,565732,66,1,6,0,1,0,0,1,36,40,4,277,17200,8,3,3,5,2
1262863,565750,71,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1262885,565772,76,1,6,0,1,0,0,1,0,0,3,15,0,8,3,3,5,2
1262895,565782,67,1,6,0,1,0,0,1,0,0,6,49,0,8,3,3,5,2
1262902,565789,67,1,6,0,1,0,0,2,0,0,2,105,0,8,3,3,5,2
1262910,565797,71,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1262911,565798,75,1,6,0,1,0,0,2,0,0,5,104,0,8,3,3,5,2
1262917,565804,75,1,6,0,1,0,0,1,0,0,3,104,0,8,3,3,5,2
1262920,565807,77,1,6,0,1,0,0,2,0,0,2,111,0,8,3,3,5,2
1262924,565811,73,1,6,0,1,0,0,1,0,0,3,136,0,8,3,3,5,2
1262954,565841,72,1,6,0,1,0,0,1,0,0,6,344,0,8,3,3,5,2
1262989,565876,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1262993,565880,71,1,6,0,1,0,0,2,0,0,3,1,0,8,3,3,5,2
1263016,565903,80,1,6,0,1,0,0,2,0,0,6,119,0,9,3,3,5,2
1263021,565908,71,1,6,0,1,0,0,1,0,0,5,113,0,8,3,3,5,2
1263026,565913,73,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1263031,565918,87,1,6,0,1,0,0,2,0,0,4,43,0,9,3,3,5,2
1263039,565926,65,1,6,0,1,0,0,2,0,0,4,144,0,8,3,3,5,2
1263042,565929,84,1,6,0,1,0,0,1,0,0,3,104,0,9,3,3,5,2
1263050,565937,69,1,6,0,1,0,0,2,0,0,3,88,0,8,3,3,5,2
1263055,565942,67,1,6,0,1,0,0,1,0,0,6,49,0,8,3,3,5,2
1263065,565952,82,1,6,0,1,0,0,2,0,0,3,104,0,9,3,3,5,2
1263105,565992,68,1,6,0,1,0,0,1,0,0,6,110,0,8,3,3,5,2
1263113,566000,66,1,6,0,1,0,0,1,2,30,6,247,770,8,3,3,5,2
1263126,566013,72,1,6,0,1,0,0,2,0,0,6,143,0,8,3,3,5,2
1263138,566025,65,1,6,7,1,0,0,1,0,0,4,101,0,8,3,2,3,2
1263141,566028,77,1,6,0,1,0,0,2,0,0,3,115,0,8,3,3,5,2
1263148,566035,82,1,6,0,1,0,0,2,0,0,3,105,0,9,3,3,5,2
1263155,566042,77,1,6,0,1,0,0,2,0,0,3,105,0,8,3,3,5,2
1263158,566045,71,1,6,0,1,0,0,1,0,0,6,110,0,8,3,3,5,2
1263162,566049,76,1,6,0,1,0,0,1,0,0,2,110,0,8,3,3,5,2
1263177,566064,81,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1263179,566066,79,1,6,0,1,0,0,2,0,0,3,116,0,8,3,3,5,2
1263180,566067,83,1,6,0,1,0,0,2,0,0,4,106,0,9,3,3,5,2
1263189,566076,71,1,6,0,1,0,0,2,0,0,3,129,0,8,3,3,5,2
1263201,566088,69,1,6,0,1,0,0,1,0,0,6,251,0,8,3,3,5,2
1263205,566092,76,1,6,0,1,0,0,1,0,0,3,15,0,8,3,3,5,2
1263211,566098,70,1,6,0,1,0,0,1,0,0,6,361,0,8,3,3,5,2
1263229,566116,67,1,6,0,1,0,0,1,0,0,4,102,0,8,3,3,5,2
1263232,566119,75,1,6,0,1,0,0,1,0,0,6,98,0,8,3,3,5,2
1263239,566126,71,1,6,0,1,0,0,2,0,0,3,310,0,8,3,3,5,2
1263256,566143,69,1,6,6,1,0,0,2,0,0,3,138,0,8,3,2,3,2
1263283,566170,79,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1263299,566186,81,1,6,0,1,0,0,2,0,0,3,106,0,9,3,3,5,2
1263332,566219,65,1,6,0,1,0,0,1,0,0,6,190,0,8,3,3,5,2
1263340,566227,83,1,6,0,1,0,0,2,0,0,4,106,0,9,3,3,5,2
1263348,566235,78,1,6,0,1,0,0,1,0,0,6,107,0,8,3,3,5,2
1263377,566264,75,1,6,0,1,0,0,1,0,0,6,113,0,8,3,3,5,2
1263392,566279,70,1,6,0,1,0,0,1,0,0,6,115,0,8,3,3,5,2
1263393,566280,69,1,6,0,1,0,0,2,2,8,4,81,400,8,3,3,5,2
1263398,566285,67,1,6,0,1,0,0,2,0,0,2,105,0,8,3,3,5,2
1263400,566287,71,1,6,5,1,0,0,2,0,0,2,79,0,8,3,1,3,2
1263439,566326,93,1,6,0,1,0,0,1,0,0,3,101,0,9,3,3,5,2
1263449,566336,76,1,6,6,1,0,0,2,0,0,3,282,0,8,3,2,3,2
1263460,566347,68,1,6,0,1,0,0,2,0,0,6,102,0,8,3,3,5,2
1263480,566367,69,1,6,0,1,0,0,2,0,0,3,191,0,8,3,3,5,2
1263493,566380,73,1,6,0,1,0,0,1,0,0,3,101,0,8,3,3,5,2
1263498,566385,78,1,6,0,1,0,0,2,0,0,4,119,0,8,3,3,5,2
1263502,566389,71,1,6,0,1,0,0,1,0,0,3,114,0,8,3,3,5,2
1263522,566409,72,1,6,0,1,0,0,2,0,0,6,143,0,8,3,3,5,2
1263532,566419,93,1,6,0,1,0,0,2,0,0,6,145,0,9,3,3,5,2
1263537,566424,75,1,6,0,1,0,0,1,0,0,6,113,0,8,3,3,5,2
1263543,566430,66,1,6,0,1,0,0,1,0,0,6,267,0,8,3,3,5,2
1263551,566438,82,1,6,0,1,0,0,2,0,0,3,104,0,9,3,3,5,2
1263602,566489,79,1,6,4,1,0,0,1,0,0,3,104,0,8,3,1,3,2
1263607,566494,73,1,6,0,1,0,0,1,0,0,3,124,0,8,3,3,5,2
1263649,566536,70,1,6,0,1,0,0,1,0,0,4,76,0,8,3,3,5,2
1263658,566545,78,1,6,0,1,0,0,2,0,0,4,119,0,8,3,3,5,2
1263663,566550,82,1,6,0,1,0,0,1,0,0,5,176,0,9,3,3,5,2
1263668,566555,75,1,6,0,1,0,0,1,0,0,6,101,0,8,3,3,5,2
1263669,566556,72,1,6,0,1,0,0,2,0,0,2,102,0,8,3,3,5,2
1263714,566601,76,1,6,0,1,0,0,1,27,16,4,272,5000,8,3,3,5,2
1263719,566606,69,1,6,0,1,0,0,1,0,0,3,151,0,8,3,3,5,2
1263729,566616,71,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1263746,566633,72,1,6,0,1,0,0,1,0,0,3,106,0,8,3,3,5,2
1263752,566639,80,1,6,0,1,0,0,2,0,0,6,72,0,9,3,3,5,2
1263756,566643,83,1,6,0,1,0,0,2,0,0,4,21,0,9,3,3,5,2
1263765,566652,73,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1263774,566661,74,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1263780,566667,68,1,6,0,1,0,0,2,0,0,6,102,0,8,3,3,5,2
1263790,566677,73,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1263825,566712,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1263833,566720,75,1,6,0,1,0,0,2,0,0,3,105,0,8,3,3,5,2
1263835,566722,65,1,6,0,1,0,0,2,0,0,4,144,0,8,3,3,5,2
1263878,566765,67,1,6,0,1,0,0,2,0,0,2,105,0,8,3,3,5,2
1263905,566792,76,1,6,0,1,0,0,2,0,0,3,138,0,8,3,3,5,2
1263911,566798,67,1,6,0,1,0,0,1,0,0,4,130,0,8,3,3,5,2
1263944,566831,65,1,6,0,1,0,0,1,0,0,6,111,0,8,3,3,5,2
1263948,566835,75,1,6,0,1,0,0,1,0,0,6,98,0,8,3,3,5,2
1263962,566849,66,1,6,0,1,0,0,2,0,0,6,104,0,8,3,3,5,2
1263969,566856,70,1,6,0,1,0,0,1,0,0,4,76,0,8,3,3,5,2
1263970,566857,83,1,6,0,1,0,0,2,0,0,6,280,0,9,3,3,5,2
1263971,566858,66,1,6,0,1,0,0,1,0,0,4,192,0,8,3,3,5,2
1263982,566869,71,1,6,0,1,0,0,1,0,0,3,114,0,8,3,3,5,2
1263987,566874,84,1,6,0,1,0,0,2,0,0,6,110,0,9,3,3,5,2
1263988,566875,75,1,6,0,1,0,0,1,0,0,6,101,0,8,3,3,5,2
1264029,566916,79,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1264043,566930,84,1,6,0,1,0,0,1,0,0,2,114,0,9,3,3,5,2
1264052,566939,65,1,6,0,1,0,0,2,0,0,5,126,0,8,3,3,5,2
1264062,566949,80,1,6,0,1,0,0,2,0,0,6,72,0,9,3,3,5,2
1264066,566953,83,1,6,0,1,0,0,2,0,0,4,21,0,9,3,3,5,2
1264074,566961,66,1,6,0,1,0,0,1,0,0,6,8,0,8,3,3,5,2
1264098,566985,93,1,6,0,1,0,0,1,0,0,3,84,0,9,3,3,5,2
1264103,566990,66,1,6,0,1,0,0,1,0,0,6,267,0,8,3,3,5,2
1264113,567000,75,1,6,0,1,0,0,1,0,0,3,104,0,8,3,3,5,2
1264114,567001,65,1,6,0,1,0,0,1,0,0,6,111,0,8,3,3,5,2
1264117,567004,93,1,6,0,1,0,0,2,0,0,3,276,0,9,3,3,5,2
1264124,567011,78,1,6,0,1,0,0,2,0,0,3,119,0,8,3,3,5,2
1264126,567013,76,1,6,0,1,0,0,2,0,0,3,103,0,8,3,3,5,2
1264131,567018,67,1,6,0,1,0,0,1,0,0,6,49,0,8,3,3,5,2
1264136,567023,72,1,6,0,1,0,0,1,0,0,3,106,0,8,3,3,5,2
1264138,567025,74,1,6,0,1,0,0,2,0,0,3,63,0,8,3,3,5,2
1264141,567028,70,1,3,0,1,0,0,1,0,0,6,101,0,8,3,3,5,2
1264142,567029,80,1,6,0,1,0,0,2,0,0,6,119,0,9,3,3,5,2
1264171,567058,66,1,6,0,1,0,0,2,52,24,4,85,5800,8,3,3,5,2
1264200,567087,69,1,6,0,1,0,0,2,0,0,3,191,0,8,3,3,5,2
1264221,567108,67,1,6,0,1,0,0,1,0,0,4,130,0,8,3,3,5,2
1264224,567111,72,1,6,0,1,0,0,1,0,0,4,58,0,8,3,3,5,2
1264228,567115,71,1,6,0,1,0,0,1,4,24,3,93,1000,8,3,3,5,2
1264243,567130,82,1,6,0,1,0,0,1,0,0,5,176,0,9,3,3,5,2
1264249,567136,77,1,6,0,1,0,0,1,0,0,6,370,0,8,3,3,5,2
1264265,567152,69,1,6,0,1,0,0,1,0,0,4,139,0,8,3,3,5,2
1264266,567153,71,1,6,0,1,0,0,2,0,0,4,94,0,8,3,3,5,2
1264278,567165,75,1,6,0,1,0,0,1,0,0,6,98,0,8,3,3,5,2
1264287,567174,69,1,6,0,1,0,0,1,0,0,6,251,0,8,3,3,5,2
1264293,567180,77,1,6,0,1,0,0,1,0,0,6,213,0,8,3,3,5,2
1264302,567189,80,1,6,0,1,0,0,2,0,0,6,119,0,9,3,3,5,2
1264303,567190,81,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1264311,567198,82,1,6,0,1,0,0,2,0,0,3,104,0,9,3,3,5,2
1264343,567230,80,1,6,0,1,0,0,2,0,0,5,104,0,9,3,3,5,2
1264349,567236,79,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1264387,567274,82,1,6,0,1,0,0,2,0,0,4,269,0,9,3,3,5,2
1264417,567304,87,1,6,0,1,0,0,2,0,0,4,43,0,9,3,3,5,2
1264424,567311,71,1,6,0,1,0,0,1,0,0,6,110,0,8,3,3,5,2
1264439,567326,81,1,6,0,1,0,0,1,0,0,6,104,0,9,3,3,5,2
1264442,567329,73,1,6,0,1,0,0,2,0,0,6,119,0,8,3,3,5,2
1264446,567333,76,1,6,0,1,0,0,2,0,0,3,103,0,8,3,3,5,2
1264457,567344,74,1,6,0,1,0,0,2,0,0,3,106,0,8,3,3,5,2
1264472,567359,70,1,6,0,1,0,0,1,0,0,6,115,0,8,3,3,5,2
1264501,567388,87,1,6,5,1,0,0,1,0,0,6,181,0,9,3,1,3,2
1264511,567398,84,1,6,0,1,0,0,2,0,0,3,105,0,9,3,3,5,2
1264512,567399,93,1,6,0,1,0,0,2,0,0,6,145,0,9,3,3,5,2
1264520,567407,69,1,6,0,1,0,0,2,0,0,3,191,0,8,3,3,5,2
1264542,567429,80,1,6,0,1,0,0,2,0,0,6,72,0,9,3,3,5,2
1264550,567437,77,1,6,0,1,0,0,2,0,0,3,151,0,8,3,3,5,2
1264560,567447,85,1,6,0,1,0,0,2,0,0,3,1,0,9,3,3,5,2
1264565,567452,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1264571,567458,71,1,6,0,1,0,0,1,0,0,6,176,0,8,3,3,5,2
1264575,567462,71,1,6,0,1,0,0,2,0,0,3,129,0,8,3,3,5,2
1264576,567463,75,1,6,0,1,0,0,2,0,0,3,105,0,8,3,3,5,2
1264577,567464,87,1,6,0,1,0,0,2,0,0,4,43,0,9,3,3,5,2
1264593,567480,75,1,6,0,1,0,0,1,0,0,3,104,0,8,3,3,5,2
1264598,567485,75,1,6,0,1,0,0,1,0,0,6,98,0,8,3,3,5,2
1264600,567487,76,1,6,0,1,0,0,1,0,0,6,31,0,8,3,3,5,2
1264621,567508,70,1,3,0,1,0,0,1,0,0,6,101,0,8,3,3,5,2
1264625,567512,79,1,6,0,1,0,0,2,0,0,3,116,0,8,3,3,5,2
1264657,567544,75,1,6,0,1,0,0,1,0,0,6,72,0,8,3,3,5,2
1264678,567565,79,1,6,0,1,0,0,2,0,0,3,9,0,8,3,3,5,2
1264685,567572,80,1,6,0,1,0,0,2,0,0,3,103,0,9,3,3,5,2
1264694,567581,66,1,6,0,1,0,0,1,0,0,6,8,0,8,3,3,5,2
1264697,567584,73,1,6,0,1,0,0,1,0,0,3,124,0,8,3,3,5,2
1264701,567588,84,1,6,0,1,0,0,2,0,0,3,105,0,9,3,3,5,2
1264709,567596,66,1,6,0,1,0,0,1,2,30,6,247,770,8,3,3,5,2
1264710,567597,72,1,6,0,1,0,0,1,0,0,6,344,0,8,3,3,5,2
1264721,567608,79,1,6,0,1,0,0,1,0,0,4,52,0,8,3,3,5,2
1264759,567646,79,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1264788,567675,78,1,6,0,1,0,0,2,0,0,4,119,0,8,3,3,5,2
1264790,567677,83,1,6,0,1,0,0,2,0,0,6,280,0,9,3,3,5,2
1264792,567679,74,1,6,0,1,0,0,2,0,0,6,102,0,8,3,3,5,2
1264822,567709,73,1,6,0,1,0,0,2,0,0,3,102,0,8,3,3,5,2
1264828,567715,93,1,6,0,1,0,0,1,0,0,3,84,0,9,3,3,5,2
1264867,567754,75,1,6,0,1,0,0,1,0,0,6,113,0,8,3,3,5,2
1264881,567768,79,1,6,0,1,0,0,1,0,0,4,52,0,8,3,3,5,2
1264899,567786,78,1,6,0,1,0,0,1,0,0,6,181,0,8,3,3,5,2
1264921,567808,67,1,6,0,1,0,0,1,0,0,6,49,0,8,3,3,5,2
1264939,567826,81,1,6,0,1,0,0,1,0,0,6,104,0,9,3,3,5,2
1264946,567833,76,1,6,0,1,0,0,2,0,0,6,186,0,8,3,3,5,2
1264948,567835,78,1,6,0,1,0,0,2,0,0,4,119,0,8,3,3,5,2
1264952,567839,74,1,6,0,1,0,0,2,0,0,6,102,0,8,3,3,5,2
1264955,567842,69,1,6,0,1,0,0,1,0,0,4,139,0,8,3,3,5,2
1264959,567846,71,1,6,0,1,0,0,2,0,0,3,1,0,8,3,3,5,2
1264968,567855,84,1,6,0,1,0,0,1,0,0,3,104,0,9,3,3,5,2
1264972,567859,70,1,6,0,1,0,0,1,0,0,6,115,0,8,3,3,5,2
1265002,567889,71,1,6,0,1,0,0,1,0,0,3,114,0,8,3,3,5,2
1265014,567901,66,1,6,0,1,0,0,1,0,0,6,8,0,8,3,3,5,2
1265034,567921,74,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1265039,567926,76,1,6,6,1,0,0,2,0,0,3,282,0,8,3,2,3,2
1265050,567937,76,1,6,0,1,0,0,1,0,0,6,31,0,8,3,3,5,2
1265054,567941,72,1,6,0,1,0,0,1,0,0,4,58,0,8,3,3,5,2
1265055,567942,76,1,6,0,1,0,0,2,0,0,4,199,0,8,3,3,5,2
1265066,567953,83,1,6,0,1,0,0,2,0,0,3,126,0,9,3,3,5,2
1265077,567964,79,1,6,0,1,0,0,2,0,0,3,113,0,8,3,3,5,2
1265094,567981,65,1,6,0,1,0,0,1,0,0,6,111,0,8,3,3,5,2
1265129,568016,75,1,6,0,1,0,0,1,0,0,3,1,0,8,3,3,5,2
1265140,568027,73,1,6,0,1,0,0,1,0,0,6,106,0,8,3,3,5,2
1265145,568032,71,1,6,0,1,0,0,2,0,0,3,129,0,8,3,3,5,2
1265156,568043,76,1,6,0,1,0,0,2,0,0,5,101,0,8,3,3,5,2
1265163,568050,73,1,6,0,1,0,0,2,0,0,3,81,0,8,3,3,5,2
1265166,568053,93,1,6,0,1,0,0,2,0,0,3,1,0,9,3,3,5,2
1265172,568059,82,1,6,0,1,0,0,2,0,0,3,105,0,9,3,3,5,2
1265212,568099,74,1,6,0,1,0,0,2,0,0,3,104,0,8,3,3,5,2
1265226,568113,71,1,6,0,1,0,0,1,4,24,3,93,1000,8,3,3,5,2
1265232,568119,66,1,6,0,1,0,0,1,0,0,6,8,0,8,3,3,5,2
